timestamp,windspeed_north,windspeed_east,covariance_north,covariance_east
334540227,0.0,0.0,0.0,0.0
334639800,0.0,0.0,0.0,0.0
334739982,0.0,0.0,0.0,0.0
334841641,0.0,0.0,0.0,0.0
334945944,0.0,0.0,0.0,0.0
335045321,0.0,0.0,0.0,0.0
335145274,0.0,0.0,0.0,0.0
335249830,0.0,0.0,0.0,0.0
335351171,0.0,0.0,0.0,0.0
335450849,0.0,0.0,0.0,0.0
335554899,0.0,0.0,0.0,0.0
335656445,0.0,0.0,0.0,0.0
335756517,0.0,0.0,0.0,0.0
335856627,0.0,0.0,0.0,0.0
335960611,0.0,0.0,0.0,0.0
336060488,0.0,0.0,0.0,0.0
336161956,0.0,0.0,0.0,0.0
336262451,0.0,0.0,0.0,0.0
336366650,0.0,0.0,0.0,0.0
336466119,0.0,0.0,0.0,0.0
336566616,0.0,0.0,0.0,0.0
336669711,0.0,0.0,0.0,0.0
336771749,0.0,0.0,0.0,0.0
336871857,0.0,0.0,0.0,0.0
336975716,0.0,0.0,0.0,0.0
337075877,0.0,0.0,0.0,0.0
337177384,0.0,0.0,0.0,0.0
337277557,0.0,0.0,0.0,0.0
337381308,0.0,0.0,0.0,0.0
337481432,0.0,0.0,0.0,0.0
337583052,0.0,0.0,0.0,0.0
337683009,0.0,0.0,0.0,0.0
337787009,0.0,0.0,0.0,0.0
337886878,0.0,0.0,0.0,0.0
337990902,0.0,0.0,0.0,0.0
338088434,0.0,0.0,0.0,0.0
338192757,0.0,0.0,0.0,0.0
338292642,0.0,0.0,0.0,0.0
338498781,0.0,0.0,0.0,0.0
338598120,0.0,0.0,0.0,0.0
338698986,0.0,0.0,0.0,0.0
338802702,0.0,0.0,0.0,0.0
338902774,0.0,0.0,0.0,0.0
339004614,0.0,0.0,0.0,0.0
339104220,0.0,0.0,0.0,0.0
339207676,0.0,0.0,0.0,0.0
339307731,0.0,0.0,0.0,0.0
339409259,0.0,0.0,0.0,0.0
339513316,0.0,0.0,0.0,0.0
339613860,0.0,0.0,0.0,0.0
339713437,0.0,0.0,0.0,0.0
339817307,0.0,0.0,0.0,0.0
339918890,0.0,0.0,0.0,0.0
340018918,0.0,0.0,0.0,0.0
340119713,0.0,0.0,0.0,0.0
340221412,0.0,0.0,0.0,0.0
340325864,0.0,0.0,0.0,0.0
340425480,0.0,0.0,0.0,0.0
340525411,0.0,0.0,0.0,0.0
340627009,0.0,0.0,0.0,0.0
340730903,0.0,0.0,0.0,0.0
340831466,0.0,0.0,0.0,0.0
340930867,0.0,0.0,0.0,0.0
341035616,0.0,0.0,0.0,0.0
341136511,0.0,0.0,0.0,0.0
341236621,0.0,0.0,0.0,0.0
341340534,0.0,0.0,0.0,0.0
341440508,0.0,0.0,0.0,0.0
341542157,0.0,0.0,0.0,0.0
341642708,0.0,0.0,0.0,0.0
341747001,0.0,0.0,0.0,0.0
341846087,0.0,0.0,0.0,0.0
341948279,0.0,0.0,0.0,0.0
342048091,0.0,0.0,0.0,0.0
342152828,0.0,0.0,0.0,0.0
342251843,0.0,0.0,0.0,0.0
342352511,0.0,0.0,0.0,0.0
342453412,0.0,0.0,0.0,0.0
342557873,0.0,0.0,0.0,0.0
342657407,0.0,0.0,0.0,0.0
342761421,0.0,0.0,0.0,0.0
342865890,0.0,0.0,0.0,0.0
342967119,0.0,0.0,0.0,0.0
343066899,0.0,0.0,0.0,0.0
343173089,0.0,0.0,0.0,0.0
343274915,0.0,0.0,0.0,0.0
343376188,0.0,0.0,0.0,0.0
343476598,0.0,0.0,0.0,0.0
343579832,0.0,0.0,0.0,0.0
343679687,0.0,0.0,0.0,0.0
343780309,0.0,0.0,0.0,0.0
343883890,0.0,0.0,0.0,0.0
343984624,0.0,0.0,0.0,0.0
344084600,0.0,0.0,0.0,0.0
344188589,0.0,0.0,0.0,0.0
344288969,0.0,0.0,0.0,0.0
344388713,0.0,0.0,0.0,0.0
344494717,0.0,0.0,0.0,0.0
344593294,0.0,0.0,0.0,0.0
344693321,0.0,0.0,0.0,0.0
344797950,0.0,0.0,0.0,0.0
344897389,0.0,0.0,0.0,0.0
345001300,0.0,0.0,0.0,0.0
345101367,0.0,0.0,0.0,0.0
345203617,0.0,0.0,0.0,0.0
345302996,0.0,0.0,0.0,0.0
345406903,0.0,0.0,0.0,0.0
345507564,0.0,0.0,0.0,0.0
345607430,0.0,0.0,0.0,0.0
345709042,0.0,0.0,0.0,0.0
345813111,0.0,0.0,0.0,0.0
345912666,0.0,0.0,0.0,0.0
346017204,0.0,0.0,0.0,0.0
346117420,0.0,0.0,0.0,0.0
346217300,0.0,0.0,0.0,0.0
346317387,0.0,0.0,0.0,0.0
346421263,0.0,0.0,0.0,0.0
346521417,0.0,0.0,0.0,0.0
346625749,0.0,0.0,0.0,0.0
346726841,0.0,0.0,0.0,0.0
346827595,0.0,0.0,0.0,0.0
346926947,0.0,0.0,0.0,0.0
347031398,0.0,0.0,0.0,0.0
347130894,0.0,0.0,0.0,0.0
347232651,0.0,0.0,0.0,0.0
347333373,0.0,0.0,0.0,0.0
347436520,0.0,0.0,0.0,0.0
347537187,0.0,0.0,0.0,0.0
347640576,0.0,0.0,0.0,0.0
347738992,0.0,0.0,0.0,0.0
347842317,0.0,0.0,0.0,0.0
347942672,0.0,0.0,0.0,0.0
348046205,0.0,0.0,0.0,0.0
348148345,0.0,0.0,0.0,0.0
348247704,0.0,0.0,0.0,0.0
348348402,0.0,0.0,0.0,0.0
348451866,0.0,0.0,0.0,0.0
348552485,0.0,0.0,0.0,0.0
348654710,0.0,0.0,0.0,0.0
348753283,0.0,0.0,0.0,0.0
348857420,0.0,0.0,0.0,0.0
348957291,0.0,0.0,0.0,0.0
349059402,0.0,0.0,0.0,0.0
349163176,0.0,0.0,0.0,0.0
349263880,0.0,0.0,0.0,0.0
349363180,0.0,0.0,0.0,0.0
349466977,0.0,0.0,0.0,0.0
349568398,0.0,0.0,0.0,0.0
349667687,0.0,0.0,0.0,0.0
349771863,0.0,0.0,0.0,0.0
349871647,0.0,0.0,0.0,0.0
349972770,0.0,0.0,0.0,0.0
350075886,0.0,0.0,0.0,0.0
350176689,0.0,0.0,0.0,0.0
350277958,0.0,0.0,0.0,0.0
350377288,0.0,0.0,0.0,0.0
350481365,0.0,0.0,0.0,0.0
350581411,0.0,0.0,0.0,0.0
350683060,0.0,0.0,0.0,0.0
350786894,0.0,0.0,0.0,0.0
350886874,0.0,0.0,0.0,0.0
350987341,0.0,0.0,0.0,0.0
351087580,0.0,0.0,0.0,0.0
351192646,0.0,0.0,0.0,0.0
351292753,0.0,0.0,0.0,0.0
351392870,0.0,0.0,0.0,0.0
351496529,0.0,0.0,0.0,0.0
351598891,0.0,0.0,0.0,0.0
351698125,0.0,0.0,0.0,0.0
351798113,0.0,0.0,0.0,0.0
351902222,0.0,0.0,0.0,0.0
352002269,0.0,0.0,0.0,0.0
352103713,0.0,0.0,0.0,0.0
352208276,0.0,0.0,0.0,0.0
352307688,0.0,0.0,0.0,0.0
352408305,0.0,0.0,0.0,0.0
352508993,0.0,0.0,0.0,0.0
352613440,0.0,0.0,0.0,0.0
352713841,0.0,0.0,0.0,0.0
352814040,0.0,0.0,0.0,0.0
352917303,0.0,0.0,0.0,0.0
353019021,0.0,0.0,0.0,0.0
353118897,0.0,0.0,0.0,0.0
353223098,0.0,0.0,0.0,0.0
353323184,0.0,0.0,0.0,0.0
353423173,0.0,0.0,0.0,0.0
353525071,0.0,0.0,0.0,0.0
353628986,0.0,0.0,0.0,0.0
353728657,0.0,0.0,0.0,0.0
353828583,0.0,0.0,0.0,0.0
353934016,0.0,0.0,0.0,0.0
354034629,0.0,0.0,0.0,0.0
354134146,0.0,0.0,0.0,0.0
354235051,0.0,0.0,0.0,0.0
354338106,0.0,0.0,0.0,0.0
354438989,0.0,0.0,0.0,0.0
354539355,0.0,0.0,0.0,0.0
354643027,0.0,0.0,0.0,0.0
354743061,0.0,0.0,0.0,0.0
354843538,0.0,0.0,0.0,0.0
354946908,0.0,0.0,0.0,0.0
355047711,0.0,0.0,0.0,0.0
355148183,0.0,0.0,0.0,0.0
355251858,0.0,0.0,0.0,0.0
355351849,0.0,0.0,0.0,0.0
355455713,0.0,0.0,0.0,0.0
355555722,0.0,0.0,0.0,0.0
355655947,0.0,0.0,0.0,0.0
355757550,0.0,0.0,0.0,0.0
355861318,0.0,0.0,0.0,0.0
356672648,0.0,0.0,0.0,0.0
356772680,0.0,0.0,0.0,0.0
356876970,0.0,0.0,0.0,0.0
356977235,0.0,0.0,0.0,0.0
357076733,0.0,0.0,0.0,0.0
357179090,0.0,0.0,0.0,0.0
357282192,0.0,0.0,0.0,0.0
357382720,0.0,0.0,0.0,0.0
357483051,0.0,0.0,0.0,0.0
357583690,0.0,0.0,0.0,0.0
357688301,0.0,0.0,0.0,0.0
357787712,0.0,0.0,0.0,0.0
357892364,0.0,0.0,0.0,0.0
357992552,0.0,0.0,0.0,0.0
358093841,0.0,0.0,0.0,0.0
358193936,0.0,0.0,0.0,0.0
358297810,0.0,0.0,0.0,0.0
358397321,0.0,0.0,0.0,0.0
358497968,0.0,0.0,0.0,0.0
358599119,0.0,0.0,0.0,0.0
358703701,0.0,0.0,0.0,0.0
358803235,0.0,0.0,0.0,0.0
358906855,0.0,0.0,0.0,0.0
359004227,0.0,0.0,0.0,0.0
359109202,0.0,0.0,0.0,0.0
359208613,0.0,0.0,0.0,0.0
359313495,0.0,0.0,0.0,0.0
359412770,0.0,0.0,0.0,0.0
359514266,0.0,0.0,0.0,0.0
359614857,0.0,0.0,0.0,0.0
359718097,0.0,0.0,0.0,0.0
359818787,0.0,0.0,0.0,0.0
359918559,0.0,0.0,0.0,0.0
360023954,0.0,0.0,0.0,0.0
360123389,0.0,0.0,0.0,0.0
360223115,0.0,0.0,0.0,0.0
360327182,0.0,0.0,0.0,0.0
360427072,0.0,0.0,0.0,0.0
360531028,0.0,0.0,0.0,0.0
360628669,0.0,0.0,0.0,0.0
360733284,0.0,0.0,0.0,0.0
360832508,0.0,0.0,0.0,0.0
360936688,0.0,0.0,0.0,0.0
361036514,0.0,0.0,0.0,0.0
361138082,0.0,0.0,0.0,0.0
361238784,0.0,0.0,0.0,0.0
361342218,0.0,0.0,0.0,0.0
361443497,0.0,0.0,0.0,0.0
361542208,0.0,0.0,0.0,0.0
361644238,0.0,0.0,0.0,0.0
361747720,0.0,0.0,0.0,0.0
361847788,0.0,0.0,0.0,0.0
361951743,0.0,0.0,0.0,0.0
362051821,0.0,0.0,0.0,0.0
362153276,0.0,0.0,0.0,0.0
362252671,0.0,0.0,0.0,0.0
362357503,0.0,0.0,0.0,0.0
362456602,0.0,0.0,0.0,0.0
362560623,0.0,0.0,0.0,0.0
362662202,0.0,0.0,0.0,0.0
362762264,0.0,0.0,0.0,0.0
362862549,0.0,0.0,0.0,0.0
362966200,0.0,0.0,0.0,0.0
363066424,0.0,0.0,0.0,0.0
363166757,0.0,0.0,0.0,0.0
363267716,0.0,0.0,0.0,0.0
363371865,0.0,0.0,0.0,0.0
363471857,0.0,0.0,0.0,0.0
363576219,0.0,0.0,0.0,0.0
363677315,0.0,0.0,0.0,0.0
363777337,0.0,0.0,0.0,0.0
363878337,0.0,0.0,0.0,0.0
363982363,0.0,0.0,0.0,0.0
364081767,0.0,0.0,0.0,0.0
364183024,0.0,0.0,0.0,0.0
364283455,0.0,0.0,0.0,0.0
364387765,0.0,0.0,0.0,0.0
364487432,0.0,0.0,0.0,0.0
364591005,0.0,0.0,0.0,0.0
364688481,0.0,0.0,0.0,0.0
364793560,0.0,0.0,0.0,0.0
364892626,0.0,0.0,0.0,0.0
364997450,0.0,0.0,0.0,0.0
365097158,0.0,0.0,0.0,0.0
365198261,0.0,0.0,0.0,0.0
365298415,0.0,0.0,0.0,0.0
365402228,0.0,0.0,0.0,0.0
365502184,0.0,0.0,0.0,0.0
365602880,0.0,0.0,0.0,0.0
365703841,0.0,0.0,0.0,0.0
365807702,0.0,0.0,0.0,0.0
365907899,0.0,0.0,0.0,0.0
366011897,0.0,0.0,0.0,0.0
366113483,0.0,0.0,0.0,0.0
366213295,0.0,0.0,0.0,0.0
366313899,0.0,0.0,0.0,0.0
366417311,0.0,0.0,0.0,0.0
366517286,0.0,0.0,0.0,0.0
366618208,0.0,0.0,0.0,0.0
366722630,0.0,0.0,0.0,0.0
366822250,0.0,0.0,0.0,0.0
366922837,0.0,0.0,0.0,0.0
367026231,0.0,0.0,0.0,0.0
367126564,0.0,0.0,0.0,0.0
367227456,0.0,0.0,0.0,0.0
367327700,0.0,0.0,0.0,0.0
367431972,0.0,0.0,0.0,0.0
367531847,0.0,0.0,0.0,0.0
367636372,0.0,0.0,0.0,0.0
367737514,0.0,0.0,0.0,0.0
367836777,0.0,0.0,0.0,0.0
367940622,0.0,0.0,0.0,0.0
368040514,0.0,0.0,0.0,0.0
368140602,0.0,0.0,0.0,0.0
368244521,0.0,0.0,0.0,0.0
368345158,0.0,0.0,0.0,0.0
368446331,0.0,0.0,0.0,0.0
368546814,0.0,0.0,0.0,0.0
368650295,0.0,0.0,0.0,0.0
368750207,0.0,0.0,0.0,0.0
368850915,0.0,0.0,0.0,0.0
368954896,0.0,0.0,0.0,0.0
369055594,0.0,0.0,0.0,0.0
369155669,0.0,0.0,0.0,0.0
369259117,0.0,0.0,0.0,0.0
369358976,0.0,0.0,0.0,0.0
369463870,0.0,0.0,0.0,0.0
369560650,0.0,0.0,0.0,0.0
369664603,0.0,0.0,0.0,0.0
369765234,0.0,0.0,0.0,0.0
369868518,0.0,0.0,0.0,0.0
369968631,0.0,0.0,0.0,0.0
370070107,0.0,0.0,0.0,0.0
370170754,0.0,0.0,0.0,0.0
370274806,0.0,0.0,0.0,0.0
370374110,0.0,0.0,0.0,0.0
370475004,0.0,0.0,0.0,0.0
370578903,0.0,0.0,0.0,0.0
370679860,0.0,0.0,0.0,0.0
370778915,0.0,0.0,0.0,0.0
370883758,0.0,0.0,0.0,0.0
370983511,0.0,0.0,0.0,0.0
371087675,0.0,0.0,0.0,0.0
371185181,0.0,0.0,0.0,0.0
371290612,0.0,0.0,0.0,0.0
371388638,0.0,0.0,0.0,0.0
371494720,0.0,0.0,0.0,0.0
371594256,0.0,0.0,0.0,0.0
371698211,0.0,0.0,0.0,0.0
371798232,0.0,0.0,0.0,0.0
371904301,0.0,0.0,0.0,0.0
372006568,0.0,0.0,0.0,0.0
372107831,0.0,0.0,0.0,0.0
372207788,0.0,0.0,0.0,0.0
372312498,0.0,0.0,0.0,0.0
372411860,0.0,0.0,0.0,0.0
372512487,0.0,0.0,0.0,0.0
372613505,0.0,0.0,0.0,0.0
372717807,0.0,0.0,0.0,0.0
372817252,0.0,0.0,0.0,0.0
372917433,0.0,0.0,0.0,0.0
373022452,0.0,0.0,0.0,0.0
373122232,0.0,0.0,0.0,0.0
373222402,0.0,0.0,0.0,0.0
373326113,0.0,0.0,0.0,0.0
373427073,0.0,0.0,0.0,0.0
373526395,0.0,0.0,0.0,0.0
373630723,0.0,0.0,0.0,0.0
373731908,0.0,0.0,0.0,0.0
373832693,0.0,0.0,0.0,0.0
373935838,0.0,0.0,0.0,0.0
374035783,0.0,0.0,0.0,0.0
374136731,0.0,0.0,0.0,0.0
374240507,0.0,0.0,0.0,0.0
374340521,0.0,0.0,0.0,0.0
374440644,0.0,0.0,0.0,0.0
374544666,0.0,0.0,0.0,0.0
374644656,0.0,0.0,0.0,0.0
374744611,0.0,0.0,0.0,0.0
374846614,0.0,0.0,0.0,0.0
374950699,0.0,0.0,0.0,0.0
375050191,0.0,0.0,0.0,0.0
375151052,0.0,0.0,0.0,0.0
375254195,0.0,0.0,0.0,0.0
375355719,0.0,0.0,0.0,0.0
375454896,0.0,0.0,0.0,0.0
375558894,0.0,0.0,0.0,0.0
375658904,0.0,0.0,0.0,0.0
375763869,0.0,0.0,0.0,0.0
375864701,0.0,0.0,0.0,0.0
375963893,0.0,0.0,0.0,0.0
376065208,0.0,0.0,0.0,0.0
376168623,0.0,0.0,0.0,0.0
376270005,0.0,0.0,0.0,0.0
376368720,0.0,0.0,0.0,0.0
376472052,0.0,0.0,0.0,0.0
376574087,0.0,0.0,0.0,0.0
376674219,0.0,0.0,0.0,0.0
376774250,0.0,0.0,0.0,0.0
376878234,0.0,0.0,0.0,0.0
376980116,0.0,0.0,0.0,0.0
377080402,0.0,0.0,0.0,0.0
377183717,0.0,0.0,0.0,0.0
377283799,0.0,0.0,0.0,0.0
377383985,0.0,0.0,0.0,0.0
377486198,0.0,0.0,0.0,0.0
377589801,0.0,0.0,0.0,0.0
377689277,0.0,0.0,0.0,0.0
377789773,0.0,0.0,0.0,0.0
377890884,0.0,0.0,0.0,0.0
377994882,0.0,0.0,0.0,0.0
378095001,0.0,0.0,0.0,0.0
378198994,0.0,0.0,0.0,0.0
378298876,0.0,0.0,0.0,0.0
378400384,0.0,0.0,0.0,0.0
378500424,0.0,0.0,0.0,0.0
378603699,0.0,0.0,0.0,0.0
378703748,0.0,0.0,0.0,0.0
378808361,0.0,0.0,0.0,0.0
378907710,0.0,0.0,0.0,0.0
379009404,0.0,0.0,0.0,0.0
379109453,0.0,0.0,0.0,0.0
379213956,0.0,0.0,0.0,0.0
379313982,0.0,0.0,0.0,0.0
379413428,0.0,0.0,0.0,0.0
379515019,0.0,0.0,0.0,0.0
379618898,0.0,0.0,0.0,0.0
379719790,0.0,0.0,0.0,0.0
379818882,0.0,0.0,0.0,0.0
379923598,0.0,0.0,0.0,0.0
380024501,0.0,0.0,0.0,0.0
380124504,0.0,0.0,0.0,0.0
380228485,0.0,0.0,0.0,0.0
380328486,0.0,0.0,0.0,0.0
380428744,0.0,0.0,0.0,0.0
380530354,0.0,0.0,0.0,0.0
380634262,0.0,0.0,0.0,0.0
380734201,0.0,0.0,0.0,0.0
380834893,0.0,0.0,0.0,0.0
380935076,0.0,0.0,0.0,0.0
381040353,0.0,0.0,0.0,0.0
381140459,0.0,0.0,0.0,0.0
381243839,0.0,0.0,0.0,0.0
381344196,0.0,0.0,0.0,0.0
381446638,0.0,0.0,0.0,0.0
381545477,0.0,0.0,0.0,0.0
381649515,0.0,0.0,0.0,0.0
381749297,0.0,0.0,0.0,0.0
381849279,0.0,0.0,0.0,0.0
381951096,0.0,0.0,0.0,0.0
382055084,0.0,0.0,0.0,0.0
382155041,0.0,0.0,0.0,0.0
382260738,0.0,0.0,0.0,0.0
382363803,0.0,0.0,0.0,0.0
382464685,0.0,0.0,0.0,0.0
382564487,0.0,0.0,0.0,0.0
382665078,0.0,0.0,0.0,0.0
382768507,0.0,0.0,0.0,0.0
382870435,0.0,0.0,0.0,0.0
382970287,0.0,0.0,0.0,0.0
383074571,0.0,0.0,0.0,0.0
383174228,0.0,0.0,0.0,0.0
383274367,0.0,0.0,0.0,0.0
383376017,0.0,0.0,0.0,0.0
383480446,0.0,0.0,0.0,0.0
383580185,0.0,0.0,0.0,0.0
383679718,0.0,0.0,0.0,0.0
383783841,0.0,0.0,0.0,0.0
383887614,0.0,0.0,0.0,0.0
383989765,0.0,0.0,0.0,0.0
384089310,0.0,0.0,0.0,0.0
384193367,0.0,0.0,0.0,0.0
384294613,0.0,0.0,0.0,0.0
384394436,0.0,0.0,0.0,0.0
384498599,0.0,0.0,0.0,0.0
384598661,0.0,0.0,0.0,0.0
384698563,0.0,0.0,0.0,0.0
384804346,0.0,0.0,0.0,0.0
384902811,0.0,0.0,0.0,0.0
385003736,0.0,0.0,0.0,0.0
385107798,0.0,0.0,0.0,0.0
385208251,0.0,0.0,0.0,0.0
385308348,0.0,0.0,0.0,0.0
385513347,0.0,0.0,0.0,0.0
385613313,0.0,0.0,0.0,0.0
385713391,0.0,0.0,0.0,0.0
385819566,0.0,0.0,0.0,0.0
385923073,0.0,0.0,0.0,0.0
386022911,0.0,0.0,0.0,0.0
386123047,0.0,0.0,0.0,0.0
386226858,0.0,0.0,0.0,0.0
386327188,0.0,0.0,0.0,0.0
386430852,0.0,0.0,0.0,0.0
386528518,0.0,0.0,0.0,0.0
386632660,0.0,0.0,0.0,0.0
386734772,0.0,0.0,0.0,0.0
386836714,0.0,0.0,0.0,0.0
386938244,0.0,0.0,0.0,0.0
387038777,0.0,0.0,0.0,0.0
387138376,0.0,0.0,0.0,0.0
387242199,0.0,0.0,0.0,0.0
387343013,0.0,0.0,0.0,0.0
387444351,0.0,0.0,0.0,0.0
387543795,0.0,0.0,0.0,0.0
387647828,0.0,0.0,0.0,0.0
387748146,0.0,0.0,0.0,0.0
387849458,0.0,0.0,0.0,0.0
387953505,0.0,0.0,0.0,0.0
388053460,0.0,0.0,0.0,0.0
388153526,0.0,0.0,0.0,0.0
388257318,0.0,0.0,0.0,0.0
388358870,0.0,0.0,0.0,0.0
388461014,0.0,0.0,0.0,0.0
388558892,0.0,0.0,0.0,0.0
388663080,0.0,0.0,0.0,0.0
388762972,0.0,0.0,0.0,0.0
388864484,0.0,0.0,0.0,0.0
388968966,0.0,0.0,0.0,0.0
389068474,0.0,0.0,0.0,0.0
389170730,0.0,0.0,0.0,0.0
389272631,0.0,0.0,0.0,0.0
389374762,0.0,0.0,0.0,0.0
389474080,0.0,0.0,0.0,0.0
389574862,0.0,0.0,0.0,0.0
389678062,0.0,0.0,0.0,0.0
389779856,0.0,0.0,0.0,0.0
389881851,0.0,0.0,0.0,0.0
389979699,0.0,0.0,0.0,0.0
390084385,0.0,0.0,0.0,0.0
390183741,0.0,0.0,0.0,0.0
390287465,0.0,0.0,0.0,0.0
390389301,0.0,0.0,0.0,0.0
390489394,0.0,0.0,0.0,0.0
390589456,0.0,0.0,0.0,0.0
390693405,0.0,0.0,0.0,0.0
390795128,0.0,0.0,0.0,0.0
390895048,0.0,0.0,0.0,0.0
390995409,0.0,0.0,0.0,0.0
391098838,0.0,0.0,0.0,0.0
391198983,0.0,0.0,0.0,0.0
391302883,0.0,0.0,0.0,0.0
391400498,0.0,0.0,0.0,0.0
391504590,0.0,0.0,0.0,0.0
391605079,0.0,0.0,0.0,0.0
391706655,0.0,0.0,0.0,0.0
391810698,0.0,0.0,0.0,0.0
391910249,0.0,0.0,0.0,0.0
392010814,0.0,0.0,0.0,0.0
392114092,0.0,0.0,0.0,0.0
392215827,0.0,0.0,0.0,0.0
392317796,0.0,0.0,0.0,0.0
392417821,0.0,0.0,0.0,0.0
392521881,0.0,0.0,0.0,0.0
392620194,0.0,0.0,0.0,0.0
392721281,0.0,0.0,0.0,0.0
392824495,0.0,0.0,0.0,0.0
392926683,0.0,0.0,0.0,0.0
393024510,0.0,0.0,0.0,0.0
393128462,0.0,0.0,0.0,0.0
393228481,0.0,0.0,0.0,0.0
393330088,0.0,0.0,0.0,0.0
393434121,0.0,0.0,0.0,0.0
393534624,0.0,0.0,0.0,0.0
393634513,0.0,0.0,0.0,0.0
393738657,0.0,0.0,0.0,0.0
393839883,0.0,0.0,0.0,0.0
393939807,0.0,0.0,0.0,0.0
394042237,0.0,0.0,0.0,0.0
394143714,0.0,0.0,0.0,0.0
394243653,0.0,0.0,0.0,0.0
394344770,0.0,0.0,0.0,0.0
394448623,0.0,0.0,0.0,0.0
394548493,0.0,0.0,0.0,0.0
394648583,0.0,0.0,0.0,0.0
394753091,0.0,0.0,0.0,0.0
394852592,0.0,0.0,0.0,0.0
394954096,0.0,0.0,0.0,0.0
395058221,0.0,0.0,0.0,0.0
395158371,0.0,0.0,0.0,0.0
395258650,0.0,0.0,0.0,0.0
395362211,0.0,0.0,0.0,0.0
395463042,0.0,0.0,0.0,0.0
395563142,0.0,0.0,0.0,0.0
395666896,0.0,0.0,0.0,0.0
395767585,0.0,0.0,0.0,0.0
395866897,0.0,0.0,0.0,0.0
395971824,0.0,0.0,0.0,0.0
396072666,0.0,0.0,0.0,0.0
396172668,0.0,0.0,0.0,0.0
396273048,0.0,0.0,0.0,0.0
396376569,0.0,0.0,0.0,0.0
396478111,0.0,0.0,0.0,0.0
396578271,0.0,0.0,0.0,0.0
396682780,0.0,0.0,0.0,0.0
396783051,0.0,0.0,0.0,0.0
396883217,0.0,0.0,0.0,0.0
396986117,0.0,0.0,0.0,0.0
397086859,0.0,0.0,0.0,0.0
397187641,0.0,0.0,0.0,0.0
397291621,0.0,0.0,0.0,0.0
397391381,0.0,0.0,0.0,0.0
397490897,0.0,0.0,0.0,0.0
397595000,0.0,0.0,0.0,0.0
397697010,0.0,0.0,0.0,0.0
397797056,0.0,0.0,0.0,0.0
397896593,0.0,0.0,0.0,0.0
398000492,0.0,0.0,0.0,0.0
398100620,0.0,0.0,0.0,0.0
398202101,0.0,0.0,0.0,0.0
398306295,0.0,0.0,0.0,0.0
398406231,0.0,0.0,0.0,0.0
398506466,0.0,0.0,0.0,0.0
398610197,0.0,0.0,0.0,0.0
398711843,0.0,0.0,0.0,0.0
398812703,0.0,0.0,0.0,0.0
398912486,0.0,0.0,0.0,0.0
399016613,0.0,0.0,0.0,0.0
399118224,0.0,0.0,0.0,0.0
399218226,0.0,0.0,0.0,0.0
399321275,0.0,0.0,0.0,0.0
399421381,0.0,0.0,0.0,0.0
399521989,0.0,0.0,0.0,0.0
399622378,0.0,0.0,0.0,0.0
399726140,0.0,0.0,0.0,0.0
399826312,0.0,0.0,0.0,0.0
399930230,0.0,0.0,0.0,0.0
400031078,0.0,0.0,0.0,0.0
400131107,0.0,0.0,0.0,0.0
400234898,0.0,0.0,0.0,0.0
400335710,0.0,0.0,0.0,0.0
400435795,0.0,0.0,0.0,0.0
400536137,0.0,0.0,0.0,0.0
400639705,0.0,0.0,0.0,0.0
400740950,0.0,0.0,0.0,0.0
400840741,0.0,0.0,0.0,0.0
400945101,0.0,0.0,0.0,0.0
401045393,0.0,0.0,0.0,0.0
401144672,0.0,0.0,0.0,0.0
401248569,0.0,0.0,0.0,0.0
401350696,0.0,0.0,0.0,0.0
401450123,0.0,0.0,0.0,0.0
401556277,0.0,0.0,0.0,0.0
401660604,0.0,0.0,0.0,0.0
401762178,0.0,0.0,0.0,0.0
401863129,0.0,0.0,0.0,0.0
401967390,0.0,0.0,0.0,0.0
402067591,0.0,0.0,0.0,0.0
402167932,0.0,0.0,0.0,0.0
402270896,0.0,0.0,0.0,0.0
402370913,0.0,0.0,0.0,0.0
402474996,0.0,0.0,0.0,0.0
402578633,0.0,0.0,0.0,0.0
402680628,0.0,0.0,0.0,0.0
402780988,0.0,0.0,0.0,0.0
402880517,0.0,0.0,0.0,0.0
402984581,0.0,0.0,0.0,0.0
403088293,0.0,0.0,0.0,0.0
403186349,0.0,0.0,0.0,0.0
403290798,0.0,0.0,0.0,0.0
403390188,0.0,0.0,0.0,0.0
403490887,0.0,0.0,0.0,0.0
403591997,0.0,0.0,0.0,0.0
403695652,0.0,0.0,0.0,0.0
403796280,0.0,0.0,0.0,0.0
403895708,0.0,0.0,0.0,0.0
403997823,0.0,0.0,0.0,0.0
404102007,0.0,0.0,0.0,0.0
404201415,0.0,0.0,0.0,0.0
404305366,0.0,0.0,0.0,0.0
404407419,0.0,0.0,0.0,0.0
404507183,0.0,0.0,0.0,0.0
404607002,0.0,0.0,0.0,0.0
404711645,0.0,0.0,0.0,0.0
404811517,0.0,0.0,0.0,0.0
404911557,0.0,0.0,0.0,0.0
405013811,0.0,0.0,0.0,0.0
405117408,0.0,0.0,0.0,0.0
405217271,0.0,0.0,0.0,0.0
405320580,0.0,0.0,0.0,0.0
405420585,0.0,0.0,0.0,0.0
405522251,0.0,0.0,0.0,0.0
405622258,0.0,0.0,0.0,0.0
405726712,0.0,0.0,0.0,0.0
405826210,0.0,0.0,0.0,0.0
405927898,0.0,0.0,0.0,0.0
406027999,0.0,0.0,0.0,0.0
406132461,0.0,0.0,0.0,0.0
406231868,0.0,0.0,0.0,0.0
