timestamp,roll,pitch,yaw,thrust
482443405,0.151768,0.0702958,-0.294826,0.0
482458450,0.151875,0.0697848,-0.295295,0.0
482470931,0.152114,0.0694583,-0.295683,0.0
482482591,0.152891,0.069588,-0.295853,0.0
482494329,0.15363,0.0697659,-0.296019,0.0
482502432,0.153791,0.069912,-0.295941,0.0
482514723,0.153746,0.0704375,-0.295896,0.0
482526385,0.153486,0.0707046,-0.295706,0.0
482536820,0.151767,0.0709832,-0.295769,0.0
482546310,0.149202,0.0710604,-0.295498,0.0
482554355,0.146661,0.0713233,-0.295516,0.0
482570338,0.141154,0.0721492,-0.295269,0.0
482578514,0.138593,0.0726002,-0.294913,0.0
482590571,0.132401,0.0742912,-0.29497,0.0
482603053,0.129773,0.075644,-0.29437,0.0
482614435,0.124424,0.0778523,-0.29456,0.0
482626842,0.124825,0.0793987,-0.293745,0.0
482638469,0.119962,0.0820872,-0.294268,0.0
482646650,0.121013,0.0833249,-0.293598,0.0
482658380,0.114173,0.0865471,-0.295091,0.0
482666352,0.116477,0.0878619,-0.294459,0.0
482682401,0.10929,0.0920723,-0.29637,0.0
482694779,0.11375,0.0940494,-0.295444,0.0
482702669,0.0991854,0.0978036,-0.299362,0.0
482714826,0.102729,0.0994281,-0.298523,0.0
482726352,0.0800694,0.104607,-0.304113,0.0
482734825,0.0802695,0.10537,-0.303819,0.0
482746389,0.0578481,0.109493,-0.308912,0.0
482756855,0.0565764,0.109882,-0.308807,0.0
482766436,0.044683,0.11151,-0.311306,0.0
482774311,0.043084,0.111423,-0.311312,0.0
482790391,0.0353489,0.112482,-0.313018,0.0
482802411,0.0354285,0.112906,-0.312907,0.0
482810282,0.0266648,0.11489,-0.315064,0.0
482822522,0.0284587,0.116037,-0.314574,0.0
482834450,0.0240507,0.118422,-0.315629,0.0
482842643,0.0252796,0.119255,-0.315308,0.0
482854370,0.0269062,0.120408,-0.315015,0.0
482862671,0.0286118,0.121184,-0.314604,0.0
482874332,0.0333969,0.122069,-0.313623,0.0
482890769,0.039063,0.123355,-0.312651,0.0
482898815,0.0409965,0.123823,-0.312421,0.0
482910435,0.0448299,0.124521,-0.312123,0.0
482918307,0.0473411,0.12511,-0.311921,0.0
482934715,0.0526829,0.126386,-0.311523,0.0
482946844,0.05732,0.127468,-0.311022,0.0
482958301,0.0619208,0.128995,-0.310567,0.0
482970823,0.0692262,0.130747,-0.309675,0.0
482978293,0.0744585,0.132521,-0.309098,0.0
482990276,0.0860578,0.135356,-0.307546,0.0
483000033,0.0967829,0.137531,-0.306133,0.0
483011133,0.112501,0.141092,-0.304135,0.0
483027098,0.137465,0.145879,-0.300646,0.0
483041173,0.154803,0.149872,-0.29823,0.0
483051200,0.171385,0.152791,-0.295886,0.0
483059352,0.180193,0.15446,-0.294778,0.0
483071177,0.192247,0.156642,-0.293363,0.0
483079170,0.203697,0.156996,-0.291675,0.0
483095188,0.225823,0.156279,-0.288635,0.0
483107658,0.23323,0.156031,-0.288859,0.0
483115334,0.244227,0.154552,-0.287461,0.0
483127530,0.250553,0.153864,-0.287981,0.0
483139101,0.255435,0.153398,-0.289024,0.0
483147502,0.260161,0.152954,-0.289369,0.0
483159171,0.267759,0.152167,-0.290099,0.0
483167978,0.265618,0.156187,-0.289967,0.0
483183253,0.268136,0.167467,-0.283773,0.0
483193798,0.270697,0.166503,-0.28471,0.0
483203272,0.273235,0.181326,-0.273969,0.0
483215613,0.274454,0.179389,-0.275712,0.0
483223233,0.275168,0.178202,-0.276953,0.0
483239194,0.279583,0.186411,-0.270289,0.0
483247118,0.280273,0.185042,-0.271282,0.0
483263314,0.283511,0.185912,-0.270158,0.0
483271165,0.281814,0.184022,-0.271515,0.0
483287247,0.279,0.182099,-0.27216,0.0
483299251,0.271488,0.178484,-0.274693,0.0
483307114,0.270137,0.181605,-0.271227,0.0
483319129,0.261654,0.177722,-0.274293,0.0
483331121,0.262088,0.183676,-0.266699,0.0
483339357,0.255574,0.180728,-0.268732,0.0
483351127,0.262912,0.186518,-0.258804,0.0
483363307,0.265417,0.186386,-0.254982,0.0
483371185,0.259867,0.184168,-0.256883,0.0
483379171,0.254481,0.18196,-0.25875,0.0
483395421,0.246581,0.176784,-0.261922,0.0
483403197,0.241927,0.17472,-0.263651,0.0
483419289,0.231169,0.169401,-0.268076,0.0
483433514,0.22356,0.166298,-0.270359,0.0
483447192,0.211198,0.162145,-0.273877,0.0
483455226,0.205192,0.160235,-0.275277,0.0
483467213,0.19393,0.157998,-0.2772,0.0
483475274,0.18655,0.155668,-0.278718,0.0
483491159,0.171214,0.151509,-0.280932,0.0
483503373,0.160133,0.147601,-0.282717,0.0
483511105,0.152122,0.145205,-0.284089,0.0
483523195,0.139826,0.141596,-0.28594,0.0
483531823,0.13127,0.139353,-0.287095,0.0
483547178,0.115169,0.134388,-0.289772,0.0
483561230,0.104225,0.131219,-0.291343,0.0
483571087,0.0941427,0.128098,-0.292911,0.0
483579196,0.0880671,0.126135,-0.293824,0.0
483595251,0.0762562,0.125146,-0.294042,0.0
483607148,0.0678109,0.122333,-0.295399,0.0
483615198,0.0610261,0.127677,-0.292707,0.0
483631124,0.0463167,0.134029,-0.290766,0.0
483639112,0.042077,0.132824,-0.291337,0.0
483655316,0.0263963,0.138837,-0.290678,0.0
483663225,0.0230781,0.138067,-0.291036,0.0
483679197,0.00961329,0.142048,-0.288057,0.0
483687223,0.0084245,0.141645,-0.287814,0.0
483703376,0.00259885,0.146996,-0.28501,0.0
483711102,0.00456144,0.147779,-0.285201,0.0
483727105,0.00840826,0.159236,-0.281759,0.0
483741246,0.0186879,0.163221,-0.283054,0.0
483751078,0.0244886,0.17836,-0.276708,0.0
483761529,0.0318808,0.179992,-0.275671,0.0
483772810,0.0409305,0.190399,-0.270398,0.0
483783011,0.0469201,0.191429,-0.269722,0.0
483792869,0.0555339,0.193733,-0.267859,0.0
483801620,0.059752,0.194118,-0.267453,0.0
483812854,0.0654572,0.192766,-0.267741,0.0
483825224,0.0689301,0.192132,-0.267909,0.0
483833129,0.0716253,0.190715,-0.26838,0.0
483840761,0.0730445,0.189842,-0.268713,0.0
483856755,0.0768138,0.18766,-0.269448,0.0
483872768,0.0797207,0.185234,-0.270672,0.0
483884763,0.0807903,0.183411,-0.272041,0.0
483893166,0.0826075,0.181899,-0.272708,0.0
483904754,0.0805147,0.180359,-0.275087,0.0
483917264,0.0823442,0.177566,-0.2765,0.0
483928706,0.0776471,0.174789,-0.279946,0.0
483940776,0.0725277,0.170836,-0.284009,0.0
483948724,0.072057,0.168745,-0.285231,0.0
483961163,0.0716025,0.165576,-0.286965,0.0
483968706,0.0606312,0.164702,-0.291214,0.0
483980700,0.0600136,0.161647,-0.292938,0.0
483992846,0.0413233,0.163229,-0.298869,0.0
484001568,0.0418214,0.161287,-0.299966,0.0
484012802,0.0207891,0.164526,-0.303767,0.0
484024933,0.0220949,0.161673,-0.305691,0.0
484036833,0.00214575,0.163111,-0.305276,0.0
484048710,0.0050729,0.161032,-0.307403,0.0
484057155,-0.0111344,0.160624,-0.308424,0.0
484069430,-0.0070286,0.159383,-0.310558,0.0
484080806,-0.0147195,0.157581,-0.313026,0.0
484090773,-0.0123756,0.15664,-0.31445,0.0
484101151,-0.00916797,0.155285,-0.316396,0.0
484108716,-0.0128398,0.154666,-0.31738,0.0
484121185,-0.0103622,0.153184,-0.31924,0.0
484128791,-0.011554,0.152265,-0.320089,0.0
484144765,-0.0119241,0.14994,-0.321726,0.0
484156782,-0.0114142,0.147389,-0.323374,0.0
484164780,-0.0110384,0.145663,-0.324522,0.0
484177428,-0.0114622,0.144734,-0.325123,0.0
484188866,-0.0107777,0.142034,-0.32679,0.0
484196930,-0.0110684,0.142304,-0.326773,0.0
484204733,-0.0105949,0.140527,-0.327956,0.0
484216764,-0.0122112,0.139717,-0.32837,0.0
484228759,-0.0123049,0.136867,-0.329952,0.0
484245301,-0.0140837,0.133901,-0.331084,0.0
484253040,-0.0151831,0.131878,-0.331895,0.0
484264785,-0.0171133,0.128937,-0.332834,0.0
484272939,-0.0184617,0.127017,-0.333349,0.0
484290822,-0.0220843,0.124097,-0.334789,0.0
484301160,-0.0221424,0.122522,-0.335812,0.0
484308883,-0.0245068,0.122154,-0.336007,0.0
484320739,-0.0248332,0.120696,-0.336909,0.0
484328782,-0.0275606,0.124368,-0.334666,0.0
484346002,-0.0300591,0.12242,-0.33556,0.0
484356904,-0.0418605,0.135892,-0.326295,0.0
484366799,-0.0468091,0.133831,-0.326066,0.0
484378384,-0.0705646,0.154551,-0.311408,0.0
484388690,-0.0754505,0.153319,-0.310838,0.0
484398731,-0.097463,0.167355,-0.299842,0.0
484408922,-0.103678,0.165421,-0.298768,0.0
484419086,-0.121256,0.16839,-0.294201,0.0
484426328,-0.12718,0.166693,-0.293632,0.0
484442542,-0.14398,0.16626,-0.290981,0.0
484454384,-0.148665,0.16521,-0.290499,0.0
484463932,-0.153743,0.166077,-0.289934,0.0
484474986,-0.153877,0.165743,-0.290564,0.0
484486345,-0.152004,0.167822,-0.290467,0.0
484495090,-0.150195,0.16788,-0.29157,0.0
484502449,-0.147269,0.178944,-0.285829,0.0
484514384,-0.143157,0.178714,-0.287796,0.0
484528831,-0.138695,0.200375,-0.276914,0.0
484538770,-0.134635,0.199208,-0.279243,0.0
484546471,-0.132181,0.22074,-0.26767,0.0
484558746,-0.12859,0.219032,-0.269954,0.0
484570902,-0.126152,0.230421,-0.264092,0.0
484582434,-0.125008,0.227817,-0.265744,0.0
484594886,-0.124308,0.228173,-0.265445,0.0
484602509,-0.125249,0.225699,-0.266583,0.0
484614748,-0.125632,0.22029,-0.26912,0.0
484626346,-0.127343,0.216432,-0.270685,0.0
484634666,-0.129038,0.212792,-0.272431,0.0
484646481,-0.130942,0.208882,-0.273963,0.0
484658443,-0.134271,0.204011,-0.275998,0.0
484670355,-0.136726,0.199802,-0.277531,0.0
484682552,-0.141529,0.193753,-0.280024,0.0
484691112,-0.143557,0.190552,-0.280954,0.0
484702439,-0.146983,0.185584,-0.282562,0.0
484710324,-0.153968,0.181129,-0.284346,0.0
484726905,-0.159068,0.174036,-0.286426,0.0
484738361,-0.175024,0.168098,-0.288076,0.0
484746678,-0.178494,0.164181,-0.289131,0.0
484758473,-0.204141,0.158048,-0.290163,0.0
484770399,-0.21002,0.15174,-0.291552,0.0
484780628,-0.233728,0.147896,-0.292462,0.0
484790317,-0.239122,0.142124,-0.293722,0.0
484798419,-0.26181,0.138404,-0.294663,0.0
484810313,-0.267186,0.13276,-0.295883,0.0
484822877,-0.29299,0.123938,-0.298924,0.0
484834333,-0.297705,0.11936,-0.299813,0.0
484847054,-0.313342,0.104819,-0.306541,0.0
484854413,-0.314722,0.10287,-0.30696,0.0
484867900,-0.317656,0.0889836,-0.314304,0.0
484874345,-0.317363,0.0882284,-0.314951,0.0
484890783,-0.315019,0.0812372,-0.319726,0.0
484898403,-0.312549,0.0816063,-0.320563,0.0
484914994,-0.306932,0.0800298,-0.32406,0.0
484924412,-0.301666,0.0814176,-0.325343,0.0
484938126,-0.296534,0.0817179,-0.328262,0.0
484948881,-0.28745,0.0847253,-0.330067,0.0
484958215,-0.28347,0.0861015,-0.33178,0.0
484968154,-0.273769,0.0895045,-0.333573,0.0
484980370,-0.263548,0.093108,-0.335243,0.0
484988364,-0.257008,0.095359,-0.336411,0.0
484999969,-0.246947,0.098591,-0.338368,0.0
485011961,-0.235336,0.10081,-0.340994,0.0
485023978,-0.224862,0.100305,-0.345237,0.0
485032070,-0.218344,0.10264,-0.346455,0.0
485048182,-0.205857,0.10252,-0.3516,0.0
485060018,-0.196211,0.106296,-0.35327,0.0
485068498,-0.189628,0.105852,-0.35629,0.0
485075984,-0.182409,0.108685,-0.357504,0.0
485092172,-0.167166,0.11319,-0.361031,0.0
485100821,-0.159388,0.116433,-0.362295,0.0
485111976,-0.147539,0.120378,-0.364686,0.0
485122367,-0.140007,0.123431,-0.365805,0.0
485135982,-0.125418,0.129602,-0.367926,0.0
485148252,-0.114946,0.133493,-0.369704,0.0
485156127,-0.108374,0.136006,-0.370614,0.0
485168551,-0.099873,0.139366,-0.371786,0.0
485179923,-0.0942676,0.140094,-0.373366,0.0
485188224,-0.0924473,0.140433,-0.373604,0.0
485199978,-0.0931996,0.139874,-0.373392,0.0
485215975,-0.0996923,0.136896,-0.372572,0.0
485228670,-0.104864,0.133785,-0.372047,0.0
485238336,-0.110208,0.131678,-0.371672,0.0
485248764,-0.114081,0.1285,-0.371696,0.0
485260178,-0.117797,0.127531,-0.37154,0.0
485268876,-0.117596,0.126619,-0.371954,0.0
485281239,-0.116966,0.127197,-0.372047,0.0
485288254,-0.114568,0.127232,-0.372855,0.0
485304348,-0.108713,0.134286,-0.370525,0.0
485316012,-0.103907,0.135096,-0.371867,0.0
485324634,-0.0986222,0.151393,-0.362387,0.0
485335983,-0.0935292,0.152768,-0.363563,0.0
485344004,-0.0842444,0.171377,-0.352564,0.0
485359892,-0.0777825,0.17295,-0.354038,0.0
485371989,-0.0675665,0.182727,-0.348799,0.0
485382552,-0.0660917,0.183413,-0.348909,0.0
485392470,-0.059871,0.18961,-0.345361,0.0
485399944,-0.0590252,0.19009,-0.345377,0.0
485416614,-0.0491153,0.203408,-0.336887,0.0
485428653,-0.049298,0.203836,-0.33654,0.0
485439896,-0.0342129,0.223226,-0.322838,0.0
485452020,-0.0362922,0.222662,-0.322382,0.0
485456153,-0.0227069,0.239645,-0.310654,0.0
485472677,-0.0245636,0.239061,-0.31035,0.0
485484061,-0.0193161,0.246427,-0.305321,0.0
485488880,-0.0188479,0.246783,-0.305284,0.0
485505747,-0.012931,0.248129,-0.306305,0.0
485517555,-0.0068042,0.249986,-0.307473,0.0
485529506,-1.69328e-05,0.24851,-0.311046,0.0
485539668,0.00443117,0.249467,-0.312165,0.0
485549973,0.00960915,0.249684,-0.314442,0.0
485558382,0.0135479,0.250104,-0.315733,0.0
485569488,0.0192644,0.252149,-0.316663,0.0
485585719,0.030114,0.255208,-0.317706,0.0
485595687,0.0345489,0.255793,-0.319074,0.0
485605580,0.0409032,0.255913,-0.32135,0.0
485613741,0.0485199,0.258534,-0.321058,0.0
485629565,0.0574095,0.26445,-0.319757,0.0
485637539,0.0616439,0.264448,-0.32131,0.0
485653618,0.0706986,0.277047,-0.315391,0.0
485661552,0.0759788,0.27631,-0.315766,0.0
485677623,0.0890821,0.289193,-0.304403,0.0
485690023,0.0949502,0.287018,-0.305505,0.0
485697584,0.108852,0.296463,-0.293266,0.0
485710110,0.112751,0.294109,-0.294558,0.0
485725511,0.129273,0.29839,-0.285002,0.0
485734108,0.13096,0.295943,-0.286409,0.0
485745619,0.14148,0.298576,-0.280269,0.0
485757544,0.144416,0.294057,-0.283022,0.0
485769668,0.148293,0.290944,-0.284254,0.0
485781577,0.149901,0.285644,-0.2877,0.0
485789732,0.147424,0.278311,-0.294046,0.0
485801641,0.146228,0.27262,-0.297892,0.0
485810343,0.145165,0.268691,-0.300609,0.0
485823853,0.141293,0.258969,-0.308398,0.0
485833569,0.139022,0.252919,-0.312528,0.0
485841816,0.137225,0.247766,-0.316284,0.0
485855106,0.134418,0.242432,-0.319924,0.0
485861610,0.132634,0.239683,-0.321483,0.0
485877614,0.12771,0.2326,-0.326389,0.0
485889565,0.122974,0.229389,-0.328528,0.0
485897555,0.120047,0.226046,-0.330861,0.0
485909526,0.113082,0.224309,-0.332687,0.0
485921621,0.106457,0.225247,-0.332127,0.0
485931981,0.102015,0.221925,-0.334489,0.0
485941576,0.0958396,0.223475,-0.332807,0.0
485949528,0.091115,0.220173,-0.334843,0.0
485965606,0.0817274,0.220562,-0.332168,0.0
485973503,0.0775683,0.21665,-0.332844,0.0
485986026,0.0724455,0.210927,-0.334284,0.0
485997545,0.0716525,0.215116,-0.329605,0.0
486008022,0.069599,0.212333,-0.330514,0.0
486017583,0.0772807,0.215376,-0.327036,0.0
486026110,0.075411,0.212839,-0.327838,0.0
486041579,0.0819685,0.211922,-0.326345,0.0
486053513,0.0784989,0.207427,-0.327612,0.0
486061536,0.0860768,0.21017,-0.324472,0.0
486079204,0.0994394,0.212749,-0.31557,0.0
486089479,0.0963041,0.210433,-0.317041,0.0
486099178,0.0916937,0.206477,-0.319483,0.0
486107153,0.117375,0.209454,-0.304992,0.0
486123272,0.135931,0.205201,-0.297819,0.0
486131166,0.133919,0.203262,-0.298949,0.0
486147275,0.141684,0.197413,-0.298363,0.0
486159166,0.13913,0.194339,-0.300256,0.0
486167278,0.137254,0.192212,-0.301471,0.0
486179549,0.136233,0.181743,-0.307534,0.0
486191202,0.131976,0.160203,-0.321952,0.0
486201215,0.130026,0.157827,-0.323374,0.0
486211152,0.126677,0.154467,-0.325328,0.0
486219171,0.123203,0.13448,-0.338476,0.0
486235220,0.117194,0.121178,-0.346562,0.0
486247197,0.111719,0.117998,-0.348218,0.0
486255633,0.107769,0.115627,-0.349463,0.0
486263151,0.103941,0.105882,-0.355241,0.0
486279846,0.0966403,0.101485,-0.357442,0.0
486287160,0.0935347,0.0877793,-0.365709,0.0
486303283,0.0880305,0.0832342,-0.366491,0.0
486313508,0.0855102,0.0718011,-0.372399,0.0
486323139,0.0822648,0.0692741,-0.372477,0.0
486333849,0.0805396,0.061795,-0.376363,0.0
486347173,0.0782552,0.0595536,-0.376646,0.0
486355368,0.0778627,0.0587236,-0.376893,0.0
486371130,0.0781545,0.047863,-0.383698,0.0
486379391,0.0778782,0.0345777,-0.392088,0.0
486395184,0.0796735,0.0343791,-0.393016,0.0
486403501,0.0797269,0.023938,-0.399981,0.0
486415358,0.0821124,0.0252541,-0.400359,0.0
486431658,0.0880814,0.0207624,-0.405106,0.0
486439321,0.0903349,0.0217584,-0.405499,0.0
486455185,0.104912,0.0150055,-0.407926,0.0
486463364,0.107619,0.0158346,-0.407708,0.0
486479107,0.132825,-0.000790061,-0.411244,0.0
486487147,0.135195,0.000448603,-0.410799,0.0
486503391,0.160836,-0.0196445,-0.415961,0.0
486515204,0.163282,-0.0179361,-0.415426,0.0
486527202,0.17355,-0.0268908,-0.41829,0.0
486537304,0.17453,-0.0258726,-0.417846,0.0
486547168,0.173149,-0.023167,-0.417224,0.0
486556064,0.173083,-0.021846,-0.416725,0.0
486569554,0.169635,-0.0166943,-0.414587,0.0
486579724,0.167468,-0.0148801,-0.413622,0.0
486587316,0.164804,-0.0120647,-0.41213,0.0
486599122,0.160964,-0.0101782,-0.410992,0.0
486611113,0.156954,-0.00972828,-0.410564,0.0
486619175,0.154029,-0.0085579,-0.409683,0.0
486631134,0.149812,-0.00867405,-0.409644,0.0
486639935,0.146743,-0.00720769,-0.408843,0.0
486656027,0.141453,-0.00454493,-0.407181,0.0
486660924,0.139967,-0.00385256,-0.406691,0.0
486676752,0.137117,0.000361383,-0.40463,0.0
486685580,0.135904,0.00157998,-0.403893,0.0
486696767,0.13482,0.00454683,-0.402438,0.0
486709660,0.133411,0.00681119,-0.401331,0.0
486720824,0.13249,0.00979374,-0.399763,0.0
486733650,0.131969,0.0113905,-0.399081,0.0
486740748,0.131827,0.0158756,-0.396249,0.0
486753233,0.131026,0.0173426,-0.395614,0.0
486764833,0.133648,0.0205132,-0.392224,0.0
486773053,0.132197,0.0209965,-0.392044,0.0
486784828,0.137741,0.0222755,-0.388044,0.0
486792831,0.135834,0.0223455,-0.38787,0.0
486808855,0.139195,0.0256403,-0.382896,0.0
486821459,0.137022,0.0260228,-0.382677,0.0
486832892,0.142707,0.0294968,-0.377756,0.0
486845649,0.140932,0.0302215,-0.377374,0.0
486853633,0.140797,0.0304928,-0.377225,0.0
486864767,0.157476,0.0296021,-0.371079,0.0
486872771,0.157373,0.0299981,-0.370945,0.0
486889375,0.19014,0.0242808,-0.361589,0.0
486900734,0.189911,0.0251543,-0.361219,0.0
486908741,0.242625,0.016163,-0.346795,0.0
486921386,0.242356,0.01729,-0.346262,0.0
486932946,0.304077,0.0075341,-0.328971,0.0
486940953,0.302906,0.00777767,-0.328799,0.0
486952868,0.341265,0.00113045,-0.317354,0.0
486960704,0.33853,0.00108972,-0.317192,0.0
486976730,0.3419,-0.0018491,-0.314822,0.0
486989232,0.336227,-0.00131502,-0.314177,0.0
486997135,0.330044,-0.00281269,-0.315573,0.0
487008706,0.32361,-0.00210379,-0.314782,0.0
487020807,0.316299,-0.00273999,-0.314911,0.0
487029446,0.312371,-0.00234895,-0.314416,0.0
487040840,0.306453,-0.00227802,-0.313527,0.0
487048737,0.3018,-0.00170863,-0.312864,0.0
487061313,0.294125,-0.00132603,-0.312087,0.0
487072872,0.286827,-0.000845723,-0.311078,0.0
487081048,0.280842,-0.00016455,-0.310362,0.0
487092832,0.273677,0.000571085,-0.3087,0.0
487104763,0.264304,0.00174987,-0.307399,0.0
487112861,0.2616,0.00166568,-0.305864,0.0
487125391,0.252916,0.00305853,-0.304518,0.0
487132821,0.247822,0.00360224,-0.303806,0.0
487144713,0.243075,0.00493382,-0.301745,0.0
487156765,0.236951,0.00593188,-0.300099,0.0
487165087,0.231957,0.00691986,-0.299231,0.0
487177225,0.224354,0.00808448,-0.298143,0.0
487184805,0.227071,0.00903105,-0.29493,0.0
487201512,0.219259,0.0107515,-0.293635,0.0
487213446,0.234942,0.0130019,-0.285151,0.0
487225601,0.259527,0.0184257,-0.272191,0.0
487235166,0.257462,0.0198764,-0.271423,0.0
487246438,0.273032,0.0345664,-0.257858,0.0
487259075,0.272872,0.0366918,-0.256848,0.0
487270871,0.27428,0.0621621,-0.24361,0.0
487282480,0.276257,0.0640681,-0.242744,0.0
487291652,0.277216,0.0650088,-0.242304,0.0
487302423,0.272651,0.0969366,-0.227747,0.0
487314389,0.273889,0.0984044,-0.227042,0.0
487323139,0.271482,0.125094,-0.213991,0.0
487334386,0.271115,0.12578,-0.213665,0.0
487346436,0.273937,0.148173,-0.20052,0.0
487358340,0.27258,0.147881,-0.200704,0.0
487370699,0.281345,0.17446,-0.183213,0.0
487378545,0.279965,0.17363,-0.183659,0.0
487391370,0.290903,0.20209,-0.164633,0.0
487402507,0.297704,0.224091,-0.150511,0.0
487414835,0.298135,0.222325,-0.151378,0.0
487426414,0.305644,0.235104,-0.142594,0.0
487434921,0.306681,0.233782,-0.143219,0.0
487446432,0.308765,0.23127,-0.144337,0.0
487454342,0.317648,0.23689,-0.138514,0.0
487471230,0.316162,0.23198,-0.14098,0.0
487478354,0.320997,0.230994,-0.139285,0.0
487491228,0.316932,0.225359,-0.142185,0.0
487502510,0.31505,0.221998,-0.142835,0.0
487514365,0.309675,0.214894,-0.146417,0.0
487522449,0.311748,0.22164,-0.140993,0.0
487534753,0.306902,0.214061,-0.144726,0.0
487542440,0.314751,0.222786,-0.136583,0.0
487555182,0.310696,0.21449,-0.14053,0.0
487566354,0.318662,0.213531,-0.136857,0.0
487575071,0.316345,0.207257,-0.139701,0.0
487586368,0.323067,0.1988,-0.140167,0.0
487594349,0.320478,0.192682,-0.14307,0.0
487610579,0.320274,0.172629,-0.150884,0.0
487622885,0.317299,0.163782,-0.154805,0.0
487634349,0.31196,0.140431,-0.166453,0.0
487646802,0.308532,0.131292,-0.170404,0.0
487654473,0.309233,0.118819,-0.175328,0.0
487667026,0.30497,0.109433,-0.179323,0.0
487678386,0.316796,0.108534,-0.17404,0.0
487687209,0.312437,0.102594,-0.176527,0.0
487698373,0.33002,0.105672,-0.167269,0.0
487706456,0.324964,0.0998158,-0.169728,0.0
487722372,0.331792,0.0946903,-0.166476,0.0
487735018,0.323804,0.0856524,-0.170222,0.0
487746363,0.318729,0.0727319,-0.174777,0.0
487758402,0.309652,0.0643614,-0.178112,0.0
487766414,0.29483,0.0442978,-0.189286,0.0
487778913,0.283506,0.0359099,-0.192421,0.0
487790442,0.255387,0.0102713,-0.20722,0.0
487800111,0.244731,0.00348571,-0.209474,0.0
487811382,0.214747,-0.0166243,-0.220755,0.0
487819388,0.202857,-0.0231183,-0.222633,0.0
487831098,0.184159,-0.0325301,-0.225177,0.0
487843188,0.161787,-0.0444816,-0.230123,0.0
487851839,0.151004,-0.0494215,-0.231289,0.0
487863243,0.137829,-0.0554016,-0.232071,0.0
487871184,0.128907,-0.0587857,-0.232732,0.0
487888050,0.117877,-0.0585073,-0.230966,0.0
487899515,0.110464,-0.0609759,-0.231388,0.0
487912064,0.105266,-0.0485116,-0.226416,0.0
487923201,0.101816,-0.0492341,-0.226503,0.0
487931401,0.0985264,-0.0326695,-0.220602,0.0
487943705,0.0974037,-0.0322317,-0.220438,0.0
487955256,0.0969293,-0.0205747,-0.216325,0.0
487963198,0.097532,-0.0200784,-0.216192,0.0
487975108,0.0930381,-0.0150137,-0.215951,0.0
487983958,0.0940344,-0.0142357,-0.215731,0.0
487999097,0.0794397,-0.0140723,-0.220486,0.0
488011320,0.0616112,-0.0192831,-0.22621,0.0
488019201,0.0630068,-0.0177332,-0.226059,0.0
488032017,0.0658248,-0.0144053,-0.225742,0.0
488039218,0.0553321,-0.0245888,-0.230194,0.0
488052046,0.0589529,-0.0210801,-0.230008,0.0
488063241,0.0591734,-0.0266358,-0.233354,0.0
488072378,0.0629356,-0.0243589,-0.23371,0.0
488083243,0.0665973,-0.0242656,-0.234964,0.0
488091327,0.0693086,-0.0219386,-0.234849,0.0
488107124,0.0735355,-0.0215995,-0.235112,0.0
488120024,0.0763242,-0.0178363,-0.233821,0.0
488131358,0.0801375,-0.0236846,-0.236038,0.0
488143983,0.0843988,-0.0207287,-0.235068,0.0
488151317,0.0883893,-0.0306916,-0.239083,0.0
488167102,0.0998087,-0.0253649,-0.237653,0.0
488179141,0.108648,-0.0296575,-0.240465,0.0
488187914,0.116947,-0.0268684,-0.239761,0.0
488199191,0.127674,-0.0247074,-0.240008,0.0
488207203,0.136056,-0.021516,-0.239173,0.0
488223220,0.152196,-0.0153997,-0.237353,0.0
488235092,0.162076,-0.0107845,-0.236016,0.0
488243680,0.177603,-0.00935531,-0.232874,0.0
488256016,0.184695,-0.00495189,-0.23145,0.0
488263912,0.219435,-0.00772961,-0.224035,0.0
488279176,0.226998,-0.00294739,-0.222411,0.0
488291449,0.2848,-0.00668564,-0.209477,0.0
488303356,0.355433,-0.0123611,-0.193647,0.0
488315166,0.359747,-0.00917591,-0.192513,0.0
488324230,0.362149,-0.00723775,-0.191815,0.0
488335156,0.462725,-0.0236531,-0.171634,0.0
488344010,0.464257,-0.021922,-0.171001,0.0
488359146,0.601036,-0.0471118,-0.145971,0.0
488371916,0.709864,-0.0641916,-0.125119,0.0
488383150,0.709966,-0.0620006,-0.124217,0.0
488395656,0.764694,-0.0675269,-0.111664,0.0
488403153,0.761236,-0.0660835,-0.110931,0.0
488419108,0.790158,-0.0652808,-0.0993223,0.0
488431320,0.775927,-0.0644941,-0.0984238,0.0
488439738,0.76494,-0.064304,-0.0979309,0.0
488451299,0.801704,-0.0563744,-0.0794007,0.0
488459820,0.788929,-0.0561615,-0.0789035,0.0
488475113,0.836211,-0.039196,-0.052011,0.0
488483623,0.822656,-0.038893,-0.051597,0.0
488499127,0.86269,-0.0249423,-0.0283937,0.0
488512242,0.888447,-0.020038,-0.0149104,0.0
488523791,0.871122,-0.0189939,-0.0143477,0.0
488535583,0.878469,-0.011703,-0.00512021,0.0
488544372,0.86634,-0.0114223,-0.0049532,0.0
488559524,0.847072,0.000558312,-0.000907637,0.0
488568028,0.83001,0.000982828,-0.000764307,0.0
488581194,0.79964,0.0102596,0.00282389,0.0
488588733,0.780876,0.00957028,0.00251832,0.0
488600793,0.748417,0.0152508,0.0047005,0.0
488612918,0.717261,0.0183552,0.0053077,0.0
488620932,0.696417,0.0167855,0.00469279,0.0
488633675,0.666168,0.0140714,0.00373286,0.0
488644972,0.637228,0.0163808,0.00422979,0.0
488658361,0.608766,0.0138898,0.00341234,0.0
