timestamp,roll_body,pitch_body,yaw_body,yaw_sp_move_rate,q_d[0],q_d[1],q_d[2],q_d[3],thrust,landing_gear,q_d_valid,roll_reset_integral,pitch_reset_integral,yaw_reset_integral,fw_control_yaw,disable_mc_yaw_control,apply_flaps
673276000,0.283531,0.11978,0.964629,0.0,0.879386,0.0974649,0.117912,0.450862,0.782906,0.0,1,0,0,0,0,0,0
673295421,0.282525,0.119981,0.968384,0.0,0.878588,0.0967544,0.117955,0.452557,0.783002,0.0,1,0,0,0,0,0,0
673315607,0.28749,0.120183,0.975777,0.0,0.876669,0.0984471,0.119531,0.455491,0.782984,0.0,1,0,0,0,0,0,0
673335476,0.285296,0.120403,0.975777,0.0,0.876778,0.0974333,0.119126,0.455605,0.782972,0.0,1,0,0,0,0,0,0
673355442,0.284189,0.120613,0.97956,0.0,0.87597,0.0966734,0.119148,0.457312,0.78289,0.0,1,0,0,0,0,0,0
673375542,0.287554,0.120823,0.983129,0.0,0.874991,0.0978834,0.120183,0.458657,0.782627,0.0,1,0,0,0,0,0,0
673395498,0.286123,0.121034,0.98692,0.0,0.874191,0.0969796,0.120131,0.460385,0.78235,0.0,1,0,0,0,0,0,0
673415764,0.285061,0.121227,0.990731,0.0,0.873365,0.0962407,0.120153,0.462098,0.781914,0.0,1,0,0,0,0,0,0
673435903,0.28808,0.121423,0.994238,0.0,0.872408,0.0972999,0.121106,0.463432,0.781381,0.0,1,0,0,0,0,0,0
673455691,0.286665,0.121617,0.998056,0.0,0.871592,0.0964051,0.121047,0.465167,0.780847,0.0,1,0,0,0,0,0,0
673475807,0.2843,0.121786,0.998056,0.0,0.871707,0.095334,0.120569,0.465297,0.780167,0.0,1,0,0,0,0,0,0
673495627,0.288446,0.121952,1.00534,0.0,0.86981,0.0966575,0.121958,0.468204,0.779555,0.0,1,0,0,0,0,0,0
673537633,0.284959,0.122264,1.00918,0.0,0.869077,0.0948323,0.121458,0.470063,0.778233,0.0,1,0,0,0,0,0,0
673557560,0.289259,0.122416,1.01643,0.0,0.867165,0.0962192,0.122884,0.472934,0.77769,0.0,1,0,0,0,0,0,0
673577617,0.288479,0.122551,1.0203,0.0,0.866287,0.0956103,0.122942,0.474647,0.777122,0.0,1,0,0,0,0,0,0
673597752,0.286214,0.122694,1.0203,0.0,0.866396,0.0945942,0.122466,0.474775,0.776639,0.0,1,0,0,0,0,0,0
673615894,0.290855,0.122827,1.0275,0.0,0.86446,0.096126,0.123972,0.477597,0.776315,0.0,1,0,0,0,0,0,0
673635723,0.288815,0.122961,1.0275,0.0,0.864559,0.0952112,0.123542,0.477713,0.775992,0.0,1,0,0,0,0,0,0
673655869,0.287848,0.123104,1.03139,0.0,0.863675,0.0945176,0.123556,0.479443,0.775819,0.0,1,0,0,0,0,0,0
673677682,0.292588,0.123239,1.03856,0.0,0.861728,0.0960832,0.125095,0.482229,0.775646,0.0,1,0,0,0,0,0,0
673695877,0.290351,0.123362,1.03856,0.0,0.861836,0.0950885,0.124608,0.482359,0.775546,0.0,1,0,0,0,0,0,0
673716066,0.289168,0.123492,1.04247,0.0,0.860948,0.0943029,0.124562,0.484108,0.775456,0.0,1,0,0,0,0,0,0
673737782,0.288144,0.123623,1.0464,0.0,0.860044,0.093585,0.124555,0.485853,0.775198,0.0,1,0,0,0,0,0,0
673755942,0.290717,0.123754,1.0496,0.0,0.859147,0.0944586,0.125386,0.487054,0.775036,0.0,1,0,0,0,0,0,0
673775958,0.289759,0.123889,1.05353,0.0,0.858234,0.0937663,0.125395,0.488792,0.774825,0.0,1,0,0,0,0,0,0
673795989,0.288731,0.124044,1.05748,0.0,0.857316,0.0930384,0.125394,0.49054,0.774519,0.0,1,0,0,0,0,0,0
673816393,0.291338,0.124211,1.06061,0.0,0.856428,0.0939162,0.126251,0.491703,0.774267,0.0,1,0,0,0,0,0,0
673836011,0.29082,0.124394,1.06456,0.0,0.85548,0.0933982,0.126386,0.493414,0.774005,0.0,1,0,0,0,0,0,0
673856215,0.288396,0.124591,1.06456,0.0,0.855594,0.0923114,0.125872,0.493552,0.773711,0.0,1,0,0,0,0,0,0
673896221,0.292325,0.125035,1.07557,0.0,0.852688,0.0931784,0.127543,0.497969,0.773086,0.0,1,0,0,0,0,0,0
673916191,0.290149,0.125263,1.07557,0.0,0.852791,0.0921922,0.127098,0.49809,0.772719,0.0,1,0,0,0,0,0,0
673936213,0.289147,0.125494,1.07956,0.0,0.851844,0.0914521,0.127128,0.499837,0.772223,0.0,1,0,0,0,0,0,0
673956220,0.293737,0.125736,1.08655,0.0,0.849884,0.0928951,0.128702,0.502498,0.771627,0.0,1,0,0,0,0,0,0
673976214,0.291313,0.125968,1.08655,0.0,0.849998,0.0918049,0.128191,0.502635,0.771065,0.0,1,0,0,0,0,0,0
673996333,0.290367,0.126188,1.09056,0.0,0.849035,0.091089,0.128228,0.504381,0.770408,0.0,1,0,0,0,0,0,0
674016296,0.295133,0.12641,1.0975,0.0,0.847064,0.0926042,0.129845,0.506999,0.769856,0.0,1,0,0,0,0,0,0
674036292,0.292677,0.126606,1.0975,0.0,0.847179,0.0915128,0.129305,0.507143,0.769301,0.0,1,0,0,0,0,0,0
674056258,0.292131,0.126808,1.10153,0.0,0.846184,0.0909682,0.129434,0.508866,0.768876,0.0,1,0,0,0,0,0,0
674076253,0.296986,0.126992,1.10842,0.0,0.844206,0.0925228,0.131065,0.511447,0.768556,0.0,1,0,0,0,0,0,0
674096304,0.296286,0.127166,1.11246,0.0,0.843205,0.0919168,0.131145,0.513184,0.768258,0.0,1,0,0,0,0,0,0
674116233,0.294206,0.127328,1.11246,0.0,0.843302,0.0909969,0.130679,0.513307,0.76808,0.0,1,0,0,0,0,0,0
674136249,0.293343,0.127471,1.11651,0.0,0.8423,0.0903305,0.1307,0.515062,0.767891,0.0,1,0,0,0,0,0,0
674156914,0.297709,0.127624,1.12335,0.0,0.840338,0.091677,0.132202,0.517638,0.76784,0.0,1,0,0,0,0,0,0
674176637,0.295832,0.12776,1.12335,0.0,0.840426,0.0908519,0.131772,0.517751,0.767716,0.0,1,0,0,0,0,0,0
674197302,0.294652,0.127889,1.12742,0.0,0.839425,0.090054,0.131704,0.519529,0.767614,0.0,1,0,0,0,0,0,0
674216878,0.299134,0.128011,1.1342,0.0,0.837457,0.0914509,0.13323,0.522065,0.767612,0.0,1,0,0,0,0,0,0
674236922,0.298727,0.128125,1.13829,0.0,0.836409,0.0909777,0.133357,0.523793,0.76758,0.0,1,0,0,0,0,0,0
674259140,0.29616,0.128244,1.13829,0.0,0.836527,0.0898719,0.132734,0.523954,0.767623,0.0,1,0,0,0,0,0,0
674276945,0.295684,0.128333,1.14239,0.0,0.835474,0.0893769,0.132829,0.525692,0.767691,0.0,1,0,0,0,0,0,0
674296951,0.30014,0.128425,1.14911,0.0,0.833503,0.0907619,0.134344,0.528193,0.767777,0.0,1,0,0,0,0,0,0
674336960,0.297047,0.128554,1.15322,0.0,0.832556,0.0891629,0.133763,0.530102,0.76779,0.0,1,0,0,0,0,0,0
674356964,0.296489,0.1286,1.15735,0.0,0.831486,0.088642,0.133818,0.531852,0.767822,0.0,1,0,0,0,0,0,0
674377293,0.299327,0.128644,1.15989,0.0,0.830684,0.089639,0.134704,0.532714,0.7678,0.0,1,0,0,0,0,0,0
674398852,0.298534,0.128697,1.16401,0.0,0.82962,0.0890175,0.134699,0.534474,0.767794,0.0,1,0,0,0,0,0,0
674419046,0.297885,0.128724,1.16815,0.0,0.828542,0.0884623,0.134719,0.53623,0.767681,0.0,1,0,0,0,0,0,0
674436505,0.295315,0.128748,1.16815,0.0,0.828656,0.0873909,0.13404,0.536401,0.76757,0.0,1,0,0,0,0,0,0
674456609,0.29969,0.128764,1.17475,0.0,0.826688,0.0887522,0.135514,0.538838,0.767421,0.0,1,0,0,0,0,0,0
674476606,0.29883,0.128775,1.1789,0.0,0.825607,0.0881131,0.135469,0.540608,0.76732,0.0,1,0,0,0,0,0,0
674496627,0.298108,0.128758,1.18306,0.0,0.824513,0.0875379,0.135449,0.542374,0.767158,0.0,1,0,0,0,0,0,0
674516656,0.295121,0.128729,1.18306,0.0,0.824642,0.0863149,0.134627,0.542578,0.76707,0.0,1,0,0,0,0,0,0
674536855,0.29968,0.128671,1.18959,0.0,0.822665,0.0877661,0.136128,0.544966,0.766913,0.0,1,0,0,0,0,0,0
674556695,0.298807,0.128618,1.19376,0.0,0.821565,0.0871383,0.13605,0.546743,0.766847,0.0,1,0,0,0,0,0,0
674576725,0.29602,0.128548,1.19376,0.0,0.821685,0.0860133,0.13526,0.546937,0.766702,0.0,1,0,0,0,0,0,0
674596732,0.294975,0.128443,1.19794,0.0,0.820583,0.0853312,0.13511,0.548733,0.766572,0.0,1,0,0,0,0,0,0
674616757,0.299191,0.128307,1.20441,0.0,0.818621,0.0866583,0.136492,0.551108,0.766596,0.0,1,0,0,0,0,0,0
674636824,0.298531,0.128154,1.2086,0.0,0.817491,0.086146,0.136429,0.552878,0.766633,0.0,1,0,0,0,0,0,0
674656835,0.295482,0.127987,1.2086,0.0,0.817619,0.084947,0.135519,0.553098,0.766796,0.0,1,0,0,0,0,0,0
674676966,0.294975,0.127809,1.2128,0.0,0.816474,0.0845058,0.135485,0.554863,0.766925,0.0,1,0,0,0,0,0,0
674716848,0.296272,0.12742,1.2192,0.0,0.814634,0.0847119,0.13596,0.557414,0.767379,0.0,1,0,0,0,0,0,0
674736866,0.295432,0.127207,1.2234,0.0,0.813492,0.0841454,0.135817,0.5592,0.767603,0.0,1,0,0,0,0,0,0
674756863,0.294907,0.126965,1.22762,0.0,0.812329,0.0837149,0.13575,0.560969,0.767859,0.0,1,0,0,0,0,0,0
674776873,0.294589,0.126721,1.23185,0.0,0.811149,0.0833691,0.13574,0.562727,0.768222,0.0,1,0,0,0,0,0,0
674796888,0.296849,0.126462,1.23394,0.0,0.810461,0.084218,0.13636,0.563441,0.768699,0.0,1,0,0,0,0,0,0
674816974,0.296498,0.126173,1.23816,0.0,0.80928,0.0838718,0.136323,0.565197,0.769272,0.0,1,0,0,0,0,0,0
674836933,0.295938,0.12587,1.2424,0.0,0.808099,0.0834452,0.136221,0.566971,0.770099,0.0,1,0,0,0,0,0,0
674856934,0.293577,0.125555,1.2424,0.0,0.808192,0.0825827,0.135426,0.567156,0.77102,0.0,1,0,0,0,0,0,0
674876966,0.298252,0.125242,1.24865,0.0,0.806217,0.0841352,0.13689,0.569383,0.77216,0.0,1,0,0,0,0,0,0
674896970,0.298304,0.124941,1.25288,0.0,0.805001,0.0839544,0.136963,0.571109,0.773263,0.0,1,0,0,0,0,0,0
674937063,0.295609,0.12434,1.25713,0.0,0.803887,0.0827569,0.13613,0.573049,0.77548,0.0,1,0,0,0,0,0,0
674957085,0.295483,0.12405,1.26139,0.0,0.802665,0.0825017,0.136156,0.57479,0.776423,0.0,1,0,0,0,0,0,0
674977110,0.29988,0.123782,1.26755,0.0,0.800704,0.0839221,0.137572,0.576978,0.777358,0.0,1,0,0,0,0,0,0
674997115,0.299799,0.123524,1.2718,0.0,0.799472,0.0836729,0.137625,0.578708,0.778173,0.0,1,0,0,0,0,0,0
675017105,0.297164,0.123295,1.2718,0.0,0.799577,0.0826879,0.136772,0.578907,0.778967,0.0,1,0,0,0,0,0,0
675037128,0.296951,0.123077,1.27608,0.0,0.798343,0.0823752,0.136801,0.580644,0.779714,0.0,1,0,0,0,0,0,0
675057145,0.296948,0.122868,1.28036,0.0,0.797094,0.0821434,0.136894,0.582368,0.780366,0.0,1,0,0,0,0,0,0
675077210,0.30126,0.122681,1.28642,0.0,0.795143,0.0834986,0.138329,0.5845,0.781007,0.0,1,0,0,0,0,0,0
675097444,0.298622,0.122498,1.28642,0.0,0.795249,0.0825044,0.137487,0.584696,0.781611,0.0,1,0,0,0,0,0,0
675117227,0.298642,0.12234,1.2907,0.0,0.793992,0.0822656,0.137607,0.586407,0.782098,0.0,1,0,0,0,0,0,0
675137390,0.298319,0.122186,1.29499,0.0,0.792742,0.0818885,0.137628,0.588143,0.782644,0.0,1,0,0,0,0,0,0
675158551,0.298323,0.122008,1.29929,0.0,0.791472,0.0816477,0.137735,0.58986,0.783124,0.0,1,0,0,0,0,0,0
675178482,0.295658,0.121845,1.29929,0.0,0.791577,0.0806423,0.136885,0.590056,0.78354,0.0,1,0,0,0,0,0,0
675197317,0.300183,0.121713,1.30526,0.0,0.789627,0.0820603,0.138414,0.592113,0.784019,0.0,1,0,0,0,0,0,0
675217397,0.300202,0.121545,1.30955,0.0,0.788348,0.0818217,0.13853,0.593819,0.784405,0.0,1,0,0,0,0,0,0
675237387,0.299813,0.121389,1.31386,0.0,0.78708,0.0814175,0.13853,0.595555,0.784771,0.0,1,0,0,0,0,0,0
675257453,0.296881,0.121218,1.31386,0.0,0.787195,0.0803157,0.137591,0.59577,0.785005,0.0,1,0,0,0,0,0,0
675277458,0.296543,0.121057,1.31818,0.0,0.785917,0.079935,0.1376,0.597504,0.785098,0.0,1,0,0,0,0,0,0
675297544,0.296034,0.120897,1.3225,0.0,0.78464,0.0794864,0.137558,0.59925,0.785205,0.0,1,0,0,0,0,0,0
675337527,0.300004,0.120549,1.33267,0.0,0.781417,0.0804446,0.139024,0.602983,0.785123,0.0,1,0,0,0,0,0,0
675357518,0.296753,0.120378,1.33267,0.0,0.781543,0.0792274,0.137977,0.603221,0.785031,0.0,1,0,0,0,0,0,0
675377525,0.296321,0.120187,1.337,0.0,0.780248,0.0788187,0.137944,0.604956,0.784785,0.0,1,0,0,0,0,0,0
675398117,0.295767,0.12,1.34134,0.0,0.778951,0.0783618,0.137875,0.6067,0.784515,0.0,1,0,0,0,0,0,0
675418461,0.295176,0.119817,1.34569,0.0,0.77765,0.077889,0.137796,0.608446,0.784253,0.0,1,0,0,0,0,0,0
675437571,0.296834,0.11965,1.34708,0.0,0.777157,0.0784888,0.13829,0.608887,0.783868,0.0,1,0,0,0,0,0,0
675457592,0.296432,0.119483,1.35141,0.0,0.775848,0.0780856,0.138273,0.610609,0.783537,0.0,1,0,0,0,0,0,0
675477611,0.296287,0.119315,1.35575,0.0,0.774523,0.0777818,0.138334,0.612313,0.783204,0.0,1,0,0,0,0,0,0
675498390,0.296264,0.119135,1.3601,0.0,0.773187,0.0775284,0.138427,0.614011,0.782776,0.0,1,0,0,0,0,0,0
675517702,0.296108,0.118993,1.36446,0.0,0.771851,0.0772115,0.138494,0.615714,0.782432,0.0,1,0,0,0,0,0,0
675537901,0.293399,0.118822,1.36446,0.0,0.771951,0.0762198,0.137594,0.615914,0.78204,0.0,1,0,0,0,0,0,0
675557747,0.293583,0.118662,1.36882,0.0,0.770594,0.0760404,0.137756,0.617596,0.78163,0.0,1,0,0,0,0,0,0
675577740,0.293647,0.118511,1.37319,0.0,0.769237,0.0758119,0.137885,0.619286,0.781289,0.0,1,0,0,0,0,0,0
675597737,0.29859,0.118352,1.37877,0.0,0.767314,0.077374,0.139571,0.621098,0.780905,0.0,1,0,0,0,0,0,0
675617771,0.299026,0.118207,1.38313,0.0,0.765937,0.0772827,0.139821,0.62275,0.780627,0.0,1,0,0,0,0,0,0
675657769,0.297396,0.117919,1.3875,0.0,0.764631,0.0764459,0.139371,0.624557,0.780298,0.0,1,0,0,0,0,0,0
675677908,0.297961,0.117781,1.39187,0.0,0.763238,0.0764005,0.139663,0.626199,0.780341,0.0,1,0,0,0,0,0,0
675697799,0.298649,0.11765,1.39625,0.0,0.761834,0.0763984,0.139998,0.627831,0.780535,0.0,1,0,0,0,0,0,0
675717804,0.299766,0.117521,1.40064,0.0,0.760409,0.0765573,0.140468,0.629433,0.780745,0.0,1,0,0,0,0,0,0
675738051,0.297777,0.117418,1.40064,0.0,0.760482,0.075834,0.139803,0.62958,0.781133,0.0,1,0,0,0,0,0,0
675759675,0.303298,0.117319,1.40607,0.0,0.758558,0.0775807,0.141714,0.631259,0.781555,0.0,1,0,0,0,0,0,0
675779681,0.304548,0.117251,1.41044,0.0,0.757125,0.077766,0.142254,0.632834,0.78198,0.0,1,0,0,0,0,0,0
675798078,0.305527,0.117215,1.41482,0.0,0.755698,0.0778354,0.142721,0.634424,0.782475,0.0,1,0,0,0,0,0,0
675817948,0.306757,0.117184,1.41921,0.0,0.754255,0.0779965,0.143271,0.635994,0.78284,0.0,1,0,0,0,0,0,0
675837976,0.304588,0.117177,1.41921,0.0,0.754339,0.0771803,0.142579,0.63615,0.783216,0.0,1,0,0,0,0,0,0
675860059,0.305426,0.117189,1.42361,0.0,0.752908,0.0771789,0.14302,0.637745,0.783643,0.0,1,0,0,0,0,0,0
675878087,0.306429,0.117204,1.428,0.0,0.751465,0.0772359,0.143515,0.639326,0.783921,0.0,1,0,0,0,0,0,0
675898053,0.307013,0.117237,1.43241,0.0,0.750034,0.0771279,0.143885,0.640935,0.784204,0.0,1,0,0,0,0,0,0
675917995,0.307769,0.117273,1.43682,0.0,0.748591,0.0770816,0.144311,0.64253,0.784418,0.0,1,0,0,0,0,0,0
675938061,0.312723,0.117325,1.44204,0.0,0.74672,0.0785373,0.146126,0.644118,0.784597,0.0,1,0,0,0,0,0,0
675978322,0.311706,0.11747,1.44643,0.0,0.745347,0.0777891,0.146023,0.64582,0.785087,0.0,1,0,0,0,0,0,0
675998208,0.312783,0.117559,1.45083,0.0,0.743886,0.0778392,0.146575,0.647372,0.785345,0.0,1,0,0,0,0,0,0
676018171,0.313658,0.117659,1.45523,0.0,0.742428,0.0778083,0.147066,0.648936,0.78565,0.0,1,0,0,0,0,0,0
676038225,0.314767,0.117753,1.45964,0.0,0.740956,0.0778635,0.147633,0.650481,0.785823,0.0,1,0,0,0,0,0,0
676058223,0.315405,0.117855,1.46405,0.0,0.739498,0.0777394,0.148049,0.652059,0.786077,0.0,1,0,0,0,0,0,0
676078217,0.31311,0.117946,1.46405,0.0,0.739589,0.0768606,0.147334,0.652222,0.78629,0.0,1,0,0,0,0,0,0
676098635,0.314028,0.118037,1.46847,0.0,0.738115,0.0768432,0.147836,0.653778,0.786389,0.0,1,0,0,0,0,0,0
676118323,0.314572,0.118138,1.47289,0.0,0.736651,0.076683,0.148221,0.65536,0.786552,0.0,1,0,0,0,0,0,0
676139702,0.315188,0.118242,1.47731,0.0,0.735179,0.0765468,0.14863,0.656934,0.78663,0.0,1,0,0,0,0,0,0
676158490,0.315734,0.118338,1.48174,0.0,0.733705,0.0763853,0.149013,0.658511,0.786684,0.0,1,0,0,0,0,0,0
676198371,0.317383,0.118541,1.4867,0.0,0.732014,0.076551,0.14982,0.660189,0.786832,0.0,1,0,0,0,0,0,0
676218578,0.317852,0.118636,1.49111,0.0,0.730543,0.07636,0.150177,0.661758,0.786875,0.0,1,0,0,0,0,0,0
676238442,0.318239,0.118743,1.49552,0.0,0.72907,0.0761335,0.150512,0.66333,0.78697,0.0,1,0,0,0,0,0,0
676258441,0.318844,0.118841,1.49993,0.0,0.727585,0.0759883,0.150916,0.664883,0.786951,0.0,1,0,0,0,0,0,0
676279232,0.319169,0.118957,1.50434,0.0,0.726107,0.0757333,0.151232,0.666455,0.786891,0.0,1,0,0,0,0,0,0
676298497,0.319375,0.119083,1.50876,0.0,0.724629,0.0754305,0.151513,0.668032,0.786786,0.0,1,0,0,0,0,0,0
676318732,0.316348,0.119197,1.50876,0.0,0.724746,0.0742947,0.150543,0.668251,0.786503,0.0,1,0,0,0,0,0,0
676338588,0.317054,0.119315,1.51318,0.0,0.723245,0.0741768,0.150985,0.669789,0.786087,0.0,1,0,0,0,0,0,0
676358581,0.317566,0.119451,1.51761,0.0,0.721748,0.073981,0.151369,0.671338,0.785753,0.0,1,0,0,0,0,0,0
676378579,0.317834,0.119587,1.52203,0.0,0.720255,0.073696,0.15167,0.672902,0.785306,0.0,1,0,0,0,0,0,0
676398669,0.318173,0.119736,1.52646,0.0,0.718756,0.0734305,0.152,0.674458,0.784801,0.0,1,0,0,0,0,0,0
676418706,0.318751,0.119894,1.53089,0.0,0.717245,0.0732465,0.152413,0.675991,0.784305,0.0,1,0,0,0,0,0,0
676438612,0.31559,0.120049,1.53089,0.0,0.717365,0.0720594,0.151399,0.676219,0.783665,0.0,1,0,0,0,0,0,0
676458693,0.315827,0.120219,1.53532,0.0,0.715863,0.0717498,0.151699,0.677776,0.783003,0.0,1,0,0,0,0,0,0
676478634,0.316329,0.120392,1.53975,0.0,0.714347,0.071533,0.152088,0.679309,0.782379,0.0,1,0,0,0,0,0,0
676499222,0.316194,0.120551,1.54418,0.0,0.71285,0.0710924,0.152256,0.680889,0.781618,0.0,1,0,0,0,0,0,0
676519242,0.320125,0.120717,1.54875,0.0,0.711157,0.0720843,0.153817,0.682203,0.780893,0.0,1,0,0,0,0,0,0
676561528,0.321381,0.121052,1.55757,0.0,0.708109,0.0717331,0.15468,0.685207,0.779377,0.0,1,0,0,0,0,0,0
676579696,0.318743,0.121212,1.55757,0.0,0.708209,0.0707434,0.153832,0.685399,0.778833,0.0,1,0,0,0,0,0,0
676599771,0.319497,0.121379,1.56198,0.0,0.706676,0.0706119,0.154304,0.686887,0.778256,0.0,1,0,0,0,0,0,0
676619808,0.32035,0.121555,1.56639,0.0,0.705136,0.0705104,0.154814,0.688364,0.777634,0.0,1,0,0,0,0,0,0
676639234,0.320808,0.12174,1.5708,0.0,0.703607,0.0702649,0.155191,0.689867,0.777137,0.0,1,0,0,0,0,0,0
676661436,0.321551,0.121931,1.57521,0.0,0.702065,0.0701164,0.155668,0.691343,0.776448,0.0,1,0,0,0,0,0,0
676681601,0.322031,0.122102,1.57961,0.0,0.700529,0.0698805,0.156047,0.692839,0.775865,0.0,1,0,0,0,0,0,0
676699357,0.319137,0.122255,1.57961,0.0,0.700635,0.0688129,0.155097,0.693052,0.77547,0.0,1,0,0,0,0,0,0
676719333,0.32,0.122409,1.58402,0.0,0.699081,0.0687176,0.155601,0.694516,0.774943,0.0,1,0,0,0,0,0,0
676739391,0.320609,0.12257,1.58843,0.0,0.697534,0.06853,0.156018,0.695995,0.774541,0.0,1,0,0,0,0,0,0
676781406,0.3227,0.122904,1.59724,0.0,0.6944,0.068449,0.157164,0.698872,0.773904,0.0,1,0,0,0,0,0,0
676799831,0.323667,0.123073,1.60165,0.0,0.692832,0.0683771,0.15771,0.700311,0.773762,0.0,1,0,0,0,0,0,0
676821649,0.324881,0.123269,1.60605,0.0,0.691254,0.0683793,0.158352,0.701724,0.773515,0.0,1,0,0,0,0,0,0
676839318,0.322112,0.12345,1.60605,0.0,0.691355,0.0673571,0.157442,0.701928,0.773445,0.0,1,0,0,0,0,0,0
676859416,0.323167,0.12364,1.61046,0.0,0.68978,0.067306,0.158025,0.703351,0.773257,0.0,1,0,0,0,0,0,0
676879355,0.323974,0.123846,1.61486,0.0,0.688211,0.0671621,0.158527,0.704787,0.77307,0.0,1,0,0,0,0,0,0
676899315,0.324715,0.124044,1.61926,0.0,0.686641,0.0669962,0.159002,0.706225,0.772866,0.0,1,0,0,0,0,0,0
676919281,0.325636,0.124229,1.62366,0.0,0.685063,0.0668948,0.159537,0.707645,0.772609,0.0,1,0,0,0,0,0,0
676939092,0.323331,0.124421,1.62366,0.0,0.685146,0.0660362,0.158786,0.707814,0.772304,0.0,1,0,0,0,0,0,0
676959103,0.323768,0.124609,1.62805,0.0,0.683582,0.0657685,0.159149,0.709269,0.772009,0.0,1,0,0,0,0,0,0
676979124,0.324528,0.124813,1.63245,0.0,0.682005,0.0656039,0.159631,0.710692,0.771809,0.0,1,0,0,0,0,0,0
676999151,0.325542,0.125001,1.63684,0.0,0.680417,0.0655299,0.160198,0.712092,0.771511,0.0,1,0,0,0,0,0,0
677039233,0.327098,0.125372,1.64561,0.0,0.67725,0.0652183,0.161163,0.714917,0.770844,0.0,1,0,0,0,0,0,0
677059236,0.327812,0.125555,1.64999,0.0,0.675665,0.0650394,0.161622,0.716327,0.770376,0.0,1,0,0,0,0,0,0
677079270,0.321937,0.125731,1.65049,0.0,0.675683,0.0629507,0.15959,0.716952,0.769931,0.0,1,0,0,0,0,0,0
677099283,0.32291,0.125898,1.65489,0.0,0.674078,0.0628658,0.160134,0.718348,0.769451,0.0,1,0,0,0,0,0,0
677120388,0.323673,0.126081,1.6593,0.0,0.672478,0.0627024,0.160606,0.719755,0.769113,0.0,1,0,0,0,0,0,0
677139622,0.324866,0.126218,1.6637,0.0,0.67086,0.0626989,0.161219,0.721127,0.768787,0.0,1,0,0,0,0,0,0
677159290,0.325945,0.126381,1.66809,0.0,0.669246,0.0626454,0.1618,0.7225,0.768642,0.0,1,0,0,0,0,0,0
677179502,0.327245,0.126524,1.67249,0.0,0.667623,0.0626709,0.162454,0.723852,0.768488,0.0,1,0,0,0,0,0,0
677199326,0.32465,0.12666,1.67249,0.0,0.667709,0.0617546,0.161559,0.724051,0.768376,0.0,1,0,0,0,0,0,0
677219330,0.325494,0.126786,1.67688,0.0,0.666097,0.0616343,0.162041,0.725437,0.768314,0.0,1,0,0,0,0,0,0
677239403,0.3265,0.126901,1.68126,0.0,0.664479,0.0615706,0.162579,0.726805,0.768202,0.0,1,0,0,0,0,0,0
677259351,0.327027,0.127031,1.68564,0.0,0.662874,0.061341,0.162947,0.728205,0.768126,0.0,1,0,0,0,0,0,0
677279377,0.327767,0.127137,1.69002,0.0,0.661261,0.0611895,0.163385,0.729586,0.767907,0.0,1,0,0,0,0,0,0
677299403,0.324088,0.127229,1.69002,0.0,0.661376,0.0599386,0.162073,0.729878,0.767643,0.0,1,0,0,0,0,0,0
677319403,0.324285,0.1273,1.69439,0.0,0.659776,0.0596227,0.162298,0.7313,0.76735,0.0,1,0,0,0,0,0,0
677339601,0.32442,0.127368,1.69876,0.0,0.658176,0.0592872,0.162499,0.732723,0.767002,0.0,1,0,0,0,0,0,0
677379480,0.324754,0.127512,1.70748,0.0,0.654972,0.0586336,0.162925,0.735547,0.766348,0.0,1,0,0,0,0,0,0
677399550,0.324676,0.127587,1.71183,0.0,0.653375,0.0582256,0.163047,0.736971,0.766068,0.0,1,0,0,0,0,0,0
677419530,0.321354,0.127655,1.71183,0.0,0.653474,0.0571148,0.161845,0.737235,0.76571,0.0,1,0,0,0,0,0,0
677439555,0.321338,0.127725,1.71617,0.0,0.651873,0.0567316,0.161985,0.73865,0.765382,0.0,1,0,0,0,0,0,0
677459566,0.319088,0.127785,1.72144,0.0,0.649991,0.0555508,0.16132,0.740542,0.765016,0.0,1,0,0,0,0,0,0
677479570,0.319383,0.127836,1.7258,0.0,0.648368,0.0552754,0.161566,0.74193,0.764556,0.0,1,0,0,0,0,0,0
677499596,0.319483,0.127865,1.73016,0.0,0.646749,0.0549444,0.161732,0.74333,0.764075,0.0,1,0,0,0,0,0,0
677519723,0.316076,0.127899,1.73016,0.0,0.646843,0.05383,0.160476,0.743602,0.763608,0.0,1,0,0,0,0,0,0
677539618,0.3162,0.127904,1.73451,0.0,0.645222,0.0535188,0.160641,0.744996,0.763178,0.0,1,0,0,0,0,0,0
677559867,0.316623,0.127879,1.73885,0.0,0.64359,0.0533156,0.160907,0.746363,0.762685,0.0,1,0,0,0,0,0,0
677579652,0.316682,0.127832,1.74319,0.0,0.641967,0.0530031,0.161029,0.747756,0.762192,0.0,1,0,0,0,0,0,0
677599695,0.317041,0.127758,1.74752,0.0,0.640334,0.0527978,0.161255,0.74912,0.761741,0.0,1,0,0,0,0,0,0
677619692,0.317717,0.12767,1.75184,0.0,0.638692,0.0526987,0.161595,0.750455,0.761249,0.0,1,0,0,0,0,0,0
677639782,0.314346,0.127561,1.75184,0.0,0.638776,0.0516636,0.160296,0.750734,0.760854,0.0,1,0,0,0,0,0,0
677680315,0.313725,0.12731,1.76164,0.0,0.635096,0.0507768,0.160235,0.753923,0.760264,0.0,1,0,0,0,0,0,0
