timestamp,roll_body,pitch_body,yaw_body,yaw_sp_move_rate,q_d[0],q_d[1],q_d[2],q_d[3],thrust,landing_gear,q_d_valid,roll_reset_integral,pitch_reset_integral,yaw_reset_integral,fw_control_yaw,disable_mc_yaw_control,apply_flaps
265652038,8.2828e-14,-0.0947959,0.0,0.0,0.998877,4.13675e-14,-0.0473802,1.9622e-15,0.63158,0.0,1,0,0,0,0,0,0
265652038,3.27089e-14,-0.0950726,0.0,0.0,0.99887,1.6336e-14,-0.0475184,7.77138e-16,0.631325,0.0,1,0,0,0,0,0,0
265652038,-4.13219e-15,-0.0947101,0.0,0.0,0.998879,-2.06378e-15,-0.0473374,-9.78036e-17,0.631265,0.0,1,0,0,0,0,0,0
265652038,-7.93188e-15,-0.094522,0.0,0.0,0.998883,-3.96151e-15,-0.0472434,-1.87364e-16,0.631293,0.0,1,0,0,0,0,0,0
265652038,-2.1219e-15,-0.0948546,0.0,0.0,0.998876,-1.05976e-15,-0.0474095,-5.0299e-17,0.631315,0.0,1,0,0,0,0,0,0
265652038,7.69088e-16,-0.0956765,0.0,0.0,0.998856,3.84104e-16,-0.04782,1.83889e-17,0.631318,0.0,1,0,0,0,0,0,0
265652038,6.997e-16,-0.0959151,0.0,0.0,0.99885,3.49448e-16,-0.0479392,1.67715e-17,0.631523,0.0,1,0,0,0,0,0,0
265652038,1.07959e-16,-0.0951801,0.0,0.0,0.998868,5.39182e-17,-0.0475721,2.56791e-18,0.631807,0.0,1,0,0,0,0,0,0
265652038,-9.71185e-17,-0.0945307,0.0,0.0,0.998883,-4.8505e-17,-0.0472478,-2.29432e-18,0.631663,0.0,1,0,0,0,0,0,0
265652038,-5.70279e-17,-0.0947658,0.0,0.0,0.998878,-2.8482e-17,-0.0473652,-1.35057e-18,0.631554,0.0,1,0,0,0,0,0,0
265652038,-2.05604e-18,-0.0953109,0.0,0.0,0.998865,-1.02685e-18,-0.0476374,-4.89723e-20,0.63196,0.0,1,0,0,0,0,0,0
265652038,1.04072e-17,-0.0951352,0.0,0.0,0.998869,5.19771e-18,-0.0475497,2.47429e-19,0.632131,0.0,1,0,0,0,0,0,0
265652038,4.24835e-18,-0.0943013,0.0,0.0,0.998889,2.12181e-18,-0.0471332,1.00119e-19,0.631906,0.0,1,0,0,0,0,0,0
265652038,-4.68012e-19,-0.0936965,0.0,0.0,0.998903,-2.33749e-19,-0.0468311,-1.09588e-20,0.631789,0.0,1,0,0,0,0,0,0
265652038,-1.00484e-18,-0.0939674,0.0,0.0,0.998896,-5.01864e-19,-0.0469664,-2.35968e-20,0.631582,0.0,1,0,0,0,0,0,0
265652038,-2.7967e-19,-0.094517,0.0,0.0,0.998884,-1.39679e-19,-0.0472409,-6.60594e-21,0.631528,0.0,1,0,0,0,0,0,0
265652038,9.3417e-20,-0.0946671,0.0,0.0,0.99888,4.66562e-20,-0.0473159,2.21005e-21,0.631966,0.0,1,0,0,0,0,0,0
265652038,8.9284e-20,-0.0946149,0.0,0.0,0.998881,4.45921e-20,-0.0472898,2.11111e-21,0.632138,0.0,1,0,0,0,0,0,0
265652038,1.47004e-20,-0.0942351,0.0,0.0,0.99889,7.34202e-21,-0.0471001,3.46194e-22,0.631699,0.0,1,0,0,0,0,0,0
265652038,-1.2051e-20,-0.0937739,0.0,0.0,0.998901,-6.01889e-21,-0.0468698,-2.82415e-22,0.631294,0.0,1,0,0,0,0,0,0
265652038,-7.33174e-21,-0.0940089,0.0,0.0,0.998895,-3.66182e-21,-0.0469872,-1.72249e-22,0.631231,0.0,1,0,0,0,0,0,0
265652038,-3.49498e-22,-0.0941861,0.0,0.0,0.998891,-1.74555e-22,-0.0470756,-8.22643e-24,0.631286,0.0,1,0,0,0,0,0,0
265652038,1.30652e-21,-0.0938744,0.0,0.0,0.998899,6.52541e-22,-0.04692,3.0651e-23,0.631319,0.0,1,0,0,0,0,0,0
265652038,5.51233e-22,-0.0940557,0.0,0.0,0.998894,2.75312e-22,-0.0470105,1.29569e-23,0.631529,0.0,1,0,0,0,0,0,0
265652038,-5.2142e-23,-0.0945148,0.0,0.0,0.998884,-2.60419e-23,-0.0472398,-1.23159e-24,0.631809,0.0,1,0,0,0,0,0,0
265652038,-1.27208e-22,-0.0949801,0.0,0.0,0.998873,-6.35322e-23,-0.0474722,-3.01942e-24,0.631663,0.0,1,0,0,0,0,0,0
265652038,-3.67966e-23,-0.0953932,0.0,0.0,0.998863,-1.83774e-23,-0.0476785,-8.77203e-25,0.631345,0.0,1,0,0,0,0,0,0
265652038,1.1312e-23,-0.0951237,0.0,0.0,0.998869,5.64959e-24,-0.0475439,2.68908e-25,0.631257,0.0,1,0,0,0,0,0,0
265652038,1.13854e-23,-0.094612,0.0,0.0,0.998881,5.68635e-24,-0.0472884,2.69199e-25,0.631286,0.0,1,0,0,0,0,0,0
265652038,1.99216e-24,-0.0941447,0.0,0.0,0.998892,9.94978e-25,-0.0470549,4.68706e-26,0.631314,0.0,1,0,0,0,0,0,0
265652038,-1.49329e-24,-0.093741,0.0,0.0,0.998902,-7.45823e-25,-0.0468534,-3.49827e-26,0.631319,0.0,1,0,0,0,0,0,0
265652038,-9.41907e-25,-0.0940145,0.0,0.0,0.998895,-4.70433e-25,-0.0469899,-2.21301e-26,0.631524,0.0,1,0,0,0,0,0,0
265652038,-5.56513e-26,-0.0945257,0.0,0.0,0.998883,-2.77946e-26,-0.0472453,-1.31463e-27,0.632016,0.0,1,0,0,0,0,0,0
265652038,1.63876e-25,-0.094661,0.0,0.0,0.99888,8.1846e-26,-0.0473129,3.87671e-27,0.632158,0.0,1,0,0,0,0,0,0
265652038,7.14539e-26,-0.094611,0.0,0.0,0.998881,3.5687e-26,-0.0472878,1.68945e-27,0.631696,0.0,1,0,0,0,0,0,0
265652038,-5.68525e-27,-0.0948971,0.0,0.0,0.998875,-2.83943e-27,-0.0474307,-1.34828e-28,0.631289,0.0,1,0,0,0,0,0,0
265652038,-1.60926e-26,-0.0953437,0.0,0.0,0.998864,-8.03718e-27,-0.0476538,-3.83438e-28,0.631229,0.0,1,0,0,0,0,0,0
265652038,-4.83341e-27,-0.0951216,0.0,0.0,0.998869,-2.41397e-27,-0.0475429,-1.14897e-28,0.631287,0.0,1,0,0,0,0,0,0
265652038,1.36512e-27,-0.094621,0.0,0.0,0.998881,6.81794e-28,-0.0472928,3.22801e-29,0.63132,0.0,1,0,0,0,0,0,0
265652038,1.45091e-27,-0.0944795,0.0,0.0,0.998884,7.24643e-28,-0.0472222,3.42574e-29,0.631321,0.0,1,0,0,0,0,0,0
265652038,2.68838e-28,-0.0945252,0.0,0.0,0.998883,1.34269e-28,-0.047245,6.35062e-30,0.631315,0.0,1,0,0,0,0,0,0
265652038,-1.84767e-28,-0.0945698,0.0,0.0,0.998882,-9.22803e-29,-0.0472673,-4.36672e-30,0.631521,0.0,1,0,0,0,0,0,0
265652038,-1.84767e-28,-0.0945698,0.0,0.0,0.998882,-9.22803e-29,-0.0472673,-4.36672e-30,0.631521,0.0,1,0,0,0,0,0,0
265652038,-1.20919e-28,-0.0945774,0.0,0.0,0.998882,-6.0392e-29,-0.0472711,-2.85799e-30,0.632016,0.0,1,0,0,0,0,0,0
265652038,-8.50261e-30,-0.0945714,0.0,0.0,0.998882,-4.24655e-30,-0.0472681,-2.00951e-31,0.632158,0.0,1,0,0,0,0,0,0
265652038,2.05359e-29,-0.0948988,0.0,0.0,0.998874,1.02564e-29,-0.0474316,4.87026e-31,0.631696,0.0,1,0,0,0,0,0,0
265652038,9.25353e-30,-0.0956832,0.0,0.0,0.998856,4.62147e-30,-0.0478234,2.21267e-31,0.631289,0.0,1,0,0,0,0,0,0
265652038,-6.01826e-31,-0.0959089,0.0,0.0,0.99885,-3.00567e-31,-0.0479361,-1.44246e-32,0.631438,0.0,1,0,0,0,0,0,0
265652038,-2.03438e-30,-0.0951765,0.0,0.0,0.998868,-1.01604e-30,-0.0475703,-4.8388e-32,0.631781,0.0,1,0,0,0,0,0,0
265652038,-6.33911e-31,-0.0945306,0.0,0.0,0.998883,-3.16602e-31,-0.0472477,-1.49754e-32,0.63167,0.0,1,0,0,0,0,0,0
265652038,1.64116e-31,-0.0944353,0.0,0.0,0.998885,8.19664e-32,-0.0472001,3.87314e-33,0.631562,0.0,1,0,0,0,0,0,0
265652038,1.84775e-31,-0.0945266,0.0,0.0,0.998883,9.22843e-32,-0.0472457,4.36491e-33,0.631961,0.0,1,0,0,0,0,0,0
265652038,3.6143e-32,-0.094579,0.0,0.0,0.998882,1.80513e-32,-0.0472719,8.54272e-34,0.63213,0.0,1,0,0,0,0,0,0
265652038,-2.2826e-32,-0.0945805,0.0,0.0,0.998882,-1.14003e-32,-0.0472726,-5.39523e-34,0.631697,0.0,1,0,0,0,0,0,0
265652038,-1.55122e-32,-0.0945708,0.0,0.0,0.998882,-7.74743e-33,-0.0472678,-3.66613e-34,0.631295,0.0,1,0,0,0,0,0,0
265652038,-1.26248e-33,-0.0945669,0.0,0.0,0.998882,-6.30537e-34,-0.0472658,-2.98362e-35,0.631231,0.0,1,0,0,0,0,0,0
265652038,-1.26248e-33,-0.0945669,0.0,0.0,0.998882,-6.30537e-34,-0.0472658,-2.98362e-35,0.631231,0.0,1,0,0,0,0,0,0
265652038,2.57101e-33,-0.0945673,0.0,0.0,0.998882,1.28407e-33,-0.0472661,6.07607e-35,0.631495,0.0,1,0,0,0,0,0,0
265652038,1.19727e-33,-0.0945683,0.0,0.0,0.998882,5.97967e-34,-0.0472665,2.82955e-35,0.632022,0.0,1,0,0,0,0,0,0
265652038,-6.10193e-35,-0.0942374,0.0,0.0,0.99889,-3.04758e-35,-0.0471013,-1.43704e-36,0.632166,0.0,1,0,0,0,0,0,0
265652038,-2.56993e-34,-0.0937839,0.0,0.0,0.998901,-1.28355e-34,-0.0468748,-6.02324e-36,0.631698,0.0,1,0,0,0,0,0,0
265652038,-8.30174e-35,-0.0940122,0.0,0.0,0.998895,-4.14628e-35,-0.0469888,-1.95044e-36,0.631288,0.0,1,0,0,0,0,0,0
265652038,1.96461e-35,-0.0945164,0.0,0.0,0.998884,9.81208e-36,-0.0472406,4.64047e-37,0.631229,0.0,1,0,0,0,0,0,0
265652038,2.35159e-35,-0.0946581,0.0,0.0,0.99888,1.17448e-35,-0.0473114,5.56284e-37,0.631287,0.0,1,0,0,0,0,0,0
265652038,4.84274e-36,-0.0946117,0.0,0.0,0.998881,2.41866e-36,-0.0472882,1.14502e-37,0.63132,0.0,1,0,0,0,0,0,0
265652038,-2.81525e-36,-0.0945668,0.0,0.0,0.998882,-1.40605e-36,-0.0472658,-6.65326e-38,0.631529,0.0,1,0,0,0,0,0,0
265652038,-1.9886e-36,-0.0942282,0.0,0.0,0.99889,-9.93196e-37,-0.0470967,-4.68282e-38,0.632018,0.0,1,0,0,0,0,0,0
265652038,-1.83571e-37,-0.0934496,0.0,0.0,0.998909,-9.16851e-38,-0.0467078,-4.28709e-39,0.632366,0.0,1,0,0,0,0,0,0
265652038,3.21564e-37,-0.092566,0.0,0.0,0.998929,1.6061e-37,-0.0462665,7.43883e-39,0.63219,0.0,1,0,0,0,0,0,0
265652038,1.54773e-37,-0.0857699,0.0,0.0,0.999081,7.73153e-38,-0.0428718,3.31769e-39,0.63164,0.0,1,0,0,0,0,0,0
265652038,-5.7746e-39,-0.069194,0.0,0.0,0.999402,-2.88557e-39,-0.0345901,-9.98719e-41,0.631262,0.0,1,0,0,0,0,0,0
265652038,-3.24408e-38,-0.0524798,0.0,0.0,0.999656,-1.62148e-38,-0.0262369,-4.25573e-40,0.63123,0.0,1,0,0,0,0,0,0
265652038,-1.0857e-38,-0.0412717,0.0,0.0,0.999787,-5.42735e-39,-0.0206344,-1.12014e-40,0.631293,0.0,1,0,0,0,0,0,0
265652038,2.34046e-39,-0.0311319,0.0,0.0,0.999879,1.17009e-39,-0.0155653,1.82155e-41,0.63153,0.0,1,0,0,0,0,0,0
265652038,2.34046e-39,-0.0311319,0.0,0.0,0.999879,1.17009e-39,-0.0155653,1.82155e-41,0.63153,0.0,1,0,0,0,0,0,0
265652038,2.99084e-39,-0.0213021,0.0,0.0,0.999943,1.49533e-39,-0.0106509,1.59272e-41,0.631815,0.0,1,0,0,0,0,0,0
265652038,6.46898e-40,-0.015682,0.0,0.0,0.999969,3.23439e-40,-0.00784092,2.53635e-42,0.631665,0.0,1,0,0,0,0,0,0
265652038,-3.46607e-40,-0.0148678,0.0,0.0,0.999972,-1.733e-40,-0.00743385,-1.28779e-42,0.631345,0.0,1,0,0,0,0,0,0
265652038,-2.54753e-40,-0.0156675,0.0,0.0,0.999969,-1.27372e-40,-0.00783366,-9.97725e-43,0.631256,0.0,1,0,0,0,0,0,0
265652038,-2.62673e-41,-0.0167846,0.0,0.0,0.999965,-1.3133e-41,-0.00839221,-1.10703e-43,0.631494,0.0,1,0,0,0,0,0,0
265652038,4.0178e-41,-0.017703,0.0,0.0,0.999961,2.00876e-41,-0.00885141,1.77965e-43,0.632017,0.0,1,0,0,0,0,0,0
265652038,1.99909e-41,-0.0168304,0.0,0.0,0.999965,9.99546e-42,-0.00841508,8.40779e-44,0.632164,0.0,1,0,0,0,0,0,0
265652038,-4.80645e-43,-0.0153347,0.0,0.0,0.999971,-2.41023e-43,-0.00766729,-1.4013e-45,0.631907,0.0,1,0,0,0,0,0,0
265652038,-4.09179e-42,-0.0159462,0.0,0.0,0.999968,-2.0459e-42,-0.00797304,-1.68156e-44,0.631783,0.0,1,0,0,0,0,0,0
265652038,-1.41811e-42,-0.0201072,0.0,0.0,0.999949,-7.09057e-43,-0.0100535,-7.00649e-45,0.631579,0.0,1,0,0,0,0,0,0
265652038,2.77457e-43,-0.030796,0.0,0.0,0.999881,1.38729e-43,-0.0153974,2.8026e-45,0.631319,0.0,1,0,0,0,0,0,0
265652038,3.79752e-43,-0.0534662,0.0,0.0,0.999643,1.90577e-43,-0.0267299,5.60519e-45,0.631472,0.0,1,0,0,0,0,0,0
265652038,8.54792e-44,-0.0819345,0.0,0.0,0.999161,4.2039e-44,-0.0409558,1.4013e-45,0.631788,0.0,1,0,0,0,0,0,0
265652038,-4.34403e-44,-0.0979482,0.0,0.0,0.998801,-2.24208e-44,-0.0489545,-1.4013e-45,0.631875,0.0,1,0,0,0,0,0,0
265652038,-3.22299e-44,-0.0986223,0.0,0.0,0.998784,-1.68156e-44,-0.0492912,-1.4013e-45,0.631845,0.0,1,0,0,0,0,0,0
265652038,-4.2039e-45,-0.0950735,0.0,0.0,0.99887,-2.8026e-45,-0.0475188,0.0,0.631608,0.0,1,0,0,0,0,0,0
265652038,4.2039e-45,-0.093299,0.0,0.0,0.998912,2.8026e-45,-0.0466326,0.0,0.631318,0.0,1,0,0,0,0,0,0
265652038,4.2039e-45,-0.093299,0.0,0.0,0.998912,2.8026e-45,-0.0466326,0.0,0.631318,0.0,1,0,0,0,0,0,0
265652038,0.0,-0.093369,0.0,0.0,0.99891,0.0,-0.0466675,0.0,0.631292,0.0,1,0,0,0,0,0,0
265652038,0.0,-0.093369,0.0,0.0,0.99891,0.0,-0.0466675,0.0,0.631292,0.0,1,0,0,0,0,0,0
265652038,0.0,-0.0933727,0.0,0.0,0.99891,0.0,-0.0466694,0.0,0.631525,0.0,1,0,0,0,0,0,0
265652038,0.0,-0.0940303,0.0,0.0,0.998895,0.0,-0.0469978,0.0,0.631813,0.0,1,0,0,0,0,0,0
265652038,0.0,-0.0949348,0.0,0.0,0.998874,0.0,-0.0474496,0.0,0.631665,0.0,1,0,0,0,0,0,0
265652038,0.0,-0.0948091,0.0,0.0,0.998877,0.0,-0.0473868,0.0,0.631554,0.0,1,0,0,0,0,0,0
265652038,0.0,-0.0932612,0.0,0.0,0.998913,0.0,-0.0466137,0.0,0.631751,0.0,1,0,0,0,0,0,0
265652038,0.0,-0.0923826,0.0,0.0,0.998933,0.0,-0.0461749,0.0,0.631636,0.0,1,0,0,0,0,0,0
265652038,0.0,-0.0926922,0.0,0.0,0.998926,0.0,-0.0463295,0.0,0.631347,0.0,1,0,0,0,0,0,0
265652038,0.0,-0.0933098,0.0,0.0,0.998912,0.0,-0.046638,0.0,0.631471,0.0,1,0,0,0,0,0,0
265652038,0.0,-0.0938084,0.0,0.0,0.9989,0.0,-0.046887,0.0,0.631991,0.0,1,0,0,0,0,0,0
265652038,0.0,-0.0935407,0.0,0.0,0.998906,0.0,-0.0467533,0.0,0.632159,0.0,1,0,0,0,0,0,0
265652038,0.0,-0.093013,0.0,0.0,0.998919,0.0,-0.0464897,0.0,0.631702,0.0,1,0,0,0,0,0,0
265652038,0.0,-0.0928704,0.0,0.0,0.998922,0.0,-0.0464185,0.0,0.631291,0.0,1,0,0,0,0,0,0
265652038,0.0,-0.0929211,0.0,0.0,0.998921,0.0,-0.0464438,0.0,0.631438,0.0,1,0,0,0,0,0,0
265652038,0.0,-0.0932988,0.0,0.0,0.998912,0.0,-0.0466325,0.0,0.631989,0.0,1,0,0,0,0,0,0
265652038,0.0,-0.0937596,0.0,0.0,0.998901,0.0,-0.0468626,0.0,0.632373,0.0,1,0,0,0,0,0,0
265652038,0.0,-0.0937596,0.0,0.0,0.998901,0.0,-0.0468626,0.0,0.632373,0.0,1,0,0,0,0,0,0
265652038,0.0,-0.0938559,0.0,0.0,0.998899,0.0,-0.0469107,0.0,0.632616,0.0,1,0,0,0,0,0,0
265652038,0.0,-0.0945468,0.0,0.0,0.998883,0.0,-0.0472558,0.0,0.631962,0.0,1,0,0,0,0,0,0
265652038,0.0,-0.0939835,0.0,0.0,0.998896,0.0,-0.0469745,0.0,0.631295,0.0,1,0,0,0,0,0,0
265652038,0.0,-0.0923699,0.0,0.0,0.998934,0.0,-0.0461685,0.0,0.631179,0.0,1,0,0,0,0,0,0
265652038,0.0,-0.0923699,0.0,0.0,0.998934,0.0,-0.0461685,0.0,0.631179,0.0,1,0,0,0,0,0,0
265652038,0.0,-0.092229,0.0,0.0,0.998937,0.0,-0.0460981,0.0,0.631322,0.0,1,0,0,0,0,0,0
265652038,0.0,-0.092229,0.0,0.0,0.998937,0.0,-0.0460981,0.0,0.631322,0.0,1,0,0,0,0,0,0
265652038,0.0,-0.09297,0.0,0.0,0.99892,0.0,-0.0464683,0.0,0.631534,0.0,1,0,0,0,0,0,0
265652038,0.0,-0.0931114,0.0,0.0,0.998917,0.0,-0.0465389,0.0,0.63181,0.0,1,0,0,0,0,0,0
265652038,0.0,-0.0926874,0.0,0.0,0.998926,0.0,-0.0463271,0.0,0.631662,0.0,1,0,0,0,0,0,0
265652038,0.0,-0.0918409,0.0,0.0,0.998946,0.0,-0.0459043,0.0,0.631345,0.0,1,0,0,0,0,0,0
265652038,0.0,-0.09128,0.0,0.0,0.998959,0.0,-0.0456241,0.0,0.631465,0.0,1,0,0,0,0,0,0
265652038,0.0,-0.0912385,0.0,0.0,0.99896,0.0,-0.0456034,0.0,0.63178,0.0,1,0,0,0,0,0,0
265652038,0.0,-0.0910018,0.0,0.0,0.998965,0.0,-0.0454852,0.0,0.631873,0.0,1,0,0,0,0,0,0
265652038,0.0,-0.0902603,0.0,0.0,0.998982,0.0,-0.0451148,0.0,0.631637,0.0,1,0,0,0,0,0,0
265652038,0.0,-0.0897015,0.0,0.0,0.998994,0.0,-0.0448357,0.0,0.631323,0.0,1,0,0,0,0,0,0
265652038,0.0,-0.0896403,0.0,0.0,0.998996,0.0,-0.0448051,0.0,0.631671,0.0,1,0,0,0,0,0,0
265652038,0.0,-0.089727,0.0,0.0,0.998994,0.0,-0.0448485,0.0,0.632069,0.0,1,0,0,0,0,0,0
265652038,0.0,-0.0897711,0.0,0.0,0.998993,0.0,-0.0448705,0.0,0.631731,0.0,1,0,0,0,0,0,0
265652038,0.0,-0.0897704,0.0,0.0,0.998993,0.0,-0.0448701,0.0,0.63132,0.0,1,0,0,0,0,0,0
265652038,0.0,-0.0897615,0.0,0.0,0.998993,0.0,-0.0448657,0.0,0.631234,0.0,1,0,0,0,0,0,0
265652038,0.0,-0.0897584,0.0,0.0,0.998993,0.0,-0.0448641,0.0,0.631283,0.0,1,0,0,0,0,0,0
265652038,0.0,-0.0897589,0.0,0.0,0.998993,0.0,-0.0448644,0.0,0.631317,0.0,1,0,0,0,0,0,0
265652038,0.0,-0.0897598,0.0,0.0,0.998993,0.0,-0.0448648,0.0,0.631321,0.0,1,0,0,0,0,0,0
265652038,0.0,-0.0890977,0.0,0.0,0.999008,0.0,-0.0445341,0.0,0.631524,0.0,1,0,0,0,0,0,0
265652038,0.0,-0.0878596,0.0,0.0,0.999035,0.0,-0.0439157,0.0,0.632015,0.0,1,0,0,0,0,0,0
265652038,0.0,-0.0872006,0.0,0.0,0.99905,0.0,-0.0435865,0.0,0.632157,0.0,1,0,0,0,0,0,0
265652038,0.0,-0.0872006,0.0,0.0,0.99905,0.0,-0.0435865,0.0,0.632157,0.0,1,0,0,0,0,0,0
265652038,0.0,-0.0868685,0.0,0.0,0.999057,0.0,-0.0434206,0.0,0.631696,0.0,1,0,0,0,0,0,0
265652038,0.0,-0.0865437,0.0,0.0,0.999064,0.0,-0.0432583,0.0,0.631289,0.0,1,0,0,0,0,0,0
265652038,0.0,-0.0864887,0.0,0.0,0.999065,0.0,-0.0432309,0.0,0.631229,0.0,1,0,0,0,0,0,0
265652038,0.0,-0.086532,0.0,0.0,0.999064,0.0,-0.0432525,0.0,0.631287,0.0,1,0,0,0,0,0,0
265652038,0.0,-0.0865587,0.0,0.0,0.999064,0.0,-0.0432658,0.0,0.63132,0.0,1,0,0,0,0,0,0
265652038,0.0,-0.0865601,0.0,0.0,0.999064,0.0,-0.0432666,0.0,0.631529,0.0,1,0,0,0,0,0,0
265652038,0.0,-0.0865554,0.0,0.0,0.999064,0.0,-0.0432642,0.0,0.631809,0.0,1,0,0,0,0,0,0
265652038,0.0,-0.0865534,0.0,0.0,0.999064,0.0,-0.0432632,0.0,0.631663,0.0,1,0,0,0,0,0,0
265652038,0.0,-0.0868847,0.0,0.0,0.999057,0.0,-0.0434287,0.0,0.631554,0.0,1,0,0,0,0,0,0
265652038,0.0,-0.0873386,0.0,0.0,0.999047,0.0,-0.0436554,0.0,0.631751,0.0,1,0,0,0,0,0,0
265652038,0.0,-0.0871104,0.0,0.0,0.999052,0.0,-0.0435414,0.0,0.631636,0.0,1,0,0,0,0,0,0
265652038,0.0,-0.086606,0.0,0.0,0.999063,0.0,-0.0432895,0.0,0.631347,0.0,1,0,0,0,0,0,0
265652038,0.0,-0.085471,0.0,0.0,0.999087,0.0,-0.0427225,0.0,0.631262,0.0,1,0,0,0,0,0,0
265652038,0.0,-0.0791905,0.0,0.0,0.999216,0.0,-0.0395849,0.0,0.631288,0.0,1,0,0,0,0,0,0
265652038,0.0,-0.0638477,0.0,0.0,0.99949,0.0,-0.0319184,0.0,0.631314,0.0,1,0,0,0,0,0,0
265652038,0.0,-0.0448394,0.0,0.0,0.999749,0.0,-0.0224178,0.0,0.631318,0.0,1,0,0,0,0,0,0
265652038,0.0,-0.032542,0.0,0.0,0.999868,0.0,-0.0162703,0.0,0.631524,0.0,1,0,0,0,0,0,0
265652038,0.0,-0.0284089,0.0,0.0,0.999899,0.0,-0.014204,0.0,0.632016,0.0,1,0,0,0,0,0,0
265652038,0.0,-0.0236608,0.0,0.0,0.99993,0.0,-0.0118301,0.0,0.632158,0.0,1,0,0,0,0,0,0
265652038,0.0,-0.0147691,0.0,0.0,0.999973,0.0,-0.00738447,0.0,0.631905,0.0,1,0,0,0,0,0,0
265652038,0.0,-0.00711541,0.0,0.0,0.999994,0.0,-0.0035577,0.0,0.631992,0.0,1,0,0,0,0,0,0
265652038,0.0,-0.00271726,0.0,0.0,0.999999,0.0,-0.00135863,0.0,0.632283,0.0,1,0,0,0,0,0,0
265652038,0.0,-0.000273004,0.0,0.0,1.0,0.0,-0.000136502,0.0,0.632373,0.0,1,0,0,0,0,0,0
265652038,0.0,0.000431201,0.0,0.0,1.0,0.0,0.0002156,0.0,0.632141,0.0,1,0,0,0,0,0,0
265652038,0.0,0.000431201,0.0,0.0,1.0,0.0,0.0002156,0.0,0.632141,0.0,1,0,0,0,0,0,0
265652038,0.0,-5.80093e-06,0.0,0.0,1.0,0.0,-2.90047e-06,0.0,0.631968,0.0,1,0,0,0,0,0,0
265652038,0.0,-4.3813e-05,0.0,0.0,1.0,0.0,-2.19065e-05,0.0,0.632289,0.0,1,0,0,0,0,0,0
265652038,0.0,-1.50542e-05,0.0,0.0,1.0,0.0,-7.52709e-06,0.0,0.63238,0.0,1,0,0,0,0,0,0
265652038,0.0,3.01634e-06,0.0,0.0,1.0,0.0,1.50817e-06,0.0,0.632142,0.0,1,0,0,0,0,0,0
265652038,0.0,4.06246e-06,0.0,0.0,1.0,0.0,2.03123e-06,0.0,0.631619,0.0,1,0,0,0,0,0,0
265652038,0.0,4.06246e-06,0.0,0.0,1.0,0.0,2.03123e-06,0.0,0.631619,0.0,1,0,0,0,0,0,0
265652038,0.0,9.10544e-07,0.0,0.0,1.0,0.0,4.55272e-07,0.0,0.631264,0.0,1,0,0,0,0,0,0
