timestamp,voltage5V_v,usb_connected,brick_valid,servo_valid,periph_5V_OC,hipower_5V_OC
550221663,5.16914,0,1,1,0,0
550521663,5.1498,0,1,1,0,0
550831663,5.15142,0,1,1,0,0
551131693,5.1627,0,1,1,0,0
551431663,5.1627,0,1,1,0,0
551731687,5.18848,0,1,1,0,0
552031663,5.15625,0,1,1,0,0
552331663,5.1208,0,1,1,0,0
552631668,5.15303,0,1,1,0,0
552931663,5.15947,0,1,1,0,0
553231679,5.13369,0,1,1,0,0
553541663,5.16592,0,1,1,0,0
553841663,5.13691,0,1,1,0,0
554141663,5.15625,0,1,1,0,0
554441663,5.13369,0,1,1,0,0
554741680,5.15303,0,1,1,0,0
555041666,5.1498,0,1,1,0,0
555341663,5.15303,0,1,1,0,0
555651663,5.16914,0,1,1,0,0
555951663,5.11758,0,1,1,0,0
556251663,5.13853,0,1,1,0,0
556551706,5.1627,0,1,1,0,0
556851684,5.14336,0,1,1,0,0
557151663,5.15303,0,1,1,0,0
557451663,5.16914,0,1,1,0,0
557751693,5.15464,0,1,1,0,0
558051663,5.17559,0,1,1,0,0
558351675,5.15303,0,1,1,0,0
558661662,5.13691,0,1,1,0,0
558961663,5.1498,0,1,1,0,0
559261663,5.15947,0,1,1,0,0
559561676,5.14336,0,1,1,0,0
559861663,5.16914,0,1,1,0,0
560161663,5.15303,0,1,1,0,0
560461665,5.14658,0,1,1,0,0
560771663,5.14336,0,1,1,0,0
561071663,5.1627,0,1,1,0,0
561371663,5.13691,0,1,1,0,0
561671663,5.17075,0,1,1,0,0
561971663,5.14497,0,1,1,0,0
562271663,5.18364,0,1,1,0,0
562581692,5.15947,0,1,1,0,0
562881663,5.18042,0,1,1,0,0
563181663,5.16914,0,1,1,0,0
563481702,5.13691,0,1,1,0,0
563781663,5.1498,0,1,1,0,0
564081663,5.18848,0,1,1,0,0
564381663,5.1498,0,1,1,0,0
564681663,5.18203,0,1,1,0,0
564981663,5.14658,0,1,1,0,0
565281663,5.1498,0,1,1,0,0
565591663,5.15947,0,1,1,0,0
565891663,5.16753,0,1,1,0,0
566191689,5.1498,0,1,1,0,0
566491663,5.14336,0,1,1,0,0
566791663,5.15947,0,1,1,0,0
567091663,5.15786,0,1,1,0,0
567391671,5.18203,0,1,1,0,0
567691663,5.16592,0,1,1,0,0
567991663,5.13369,0,1,1,0,0
568291700,5.17559,0,1,1,0,0
568601663,5.1498,0,1,1,0,0
568901663,5.12402,0,1,1,0,0
569201663,5.17559,0,1,1,0,0
569501667,5.17397,0,1,1,0,0
569801666,5.16914,0,1,1,0,0
570101663,5.13691,0,1,1,0,0
570401663,5.16431,0,1,1,0,0
570701663,5.1498,0,1,1,0,0
571001669,5.17236,0,1,1,0,0
571301662,5.1208,0,1,1,0,0
571611663,5.13047,0,1,1,0,0
571911676,5.1498,0,1,1,0,0
572211663,5.17236,0,1,1,0,0
572511702,5.1498,0,1,1,0,0
572811663,5.13369,0,1,1,0,0
573111663,5.15303,0,1,1,0,0
573411663,5.14336,0,1,1,0,0
573711663,5.1498,0,1,1,0,0
574011682,5.13691,0,1,1,0,0
574311663,5.14336,0,1,1,0,0
574621701,5.1627,0,1,1,0,0
574921663,5.14336,0,1,1,0,0
575221663,5.11113,0,1,1,0,0
575521663,5.16914,0,1,1,0,0
575821664,5.1498,0,1,1,0,0
576121683,5.1498,0,1,1,0,0
576421663,5.16914,0,1,1,0,0
576721663,5.1498,0,1,1,0,0
577021662,5.15303,0,1,1,0,0
577321663,5.14336,0,1,1,0,0
577631711,5.14658,0,1,1,0,0
577931663,5.15303,0,1,1,0,0
578231663,5.1498,0,1,1,0,0
578531678,5.1498,0,1,1,0,0
578831663,5.1498,0,1,1,0,0
579131667,5.1627,0,1,1,0,0
579431663,5.15303,0,1,1,0,0
579731692,5.17881,0,1,1,0,0
580031663,5.14336,0,1,1,0,0
580331663,5.14336,0,1,1,0,0
580641697,5.17881,0,1,1,0,0
580941663,5.16914,0,1,1,0,0
581241663,5.1627,0,1,1,0,0
581541706,5.16592,0,1,1,0,0
581841663,5.14658,0,1,1,0,0
582141663,5.16431,0,1,1,0,0
582441663,5.1627,0,1,1,0,0
582741663,5.14014,0,1,1,0,0
583041663,5.12725,0,1,1,0,0
583341675,5.15625,0,1,1,0,0
583651683,5.11758,0,1,1,0,0
583951663,5.1498,0,1,1,0,0
584251663,5.15947,0,1,1,0,0
584551663,5.17559,0,1,1,0,0
584851663,5.15947,0,1,1,0,0
585151663,5.14014,0,1,1,0,0
585451682,5.16914,0,1,1,0,0
585751663,5.14336,0,1,1,0,0
586051663,5.16914,0,1,1,0,0
586351663,5.16914,0,1,1,0,0
586661663,5.17559,0,1,1,0,0
586961663,5.17559,0,1,1,0,0
587261663,5.14014,0,1,1,0,0
587561663,5.13047,0,1,1,0,0
587861663,5.18525,0,1,1,0,0
588161664,5.1627,0,1,1,0,0
588461663,5.15947,0,1,1,0,0
588761663,5.13691,0,1,1,0,0
589061665,5.17559,0,1,1,0,0
589361663,5.18203,0,1,1,0,0
589671683,5.14658,0,1,1,0,0
589971662,5.11758,0,1,1,0,0
590271663,5.13691,0,1,1,0,0
590571707,5.16914,0,1,1,0,0
590871663,5.1498,0,1,1,0,0
591171692,5.13691,0,1,1,0,0
591471663,5.1498,0,1,1,0,0
591771663,5.12725,0,1,1,0,0
592071663,5.18042,0,1,1,0,0
592371663,5.14658,0,1,1,0,0
592681663,5.13691,0,1,1,0,0
592981673,5.17236,0,1,1,0,0
593281663,5.14658,0,1,1,0,0
593581663,5.16431,0,1,1,0,0
593881662,5.12725,0,1,1,0,0
594181663,5.16914,0,1,1,0,0
594481662,5.14014,0,1,1,0,0
594781676,5.16914,0,1,1,0,0
595081663,5.18203,0,1,1,0,0
595381663,5.15464,0,1,1,0,0
595691663,5.15142,0,1,1,0,0
595991663,5.18203,0,1,1,0,0
596291662,5.12563,0,1,1,0,0
596591663,5.17559,0,1,1,0,0
596891681,5.14336,0,1,1,0,0
597191663,5.13047,0,1,1,0,0
597491663,5.12402,0,1,1,0,0
597801663,5.13691,0,1,1,0,0
598101663,5.15625,0,1,1,0,0
598401663,5.14336,0,1,1,0,0
598701663,5.1498,0,1,1,0,0
599001663,5.16914,0,1,1,0,0
599301667,5.16431,0,1,1,0,0
599601678,5.13691,0,1,1,0,0
599901663,5.11113,0,1,1,0,0
600201673,5.17559,0,1,1,0,0
600501665,5.1498,0,1,1,0,0
600811663,5.1627,0,1,1,0,0
601111671,5.1772,0,1,1,0,0
601411663,5.15464,0,1,1,0,0
601711663,5.1627,0,1,1,0,0
602011663,5.18203,0,1,1,0,0
602311662,5.1498,0,1,1,0,0
602611692,5.13853,0,1,1,0,0
602911663,5.16914,0,1,1,0,0
603211663,5.12725,0,1,1,0,0
603511663,5.14175,0,1,1,0,0
603821690,5.1627,0,1,1,0,0
604121663,5.15625,0,1,1,0,0
604421674,5.18848,0,1,1,0,0
604721663,5.13691,0,1,1,0,0
605021663,5.12402,0,1,1,0,0
605321663,5.14497,0,1,1,0,0
605631663,5.15625,0,1,1,0,0
605931663,5.15947,0,1,1,0,0
606231675,5.13047,0,1,1,0,0
606531692,5.12402,0,1,1,0,0
606831663,5.13047,0,1,1,0,0
607131663,5.16914,0,1,1,0,0
607431663,5.14336,0,1,1,0,0
607731663,5.17559,0,1,1,0,0
608031663,5.1627,0,1,1,0,0
608331682,5.13047,0,1,1,0,0
609541669,5.16592,0,1,1,0,0
609841663,5.17236,0,1,1,0,0
610141663,5.11758,0,1,1,0,0
610441669,5.16914,0,1,1,0,0
610741663,5.16914,0,1,1,0,0
611041663,5.11758,0,1,1,0,0
611351663,5.14336,0,1,1,0,0
611651662,5.1498,0,1,1,0,0
611951689,5.14658,0,1,1,0,0
612251702,5.13369,0,1,1,0,0
612551667,5.1498,0,1,1,0,0
612851663,5.13047,0,1,1,0,0
613151663,5.17559,0,1,1,0,0
613451663,5.14014,0,1,1,0,0
613751663,5.14014,0,1,1,0,0
614051692,5.13369,0,1,1,0,0
614351671,5.1627,0,1,1,0,0
614661663,5.13047,0,1,1,0,0
614961673,5.17559,0,1,1,0,0
615261663,5.14497,0,1,1,0,0
615561683,5.15625,0,1,1,0,0
615861662,5.17397,0,1,1,0,0
616161663,5.1208,0,1,1,0,0
616461663,5.10308,0,1,1,0,0
616761671,5.1627,0,1,1,0,0
617061663,5.1498,0,1,1,0,0
617361663,5.16914,0,1,1,0,0
617671675,5.17236,0,1,1,0,0
617971663,5.14497,0,1,1,0,0
618271667,5.18848,0,1,1,0,0
618571663,5.15947,0,1,1,0,0
618871663,5.14014,0,1,1,0,0
619171663,5.17236,0,1,1,0,0
619471663,5.1498,0,1,1,0,0
619771699,5.15142,0,1,1,0,0
620071663,5.15303,0,1,1,0,0
620371663,5.17236,0,1,1,0,0
620681663,5.15464,0,1,1,0,0
620981663,5.1498,0,1,1,0,0
621281663,5.15947,0,1,1,0,0
621581668,5.1498,0,1,1,0,0
621881682,5.17881,0,1,1,0,0
622181663,5.15303,0,1,1,0,0
622481663,5.1627,0,1,1,0,0
622781663,5.1498,0,1,1,0,0
623081663,5.16914,0,1,1,0,0
623381665,5.14336,0,1,1,0,0
623691663,5.14336,0,1,1,0,0
623991663,5.14336,0,1,1,0,0
624291663,5.16431,0,1,1,0,0
624591713,5.16914,0,1,1,0,0
624891663,5.14336,0,1,1,0,0
625191663,5.12725,0,1,1,0,0
625491692,5.17236,0,1,1,0,0
625791687,5.14336,0,1,1,0,0
626091663,5.13369,0,1,1,0,0
626391663,5.17881,0,1,1,0,0
626701663,5.13047,0,1,1,0,0
627001663,5.12563,0,1,1,0,0
627301663,5.15625,0,1,1,0,0
627601664,5.15303,0,1,1,0,0
627901663,5.16914,0,1,1,0,0
628201663,5.17075,0,1,1,0,0
628501663,5.1498,0,1,1,0,0
628801663,5.11758,0,1,1,0,0
629101688,5.16914,0,1,1,0,0
629401663,5.14336,0,1,1,0,0
629711684,5.11113,0,1,1,0,0
630011663,5.17881,0,1,1,0,0
630311663,5.11113,0,1,1,0,0
630611664,5.1772,0,1,1,0,0
630911695,4.99189,0,1,1,0,0
631211692,5.14014,0,1,1,0,0
631511663,5.13691,0,1,1,0,0
631811699,5.17559,0,1,1,0,0
632111663,5.18042,0,1,1,0,0
632411663,5.1627,0,1,1,0,0
632721662,5.13691,0,1,1,0,0
633021663,5.15303,0,1,1,0,0
633321663,5.16431,0,1,1,0,0
633621702,5.1498,0,1,1,0,0
633921663,5.11758,0,1,1,0,0
634221663,5.18203,0,1,1,0,0
634521663,5.16592,0,1,1,0,0
634821665,5.14336,0,1,1,0,0
635121663,5.12402,0,1,1,0,0
635421683,5.17236,0,1,1,0,0
635731663,5.16914,0,1,1,0,0
636031663,5.14336,0,1,1,0,0
636331663,5.13691,0,1,1,0,0
636631663,5.13691,0,1,1,0,0
636931682,5.1627,0,1,1,0,0
637231663,5.14336,0,1,1,0,0
637531663,5.15947,0,1,1,0,0
637831663,5.14497,0,1,1,0,0
638131678,5.16914,0,1,1,0,0
638441697,5.13369,0,1,1,0,0
638741663,5.16592,0,1,1,0,0
639041663,5.15303,0,1,1,0,0
639341663,5.15947,0,1,1,0,0
639641664,5.13691,0,1,1,0,0
639941663,5.17559,0,1,1,0,0
640241663,5.16592,0,1,1,0,0
640541666,5.16914,0,1,1,0,0
640841667,5.14336,0,1,1,0,0
641141663,5.1498,0,1,1,0,0
641441663,5.14336,0,1,1,0,0
641751662,5.13691,0,1,1,0,0
642051663,5.11758,0,1,1,0,0
642351663,5.16914,0,1,1,0,0
642651680,5.1627,0,1,1,0,0
642951663,5.1208,0,1,1,0,0
643261663,5.14336,0,1,1,0,0
643561663,5.16431,0,1,1,0,0
643861663,5.16914,0,1,1,0,0
644161663,5.12402,0,1,1,0,0
644461663,5.16914,0,1,1,0,0
644761663,5.15625,0,1,1,0,0
645061663,5.1627,0,1,1,0,0
645361663,5.1208,0,1,1,0,0
645671663,5.17559,0,1,1,0,0
645971663,5.16914,0,1,1,0,0
646271675,5.1498,0,1,1,0,0
646571663,5.1498,0,1,1,0,0
646871698,5.13047,0,1,1,0,0
647171663,5.15625,0,1,1,0,0
647471670,5.17559,0,1,1,0,0
647781663,5.16914,0,1,1,0,0
648081663,5.14336,0,1,1,0,0
648381706,5.11758,0,1,1,0,0
648681687,5.18203,0,1,1,0,0
648981663,5.16914,0,1,1,0,0
649291663,5.12402,0,1,1,0,0
649591663,5.12402,0,1,1,0,0
649891663,5.17559,0,1,1,0,0
650191663,5.16914,0,1,1,0,0
650491667,5.13853,0,1,1,0,0
650791663,5.13047,0,1,1,0,0
651091663,5.15947,0,1,1,0,0
651391663,5.13369,0,1,1,0,0
651701671,5.13208,0,1,1,0,0
652001685,5.15142,0,1,1,0,0
652301663,5.15303,0,1,1,0,0
652601663,5.13691,0,1,1,0,0
652901663,5.16914,0,1,1,0,0
653201663,5.12402,0,1,1,0,0
653501663,5.15303,0,1,1,0,0
653801670,5.17559,0,1,1,0,0
654111712,5.1498,0,1,1,0,0
654411695,5.16914,0,1,1,0,0
654711663,5.14336,0,1,1,0,0
655011663,5.13691,0,1,1,0,0
655311663,5.15625,0,1,1,0,0
655611663,5.17236,0,1,1,0,0
655911662,5.14336,0,1,1,0,0
656211663,5.18203,0,1,1,0,0
656521663,5.15786,0,1,1,0,0
656821663,5.15947,0,1,1,0,0
657121663,5.13691,0,1,1,0,0
657421670,5.13853,0,1,1,0,0
657721699,5.14336,0,1,1,0,0
658021663,5.18525,0,1,1,0,0
658321663,5.14014,0,1,1,0,0
658621663,5.14658,0,1,1,0,0
658931663,5.16592,0,1,1,0,0
659231663,5.1498,0,1,1,0,0
659531662,5.17236,0,1,1,0,0
659831712,5.1498,0,1,1,0,0
660131663,5.11758,0,1,1,0,0
660431663,5.17236,0,1,1,0,0
660731663,5.14014,0,1,1,0,0
661031663,5.15464,0,1,1,0,0
661331663,5.13691,0,1,1,0,0
661641668,5.16914,0,1,1,0,0
661941667,5.1208,0,1,1,0,0
662241663,5.13691,0,1,1,0,0
662541663,5.14014,0,1,1,0,0
662841663,5.16914,0,1,1,0,0
663151663,5.16914,0,1,1,0,0
663451662,5.17236,0,1,1,0,0
663751663,5.13853,0,1,1,0,0
664051663,5.14497,0,1,1,0,0
664351663,5.13369,0,1,1,0,0
664651662,5.1498,0,1,1,0,0
664951663,5.14658,0,1,1,0,0
665251663,5.1498,0,1,1,0,0
665561716,5.14658,0,1,1,0,0
665861663,5.1627,0,1,1,0,0
666161663,5.1627,0,1,1,0,0
666461663,5.14658,0,1,1,0,0
666761663,5.12402,0,1,1,0,0
667061663,5.1498,0,1,1,0,0
667371663,5.15142,0,1,1,0,0
667671693,5.17236,0,1,1,0,0
667971663,5.13047,0,1,1,0,0
668271692,5.1627,0,1,1,0,0
668571663,5.15142,0,1,1,0,0
668871663,5.14336,0,1,1,0,0
669171663,5.13047,0,1,1,0,0
669471663,5.14658,0,1,1,0,0
669771709,5.14658,0,1,1,0,0
670071663,5.15303,0,1,1,0,0
670381663,5.14658,0,1,1,0,0
670681663,5.15625,0,1,1,0,0
670981663,5.16914,0,1,1,0,0
671281712,5.15303,0,1,1,0,0
671581663,5.15303,0,1,1,0,0
671881663,5.14336,0,1,1,0,0
672191663,5.15303,0,1,1,0,0
672491663,5.16914,0,1,1,0,0
672791695,5.14819,0,1,1,0,0
673091663,5.1498,0,1,1,0,0
673391678,5.16914,0,1,1,0,0
673691663,5.18525,0,1,1,0,0
673991663,5.15947,0,1,1,0,0
674291663,5.12402,0,1,1,0,0
674591663,5.14336,0,1,1,0,0
674891663,5.13691,0,1,1,0,0
675191663,5.12402,0,1,1,0,0
675501663,5.13047,0,1,1,0,0
675801663,5.1498,0,1,1,0,0
676101663,5.14658,0,1,1,0,0
676401663,5.17559,0,1,1,0,0
676701663,5.14014,0,1,1,0,0
677001712,5.17075,0,1,1,0,0
677301703,5.16914,0,1,1,0,0
677601663,5.1498,0,1,1,0,0
677901663,5.13208,0,1,1,0,0
678211663,5.16914,0,1,1,0,0
678511663,5.1498,0,1,1,0,0
678811663,5.16914,0,1,1,0,0
679111687,5.16914,0,1,1,0,0
679411663,5.12563,0,1,1,0,0
679711663,5.15625,0,1,1,0,0
680011663,5.15142,0,1,1,0,0
680321663,5.1627,0,1,1,0,0
680621663,5.13691,0,1,1,0,0
680921663,5.16914,0,1,1,0,0
681221663,5.13047,0,1,1,0,0
681521663,5.16431,0,1,1,0,0
681821663,5.15947,0,1,1,0,0
682121663,5.16431,0,1,1,0,0
682421663,5.17559,0,1,1,0,0
683931663,5.14336,0,1,1,0,0
684231707,5.15303,0,1,1,0,0
684531663,5.17881,0,1,1,0,0
684831687,5.14336,0,1,1,0,0
685141663,5.17881,0,1,1,0,0
685441664,5.17559,0,1,1,0,0
685741672,5.1627,0,1,1,0,0
686051663,5.15142,0,1,1,0,0
686351667,5.13047,0,1,1,0,0
686651663,5.1627,0,1,1,0,0
686951663,5.17236,0,1,1,0,0
687251663,5.11758,0,1,1,0,0
687551663,5.13047,0,1,1,0,0
687851663,5.15303,0,1,1,0,0
688151663,5.10791,0,1,1,0,0
688451687,5.16914,0,1,1,0,0
688751664,5.14658,0,1,1,0,0
689051663,5.15303,0,1,1,0,0
689361711,5.1627,0,1,1,0,0
689661663,5.16914,0,1,1,0,0
689961663,5.14014,0,1,1,0,0
690261663,5.14336,0,1,1,0,0
690561697,5.18042,0,1,1,0,0
690861663,5.1498,0,1,1,0,0
691171663,5.14336,0,1,1,0,0
691471663,5.12563,0,1,1,0,0
691771663,5.17559,0,1,1,0,0
692071663,5.18203,0,1,1,0,0
692371663,5.1627,0,1,1,0,0
692671690,5.12886,0,1,1,0,0
692971663,5.16108,0,1,1,0,0
693271663,5.15947,0,1,1,0,0
693571663,5.1498,0,1,1,0,0
693871705,5.14336,0,1,1,0,0
694181681,5.15303,0,1,1,0,0
694481663,5.18848,0,1,1,0,0
694781663,5.17559,0,1,1,0,0
695081663,5.1627,0,1,1,0,0
695381663,5.16914,0,1,1,0,0
695681663,5.18203,0,1,1,0,0
695991702,5.15786,0,1,1,0,0
696291707,5.18364,0,1,1,0,0
696591663,5.14014,0,1,1,0,0
696891663,5.13853,0,1,1,0,0
697191663,5.1498,0,1,1,0,0
697491663,5.13047,0,1,1,0,0
697791663,5.11758,0,1,1,0,0
698091713,5.1498,0,1,1,0,0
698391663,5.14336,0,1,1,0,0
698691663,5.15947,0,1,1,0,0
698991663,5.14336,0,1,1,0,0
699301663,5.12402,0,1,1,0,0
699601663,5.14336,0,1,1,0,0
699901691,5.15303,0,1,1,0,0
700201663,5.13369,0,1,1,0,0
700501663,5.13047,0,1,1,0,0
700801663,5.1772,0,1,1,0,0
701111662,5.12725,0,1,1,0,0
701411663,5.16914,0,1,1,0,0
701711667,5.14336,0,1,1,0,0
702011707,5.17559,0,1,1,0,0
702311664,5.15303,0,1,1,0,0
702611663,5.1627,0,1,1,0,0
702911663,5.1627,0,1,1,0,0
703211663,5.16914,0,1,1,0,0
703511663,5.17559,0,1,1,0,0
703821663,5.1627,0,1,1,0,0
704121667,5.1353,0,1,1,0,0
704421664,5.16592,0,1,1,0,0
704721683,5.13691,0,1,1,0,0
705021692,5.16914,0,1,1,0,0
705321663,5.13047,0,1,1,0,0
705621690,5.1627,0,1,1,0,0
705921669,5.15303,0,1,1,0,0
706231663,5.18525,0,1,1,0,0
706531663,5.13691,0,1,1,0,0
706831663,5.1498,0,1,1,0,0
707131663,5.16914,0,1,1,0,0
707431663,5.15303,0,1,1,0,0
707741666,5.13691,0,1,1,0,0
708041663,5.1498,0,1,1,0,0
708341663,5.15625,0,1,1,0,0
708641663,5.16914,0,1,1,0,0
708941663,5.14336,0,1,1,0,0
709241663,5.15786,0,1,1,0,0
709541676,5.17236,0,1,1,0,0
709841676,5.13691,0,1,1,0,0
710141662,5.14658,0,1,1,0,0
710441663,5.14336,0,1,1,0,0
710741663,5.15303,0,1,1,0,0
711051663,5.14336,0,1,1,0,0
711351663,5.1627,0,1,1,0,0
711651663,5.15142,0,1,1,0,0
711951661,5.14336,0,1,1,0,0
712251663,5.1627,0,1,1,0,0
712551663,5.11113,0,1,1,0,0
712851663,5.1498,0,1,1,0,0
713151663,5.14658,0,1,1,0,0
713451711,5.1498,0,1,1,0,0
713751663,5.14014,0,1,1,0,0
714061663,5.16914,0,1,1,0,0
714361672,5.13047,0,1,1,0,0
714661662,5.16914,0,1,1,0,0
714961663,5.12725,0,1,1,0,0
715261673,5.16914,0,1,1,0,0
715561693,5.16914,0,1,1,0,0
715861663,5.17236,0,1,1,0,0
716161663,5.1498,0,1,1,0,0
716461663,5.14336,0,1,1,0,0
716761663,5.15947,0,1,1,0,0
717071680,5.16914,0,1,1,0,0
717371663,5.13369,0,1,1,0,0
717671663,5.15947,0,1,1,0,0
717971663,5.16914,0,1,1,0,0
718271663,5.1498,0,1,1,0,0
718571663,5.16914,0,1,1,0,0
718871662,5.16914,0,1,1,0,0
719181707,5.16914,0,1,1,0,0
719481663,5.1498,0,1,1,0,0
719781707,5.1498,0,1,1,0,0
720081663,5.17559,0,1,1,0,0
720381663,5.15786,0,1,1,0,0
720681663,5.1498,0,1,1,0,0
720991663,5.16592,0,1,1,0,0
721291682,5.15303,0,1,1,0,0
721591663,5.16592,0,1,1,0,0
721891663,5.15303,0,1,1,0,0
722191663,5.12402,0,1,1,0,0
722491663,5.16914,0,1,1,0,0
722791663,5.15303,0,1,1,0,0
723091684,5.17559,0,1,1,0,0
723391663,5.17559,0,1,1,0,0
723691663,5.16914,0,1,1,0,0
724001669,5.15947,0,1,1,0,0
724301663,5.14658,0,1,1,0,0
724601663,5.15786,0,1,1,0,0
724901686,5.13691,0,1,1,0,0
725201663,5.15464,0,1,1,0,0
725501663,5.14658,0,1,1,0,0
725801663,5.12563,0,1,1,0,0
726101663,5.1498,0,1,1,0,0
726401663,5.11758,0,1,1,0,0
726701663,5.14336,0,1,1,0,0
727011682,5.16592,0,1,1,0,0
727311663,5.14014,0,1,1,0,0
727611663,5.14336,0,1,1,0,0
727911702,5.14014,0,1,1,0,0
728211663,5.16914,0,1,1,0,0
728511663,5.13369,0,1,1,0,0
728811663,5.14658,0,1,1,0,0
729111694,5.13691,0,1,1,0,0
729411663,5.15303,0,1,1,0,0
729711663,5.14497,0,1,1,0,0
730021663,5.13047,0,1,1,0,0
730321663,5.13691,0,1,1,0,0
730621666,5.18203,0,1,1,0,0
730921663,5.16914,0,1,1,0,0
731221663,5.17397,0,1,1,0,0
731521663,5.13047,0,1,1,0,0
731821663,5.15947,0,1,1,0,0
732121663,5.14658,0,1,1,0,0
732421663,5.18848,0,1,1,0,0
732721676,5.1627,0,1,1,0,0
733031663,5.16914,0,1,1,0,0
733331663,5.14658,0,1,1,0,0
733631663,5.13369,0,1,1,0,0
733931663,5.14336,0,1,1,0,0
734231663,5.1498,0,1,1,0,0
734531663,5.14658,0,1,1,0,0
734831663,5.18203,0,1,1,0,0
735131663,5.16914,0,1,1,0,0
735441663,5.13691,0,1,1,0,0
735741663,5.17236,0,1,1,0,0
736041685,5.14497,0,1,1,0,0
736341665,5.14336,0,1,1,0,0
736641663,5.1627,0,1,1,0,0
736941704,5.14658,0,1,1,0,0
737241663,5.14014,0,1,1,0,0
737541663,5.13691,0,1,1,0,0
737841667,5.15303,0,1,1,0,0
738151711,5.1627,0,1,1,0,0
738451679,5.18203,0,1,1,0,0
738751663,5.11758,0,1,1,0,0
739051663,5.14336,0,1,1,0,0
739351701,5.16592,0,1,1,0,0
739651663,5.15303,0,1,1,0,0
739961696,5.15947,0,1,1,0,0
740261663,5.13691,0,1,1,0,0
740561663,5.15303,0,1,1,0,0
740861663,5.15303,0,1,1,0,0
741161663,5.14658,0,1,1,0,0
741461663,5.14336,0,1,1,0,0
741761663,5.1627,0,1,1,0,0
742071702,5.1627,0,1,1,0,0
742371663,5.1627,0,1,1,0,0
742671663,5.15303,0,1,1,0,0
742971663,5.13691,0,1,1,0,0
743271662,5.13691,0,1,1,0,0
743571663,5.16914,0,1,1,0,0
743871702,5.13853,0,1,1,0,0
744171682,5.14336,0,1,1,0,0
744471664,5.14658,0,1,1,0,0
744781663,5.15464,0,1,1,0,0
745081663,5.1208,0,1,1,0,0
745381664,5.1498,0,1,1,0,0
745681662,5.15142,0,1,1,0,0
745981663,5.1627,0,1,1,0,0
746281663,5.15625,0,1,1,0,0
746581663,5.13047,0,1,1,0,0
746891663,5.1627,0,1,1,0,0
747191663,5.15464,0,1,1,0,0
747491663,5.16914,0,1,1,0,0
747791673,5.13047,0,1,1,0,0
748091663,5.1498,0,1,1,0,0
748391669,5.17559,0,1,1,0,0
748691663,5.16431,0,1,1,0,0
748991666,5.12402,0,1,1,0,0
749301663,5.13853,0,1,1,0,0
749601663,5.16914,0,1,1,0,0
749901682,5.1772,0,1,1,0,0
750201663,5.13691,0,1,1,0,0
750501663,5.1627,0,1,1,0,0
750801703,5.17236,0,1,1,0,0
751101663,5.1627,0,1,1,0,0
751401666,5.17559,0,1,1,0,0
751701663,5.1498,0,1,1,0,0
752011669,5.13691,0,1,1,0,0
752311663,5.17881,0,1,1,0,0
752611663,5.12402,0,1,1,0,0
752911663,5.1498,0,1,1,0,0
753211663,5.14336,0,1,1,0,0
753511672,5.16914,0,1,1,0,0
753821663,5.15303,0,1,1,0,0
754121663,5.1498,0,1,1,0,0
754421663,5.17559,0,1,1,0,0
754721663,5.15303,0,1,1,0,0
755021663,5.13047,0,1,1,0,0
755321663,5.1208,0,1,1,0,0
755631665,5.17559,0,1,1,0,0
755931663,5.17075,0,1,1,0,0
756231663,5.14336,0,1,1,0,0
756531663,5.13691,0,1,1,0,0
756831663,5.17236,0,1,1,0,0
757131663,5.12402,0,1,1,0,0
757431678,5.18203,0,1,1,0,0
757741667,5.12563,0,1,1,0,0
758041663,5.16914,0,1,1,0,0
758341683,5.15786,0,1,1,0,0
758641663,5.18364,0,1,1,0,0
758941663,5.15303,0,1,1,0,0
759241675,5.17559,0,1,1,0,0
760451663,5.18364,0,1,1,0,0
760751663,5.12402,0,1,1,0,0
761051663,5.0209,0,1,1,0,0
761351692,5.16914,0,1,1,0,0
761661663,5.13047,0,1,1,0,0
761961663,5.18203,0,1,1,0,0
762261663,5.15947,0,1,1,0,0
762561702,5.12725,0,1,1,0,0
762861663,5.16914,0,1,1,0,0
763161663,5.17075,0,1,1,0,0
763461671,5.14497,0,1,1,0,0
763761662,5.15464,0,1,1,0,0
764061674,5.15625,0,1,1,0,0
764361664,5.13047,0,1,1,0,0
764671696,5.14658,0,1,1,0,0
764971699,5.12563,0,1,1,0,0
765271663,5.14336,0,1,1,0,0
765571663,5.18203,0,1,1,0,0
765871663,5.1498,0,1,1,0,0
766171663,5.15464,0,1,1,0,0
766471663,5.16431,0,1,1,0,0
766781663,5.14497,0,1,1,0,0
767081702,5.13691,0,1,1,0,0
767381663,5.1627,0,1,1,0,0
767691672,5.15303,0,1,1,0,0
767991663,5.1627,0,1,1,0,0
768291663,5.1627,0,1,1,0,0
768591662,5.13369,0,1,1,0,0
768891663,5.17881,0,1,1,0,0
769191682,5.13047,0,1,1,0,0
769501663,5.15303,0,1,1,0,0
769801663,5.1627,0,1,1,0,0
770101662,5.15947,0,1,1,0,0
770401663,5.13691,0,1,1,0,0
770701663,5.17559,0,1,1,0,0
771001663,5.13047,0,1,1,0,0
771301663,5.11758,0,1,1,0,0
771601663,5.16914,0,1,1,0,0
771901662,5.15464,0,1,1,0,0
772201663,5.14658,0,1,1,0,0
772511663,5.11113,0,1,1,0,0
772811681,5.15303,0,1,1,0,0
773111663,5.17236,0,1,1,0,0
773411664,5.15625,0,1,1,0,0
773711663,5.11758,0,1,1,0,0
774011663,5.14658,0,1,1,0,0
