timestamp,system_id,component_id,onboard_control_sensors_present,onboard_control_sensors_enabled,onboard_control_sensors_health,nav_state,arming_state,hil_state,failsafe,system_type,is_rotary_wing,is_vtol,vtol_fw_permanent_stab,in_transition_mode,in_transition_to_fw,rc_signal_lost,rc_input_mode,data_link_lost,data_link_lost_counter,engine_failure,engine_failure_cmd,mission_failure
339891421,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
340127205,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
340355222,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
340579353,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
340819540,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
341058370,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
341293046,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
341523500,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
341747800,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
341972893,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
342212744,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
342448285,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
342672220,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
342904220,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
343147904,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
343388509,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
343632417,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
343872407,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
344113178,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
344353795,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
344591318,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
344820271,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
345055295,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
345291293,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
345535268,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
345773054,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
346009464,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
346234852,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
346459614,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
346684257,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
346919521,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
347159183,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
347392970,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
347621388,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
347846847,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
348071440,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
348309112,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
348548260,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
348782300,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
349007360,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
349243784,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
349484020,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
349720671,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
349960232,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
350197757,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
350420212,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
350647637,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
350887451,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
351126563,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
351359257,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
351591277,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
351814873,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
352035900,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
352278362,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
352515211,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
352736430,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
352961843,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
353199382,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
353439339,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
353673579,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
353901681,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
354126777,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
354348209,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
354584446,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
354824265,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
355060473,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
355300278,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
355540809,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
355772232,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
356694260,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
356925931,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
357153323,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
357379403,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
357604261,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
357844672,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
358082979,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
358309833,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
358535249,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
358776171,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
359015480,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
359253393,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
359481998,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
359704214,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
359931226,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
360167583,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
360407906,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
360645483,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
360882353,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
361111252,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
361334568,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
361559162,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
361796215,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
362036900,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
362269308,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
362509963,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
362743259,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
362968211,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
363190264,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
363428247,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
363667335,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
363890381,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
364116277,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
364351296,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
364591654,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
364825807,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
365065317,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
365287370,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
365511406,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
365744940,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
365985102,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
366214295,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
366441905,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
366666836,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
366888241,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
367110923,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
367340127,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
367580361,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
367813023,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
368041214,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
368273501,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
368503322,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
368726471,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
368959423,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
369199428,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
369439430,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
369675229,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
369901316,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
370127333,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
370351303,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
370584471,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
370823902,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
371065036,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
371297602,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
371539256,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
371766800,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
372000317,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
372240162,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
372481225,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
372707406,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
372930445,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
373159213,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
373383207,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
373607257,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
373840688,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
374080428,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
374313267,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
374549745,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
374788965,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
375011210,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
375233275,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
375467826,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
375708328,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
375946325,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
376177633,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
376417534,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
376643181,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
376867398,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
377105054,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
377345111,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
377571318,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
377797760,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
378031820,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
378271920,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
378508220,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
378748602,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
378988107,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
379215297,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
379444293,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
379680080,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
379920063,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
380153608,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
380385494,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
380613262,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
380836267,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
381068124,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
381308368,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
381538902,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
381763264,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
381991466,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
382232310,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
382465643,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
382702352,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
382933230,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
383157220,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
383389288,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
383628452,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
383870575,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
384100206,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
384331219,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
384561187,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
384787482,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
385020460,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
385264149,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
385503357,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
385727541,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
385960283,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
386199226,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
386437117,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
386677614,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
386915275,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
387151263,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
387377216,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
387622809,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
387861874,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
388086248,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
388313629,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
388555607,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
388797215,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
389037858,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
389267304,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
389488289,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
389718405,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
389956878,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
390202683,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
390432264,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
390659070,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
390891843,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
391139233,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
391369557,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
391599215,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
391827223,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
392055603,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
392288462,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
392528835,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
392769742,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
393012878,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
393249132,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
393492848,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
393719046,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
393960388,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
394200992,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
394441472,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
394681223,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
394912376,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
395142883,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
395370765,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
395607281,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
395847648,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
396085088,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
396313737,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
396547416,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
396769222,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
396993225,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
397232484,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
397472366,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
397709907,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
397941310,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
398179026,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
398405223,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
398626241,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
398864288,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
399103241,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
399330252,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
399559568,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
399783966,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
400005240,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
400232243,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
400472857,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
400712599,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
400945746,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
401177309,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
401409250,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
401644281,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
401871654,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
402111473,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
402351764,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
402590536,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
402829230,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
403061211,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
403295219,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
403525035,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
403764239,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
404003240,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
404238216,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
404467299,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
404707787,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
404948820,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
405181238,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
405417495,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
405646896,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
405870736,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
406104345,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
406349469,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
406580297,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
406811434,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
407034848,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
407269268,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
