timestamp,time_utc_usec,lat,lon,delta_lat_lon[0],delta_lat_lon[1],alt,delta_alt,vel_n,vel_e,vel_d,yaw,eph,epv,terrain_alt,pressure_alt,lat_lon_reset_counter,alt_reset_counter,terrain_alt_valid,dead_reckoning
327015190,1492463069399994,45.2206008922,-93.1453396551,5.39341726835e-09,-1.30528974296e-08,277.362,-0.0,-0.0779695,-0.0055951,0.0110656,-0.836432,0.5023,0.245813,0.0,203.675,1,0,0,0
327230863,1492463069399994,45.220600914,-93.1453395758,5.39341726835e-09,-1.30528974296e-08,277.352,-0.0,-0.0745231,-0.0105835,0.0230216,-0.840492,0.49632,0.244996,0.0,203.589,1,0,0,0
327330773,1492463070399994,45.2206009584,-93.1453394896,5.39341016292e-09,-1.30528974296e-08,277.347,-0.0,-0.0721366,-0.00851512,0.0197952,-0.843161,0.48504,0.245154,0.0,203.844,1,0,0,0
327432318,1492463070399994,45.220601013,-93.145339351,5.39341726835e-09,-1.30528832187e-08,277.338,-0.0,-0.0719827,-0.00374548,0.0156194,-0.845111,0.498251,0.245327,0.0,203.76,1,0,0,0
327536287,1492463070399994,45.2206010927,-93.1453392289,5.3673545608e-09,-1.30529116404e-08,277.331,-0.0,-0.0702041,-0.00369503,0.00718798,-0.845569,0.485918,0.244797,0.0,203.76,1,0,0,0
327637440,1492463070399994,45.2206011612,-93.1453391334,5.3673545608e-09,-1.30528974296e-08,277.327,-0.0,-0.0667631,-0.00669389,0.00812743,-0.845522,0.500529,0.24552,0.0,203.42,1,0,0,0
327736228,1492463070399994,45.2206011164,-93.1453390537,5.39341016292e-09,-1.30528974296e-08,277.325,-0.0,-0.0743041,-0.00882811,0.0153924,-0.847207,0.489081,0.245432,0.0,203.589,1,0,0,0
327838609,1492463070399994,45.2206010514,-93.1453390008,5.3673545608e-09,-1.30529116404e-08,277.324,-0.0,-0.0749046,-0.00600736,0.0169719,-0.847625,0.502017,0.245374,0.0,203.76,1,0,0,0
327941964,1492463070399994,45.2206010201,-93.1453389661,5.39341016292e-09,-1.30528974296e-08,277.323,-0.0,-0.0724882,-0.00945323,0.0183809,-0.844327,0.488375,0.246233,0.0,203.76,1,0,0,0
328042799,1492463070399994,45.2206009814,-93.1453389582,5.3673545608e-09,-1.30528832187e-08,277.323,-0.0,-0.0780498,-0.0184629,0.0197694,-0.842134,0.502937,0.246864,0.0,203.844,1,0,0,0
328142230,1492463070399994,45.2206009382,-93.1453389465,5.36736166623e-09,-1.30529116404e-08,277.322,-0.0,-0.0858175,-0.0237757,0.0205903,-0.843497,0.489542,0.246176,0.0,203.42,1,0,0,0
328245852,1492463070399994,45.2206008854,-93.145338939,5.39341016292e-09,-1.30528832187e-08,277.32,-0.0,-0.0880645,-0.0276581,0.0196285,-0.845916,0.503629,0.246589,0.0,203.844,1,0,0,0
328347469,1492463071399995,45.2206008376,-93.1453389325,5.39341016292e-09,-1.30529116404e-08,277.318,-0.0,-0.0915853,-0.0355822,0.0160231,-0.847907,0.490201,0.245817,0.0,203.675,1,0,0,0
328448344,1492463071399995,45.2206007759,-93.1453389483,5.36734745538e-09,-1.30528832187e-08,277.312,-0.0,-0.101614,-0.0383349,0.014885,-0.848953,0.503208,0.245767,0.0,203.589,1,0,0,0
328548824,1492463071399995,45.2206007869,-93.1453388862,5.39341016292e-09,-1.30529116404e-08,277.306,-0.0,-0.101423,-0.0363399,0.0137467,-0.848121,0.492824,0.246246,0.0,203.42,1,0,0,0
328649842,1492463071399995,45.2206007686,-93.1453388509,5.39341016292e-09,-1.30528974296e-08,277.303,-0.0,-0.102063,-0.0408551,0.0164176,-0.845624,0.481538,0.246153,0.0,203.844,1,0,0,0
328754720,1492463071399995,45.2206007499,-93.145338766,5.39341726835e-09,-1.30529116404e-08,277.3,-0.0,-0.0939827,-0.0500162,0.0189999,-0.842498,0.494767,0.246373,0.0,203.844,1,0,0,0
328853832,1492463071399995,45.2206007126,-93.1453387328,5.36736166623e-09,-1.30529116404e-08,277.294,-0.0,-0.0929816,-0.0380596,0.0304775,-0.840117,0.507673,0.24618,0.0,203.929,1,0,0,0
328954176,1492463071399995,45.2206007429,-93.1453387593,5.39342437378e-09,-1.30528974296e-08,277.288,-0.0,-0.0915058,-0.036677,0.0349608,-0.838955,0.494409,0.24563,0.0,203.335,1,0,0,0
329055663,1492463071399995,45.2206007672,-93.1453387924,5.39341016292e-09,-1.30529116404e-08,277.287,-0.0,-0.0865081,-0.0501343,0.0302173,-0.838325,0.482535,0.245314,0.0,203.675,1,0,0,0
329159499,1492463071399995,45.2206008123,-93.1453387048,5.39341726835e-09,-1.30528974296e-08,277.292,-0.0,-0.0788358,-0.0486496,-0.000885709,-0.836992,0.496777,0.245932,0.0,204.014,1,0,0,0
329259489,1492463071399995,45.2206008345,-93.1453386797,5.36736166623e-09,-1.30529116404e-08,277.298,-0.0,-0.0351729,-0.0527651,-0.0001683,-0.827592,0.508407,0.245167,0.0,203.844,1,0,0,0
329360172,1492463072399995,45.2206008893,-93.1453386476,5.39341726835e-09,-1.30529116404e-08,277.302,-0.0,-0.00421541,-0.0692027,0.047181,-0.813945,0.495902,0.244929,0.0,204.014,1,0,0,0
329463543,1492463072399995,45.220600938,-93.145338668,5.3673545608e-09,-1.30528974296e-08,277.301,-0.0,0.00207912,-0.0741486,0.0805006,-0.80477,0.509188,0.244852,0.0,204.099,1,0,0,0
329565141,1492463072399995,45.2206010504,-93.1453386103,5.36736877166e-09,-1.30529116404e-08,277.294,-0.0,-0.0196045,-0.0792569,0.140248,-0.802962,0.496881,0.244754,0.0,203.589,1,0,0,0
329665095,1492463072399995,45.2206011195,-93.1453386013,5.39341016292e-09,-1.30529116404e-08,277.286,-0.0,-0.0227909,-0.0894504,0.1333,-0.805207,0.484183,0.244202,0.0,203.675,1,0,0,0
329769072,1492463072399995,45.2206011218,-93.1453384722,5.39341726835e-09,-1.30528974296e-08,277.277,-0.0,-0.00750436,-0.0646746,0.110346,-0.796906,0.498697,0.244898,0.0,203.929,1,0,0,0
329869003,1492463072399995,45.2206011086,-93.1453383739,5.39341016292e-09,-1.30528974296e-08,277.267,-0.0,-0.0492248,-0.0105887,0.0891364,-0.779853,0.485818,0.244348,0.0,203.76,1,0,0,0
329971185,1492463072399995,45.2206010382,-93.1453382494,5.39341726835e-09,-1.30528974296e-08,277.26,-0.0,-0.0999718,-0.0305636,0.037535,-0.763044,0.500744,0.245191,0.0,203.504,1,0,0,0
330071193,1492463072399995,45.2206009563,-93.1453381654,5.3673545608e-09,-1.30528974296e-08,277.259,-0.0,-0.0698726,-0.0377631,0.0187381,-0.758985,0.487708,0.244646,0.0,203.589,1,0,0,0
330174670,1492463072399995,45.2206009084,-93.1453380124,5.3673545608e-09,-1.30528974296e-08,277.262,-0.0,-0.0734593,-0.000376087,0.0164174,-0.752422,0.500018,0.244366,0.0,203.929,1,0,0,0
330276332,1492463073399995,45.2206008567,-93.1453378856,5.39341016292e-09,-1.30528974296e-08,277.261,-0.0,-0.0805931,-0.0137305,0.0211863,-0.752992,0.486513,0.243696,0.0,203.589,1,0,0,0
330374695,1492463073399995,45.2206008944,-93.1453376727,5.39341726835e-09,-1.30528974296e-08,277.258,-0.0,-0.071413,-0.00764227,0.0168103,-0.766005,0.499307,0.245479,0.0,203.76,1,0,0,0
330476621,1492463073399995,45.220600911,-93.1453375517,5.36736166623e-09,-1.30528974296e-08,277.257,-0.0,-0.0516779,-0.0295372,0.0197885,-0.781911,0.511596,0.244957,0.0,203.675,1,0,0,0
330580312,1492463073399995,45.2206010248,-93.1453373357,5.39341726835e-09,-1.30528974296e-08,277.253,-0.0,-0.0416122,-0.0176294,0.0401936,-0.780777,0.500301,0.245352,0.0,203.675,1,0,0,0
330680989,1492463073399995,45.2206010841,-93.1453371832,5.39341016292e-09,-1.30529116404e-08,277.248,-0.0,-0.0469833,-0.0179609,0.0479613,-0.766874,0.488387,0.24353,0.0,203.675,1,0,0,0
330780260,1492463073399995,45.2206010946,-93.1453370401,5.36734745538e-09,-1.30528974296e-08,277.245,-0.0,-0.0513845,-0.0192785,0.0459154,-0.749264,0.50072,0.245087,0.0,203.504,1,0,0,0
330885546,1492463073399995,45.2206010969,-93.1453369196,5.39341016292e-09,-1.30529116404e-08,277.243,-0.0,-0.0629067,-0.0249126,0.0303368,-0.740834,0.488388,0.245014,0.0,203.76,1,0,0,0
330985910,1492463073399995,45.220601085,-93.1453368499,5.39341726835e-09,-1.30528974296e-08,277.242,-0.0,-0.0743402,-0.0287321,0.0141999,-0.742532,0.502356,0.245413,0.0,203.844,1,0,0,0
331085892,1492463073399995,45.2206010663,-93.1453368063,5.36734745538e-09,-1.30529116404e-08,277.242,-0.0,-0.0759525,-0.0286815,0.0149206,-0.746485,0.490263,0.243742,0.0,203.844,1,0,0,0
331189885,1492463073399995,45.2206010639,-93.1453367896,5.3673545608e-09,-1.30528974296e-08,277.243,-0.0,-0.0697935,-0.0345887,0.0226127,-0.747035,0.503438,0.245621,0.0,203.76,1,0,0,0
331292259,1492463074399995,45.2206010333,-93.1453368116,5.36736166623e-09,-1.30528832187e-08,277.244,-0.0,-0.0652746,-0.0447969,0.025722,-0.745003,0.490363,0.243496,0.0,204.014,1,0,0,0
331392307,1492463074399995,45.220600959,-93.1453368727,5.3673545608e-09,-1.30529116404e-08,277.241,-0.0,-0.0641449,-0.0458195,0.0308046,-0.744579,0.502213,0.244832,0.0,203.504,1,0,0,0
331492321,1492463074399995,45.2206009094,-93.1453369514,5.3934030575e-09,-1.30528974296e-08,277.238,-0.0,-0.0585655,-0.0518561,0.0324019,-0.74525,0.490093,0.244864,0.0,203.504,1,0,0,0
331592249,1492463074399995,45.2206008793,-93.1453370423,5.39341726835e-09,-1.30529116404e-08,277.237,-0.0,-0.0655038,-0.0523831,0.0284647,-0.744882,0.503704,0.245111,0.0,203.589,1,0,0,0
331694357,1492463074399995,45.2206008367,-93.1453370674,5.39341016292e-09,-1.30528974296e-08,277.237,-0.0,-0.0586341,-0.0546132,0.0278498,-0.745608,0.48974,0.244356,0.0,203.76,1,0,0,0
331797841,1492463074399995,45.2206007851,-93.1453370367,5.39341016292e-09,-1.30529116404e-08,277.237,-0.0,-0.0613547,-0.0520689,0.0252492,-0.743785,0.502667,0.244324,0.0,203.589,1,0,0,0
331897852,1492463074399995,45.2206007488,-93.1453369997,5.39342437378e-09,-1.30528974296e-08,277.24,-0.0,-0.0673039,-0.0550741,0.0236959,-0.741095,0.490665,0.244348,0.0,203.335,1,0,0,0
332002516,1492463074399995,45.2206007157,-93.1453369846,5.39341016292e-09,-1.30529116404e-08,277.246,-0.0,-0.0680786,-0.0651326,0.0231948,-0.740551,0.505297,0.24498,0.0,203.844,1,0,0,0
332103596,1492463074399995,45.2206006913,-93.1453369985,5.39341016292e-09,-1.30528974296e-08,277.244,-0.0,-0.0546309,-0.0835798,0.11004,-0.740504,0.49029,0.243781,0.0,203.844,1,0,0,0
332204156,1492463074399995,45.2206006906,-93.1453370272,5.39341726835e-09,-1.30529116404e-08,277.237,-0.0,-0.0403761,-0.108501,0.129033,-0.740951,0.504888,0.244426,0.0,203.504,1,0,0,0
332303703,1492463075399996,45.2206007224,-93.1453370564,5.39341016292e-09,-1.30528832187e-08,277.229,-0.0,-0.0319912,-0.115832,0.128922,-0.745549,0.490902,0.243702,0.0,203.166,1,0,0,0
332407552,1492463075399996,45.220600781,-93.145337069,5.39341726835e-09,-1.30528974296e-08,277.218,-0.0,-0.0223784,-0.116161,0.107526,-0.752008,0.505169,0.244215,0.0,202.231,1,0,0,0
332507454,1492463075399996,45.2206008466,-93.1453370639,5.3673545608e-09,-1.30529116404e-08,277.208,-0.0,-0.0117231,-0.11549,0.100399,-0.758018,0.491184,0.245325,0.0,202.062,1,0,0,0
332609092,1492463075399996,45.2206009248,-93.1453370587,5.39341016292e-09,-1.30528974296e-08,277.19,-0.0,0.00462558,-0.12905,0.112038,-0.765177,0.505239,0.245763,0.0,201.807,1,0,0,0
332709046,1492463075399996,45.2206009832,-93.1453370461,5.36736166623e-09,-1.30528974296e-08,277.157,-0.0,0.0205517,-0.122159,0.12543,-0.771886,0.49189,0.245257,0.0,201.468,1,0,0,0
332813891,1492463075399996,45.2206010363,-93.145337008,5.39341016292e-09,-1.30528974296e-08,277.101,-0.0,0.0275299,-0.0859928,0.117049,-0.769206,0.506769,0.246023,0.0,202.147,1,0,0,0
332913072,1492463075399996,45.2206010764,-93.1453369029,5.39341016292e-09,-1.30528832187e-08,277.036,-0.0,0.0151972,-0.0537867,0.112652,-0.759444,0.49322,0.245504,0.0,202.316,1,0,0,0
333015442,1492463075399996,45.2206011212,-93.1453367832,5.39343147921e-09,-1.30529116404e-08,276.961,-0.0,0.0560011,-0.060339,0.132804,-0.748257,0.506825,0.245712,0.0,202.486,1,0,0,0
333118669,1492463075399996,45.2206012126,-93.1453367009,5.3934030575e-09,-1.30529116404e-08,276.872,-0.0,0.0813355,-0.0926942,0.159902,-0.73421,0.495323,0.244268,0.0,203.08,1,0,0,0
333218772,1492463075399996,45.2206013142,-93.1453366895,5.39341726835e-09,-1.30528974296e-08,276.802,-0.0,0.0867013,-0.100529,0.164847,-0.718019,0.507456,0.245666,0.0,202.995,1,0,0,0
333319138,1492463076399996,45.2206014169,-93.1453366374,5.39341016292e-09,-1.30528974296e-08,276.73,-0.0,0.0493244,-0.100237,0.184969,-0.7001,0.494203,0.245191,0.0,203.335,1,0,0,0
333423447,1492463076399996,45.2206014938,-93.1453366243,5.3934030575e-09,-1.30529116404e-08,276.678,-0.0,0.0297209,-0.0908773,0.148946,-0.682728,0.508398,0.245613,0.0,202.995,1,0,0,0
333524357,1492463076399996,45.2206015497,-93.1453365528,5.39341726835e-09,-1.30528832187e-08,276.643,-0.0,-0.0153772,-0.0673438,0.122321,-0.66711,0.494848,0.245082,0.0,203.844,1,0,0,0
333624976,1492463076399996,45.2206015898,-93.1453364913,5.39342437378e-09,-1.30529116404e-08,276.619,-0.0,-0.011538,-0.0990479,0.193865,-0.656074,0.508513,0.24528,0.0,203.675,1,0,0,0
333725067,1492463076399996,45.2206016797,-93.1453364726,5.3673545608e-09,-1.30528974296e-08,276.598,-0.0,0.0399891,-0.129855,0.222685,-0.658085,0.494532,0.246474,0.0,203.844,1,0,0,0
333828958,1492463076399996,45.220601811,-93.1453364893,5.36736877166e-09,-1.30528974296e-08,276.583,-0.0,0.0722482,-0.15185,0.217773,-0.669343,0.509298,0.245236,0.0,203.504,1,0,0,0
333929897,1492463076399996,45.2206019839,-93.1453365691,5.39342437378e-09,-1.30528974296e-08,276.574,-0.0,0.0813744,-0.117192,0.192147,-0.674888,0.495159,0.246321,0.0,203.76,1,0,0,0
334030599,1492463076399996,45.2206021357,-93.1453366035,5.39338884664e-09,-1.30529116404e-08,276.574,-0.0,0.070761,-0.0345812,0.192047,-0.671722,0.51164,0.245772,0.0,203.166,1,0,0,0
334129880,1492463076399996,45.2206022426,-93.1453366245,5.39341726835e-09,-1.30528974296e-08,276.572,-0.0,0.114168,0.0205047,0.206134,-0.666299,0.495732,0.246228,0.0,203.589,1,0,0,0
334233885,1492463076399996,45.2206023882,-93.1453366215,5.39341016292e-09,-1.30529116404e-08,276.576,-0.0,0.15746,0.0341375,0.209678,-0.660332,0.510117,0.246693,0.0,203.844,1,0,0,0
334334710,1492463077399996,45.2206025712,-93.1453365571,5.39341016292e-09,-1.30528832187e-08,276.582,-0.0,0.203825,0.0564327,0.20599,-0.655676,0.496795,0.246388,0.0,203.929,1,0,0,0
334435717,1492463077399996,45.220602802,-93.1453364664,5.36736166623e-09,-1.30528832187e-08,276.589,-0.0,0.264806,0.0703973,0.197671,-0.651014,0.509422,0.246114,0.0,203.76,1,0,0,0
334540008,1492463077399996,45.220603073,-93.1453363361,5.39342437378e-09,-1.30528832187e-08,276.603,-0.0,0.302341,0.131637,0.184674,-0.647701,0.497484,0.246265,0.0,203.42,1,0,0,0
334639489,1492463077399996,45.2206033583,-93.1453361381,5.39342437378e-09,-1.30528974296e-08,276.616,-0.0,0.337805,0.184769,0.108583,-0.638731,0.509249,0.245633,0.0,203.589,1,0,0,0
334739696,1492463077399996,45.2206037027,-93.1453358245,5.36736166623e-09,-1.30528974296e-08,276.64,-0.0,0.332626,0.171424,0.0542628,-0.623114,0.496681,0.245549,0.0,203.25,1,0,0,0
334841411,1492463077399996,45.2206040118,-93.145335529,5.39342437378e-09,-1.30529116404e-08,276.662,-0.0,0.27829,0.172065,0.0693981,-0.613621,0.510429,0.245747,0.0,203.844,1,0,0,0
334945708,1492463077399996,45.220604291,-93.1453351236,5.3673545608e-09,-1.30529116404e-08,276.686,-0.0,0.291414,0.196025,0.126071,-0.603579,0.498541,0.24591,0.0,204.099,1,0,0,0
335045110,1492463077399996,45.2206045213,-93.1453347857,5.39341726835e-09,-1.30528974296e-08,276.7,-0.0,0.206669,0.179288,0.145497,-0.59202,0.510714,0.245403,0.0,203.589,1,0,0,0
335145035,1492463077399996,45.2206047126,-93.1453344394,5.39341726835e-09,-1.30528832187e-08,276.721,-0.0,0.243273,0.1511,0.106882,-0.580279,0.498017,0.245182,0.0,203.76,1,0,0,0
335249620,1492463077399996,45.2206049383,-93.1453341149,5.39341726835e-09,-1.30528832187e-08,276.75,-0.0,0.25839,0.141465,0.0396413,-0.567139,0.512971,0.245825,0.0,204.014,1,0,0,0
335350863,1492463078399996,45.2206051792,-93.1453338441,5.39341016292e-09,-1.30528974296e-08,276.786,-0.0,0.277045,0.105386,-0.0491463,-0.54632,0.499313,0.245292,0.0,203.76,1,0,0,0
335450639,1492463078399996,45.2206054111,-93.1453336422,5.39341016292e-09,-1.30529116404e-08,276.826,-0.0,0.25331,0.0708613,-0.0557689,-0.518428,0.513754,0.245723,0.0,203.76,1,0,0,0
335554644,1492463078399996,45.2206056587,-93.1453334411,5.36736166623e-09,-1.30528974296e-08,276.866,-0.0,0.255153,-0.000395346,-0.0221623,-0.501471,0.499269,0.244831,0.0,204.014,1,0,0,0
335656193,1492463078399996,45.2206059033,-93.1453334138,5.36736166623e-09,-1.30528974296e-08,276.914,-0.0,0.275517,-0.132153,-0.269788,-0.495033,0.487671,0.244765,0.0,203.844,1,0,0,0
335756268,1492463078399996,45.2206061494,-93.1453336086,5.39341726835e-09,-1.30529116404e-08,276.987,-0.0,0.237491,-0.16828,-0.385463,-0.501648,0.502018,0.245414,0.0,203.844,1,0,0,0
335856285,1492463078399996,45.2206063819,-93.1453338493,5.39341726835e-09,-1.30529116404e-08,277.024,-0.0,0.29764,-0.233448,0.266177,-0.514699,0.514303,0.244907,0.0,204.099,1,0,0,0
335960291,1492463078399996,45.2206067188,-93.1453342898,5.36736877166e-09,-1.30528974296e-08,277.023,-0.0,0.475924,-0.408204,0.336916,-0.521029,0.50155,0.244616,0.0,204.014,1,0,0,0
336060245,1492463078399996,45.2206070471,-93.1453348206,5.3673545608e-09,-1.30528974296e-08,277.032,-0.0,0.301067,-0.385143,0.0158648,-0.52716,0.516359,0.245124,0.0,203.76,1,0,0,0
336161621,1492463078399996,45.220607185,-93.1453353262,5.36736166623e-09,-1.30528974296e-08,277.084,-0.0,0.205524,-0.325364,-0.426573,-0.540275,0.502077,0.244361,0.0,203.675,1,0,0,0
336262205,1492463078399996,45.2206073336,-93.1453357575,5.39341016292e-09,-1.30528974296e-08,277.137,-0.0,0.248848,-0.290337,0.0708771,-0.559269,0.516517,0.244764,0.0,203.929,1,0,0,0
336366403,1492463079399997,45.2206073787,-93.1453360511,5.39341016292e-09,-1.30528974296e-08,277.121,-0.0,0.288801,-0.353032,0.339447,-0.577833,0.505667,0.244803,0.0,204.014,1,0,0,0
336465899,1492463079399997,45.2206075199,-93.1453363738,5.39341016292e-09,-1.30528974296e-08,277.121,-0.0,0.235146,-0.251109,0.083861,-0.585695,0.492565,0.245605,0.0,203.675,1,0,0,0
336566377,1492463079399997,45.2206075633,-93.1453364562,5.36736877166e-09,-1.30528974296e-08,277.14,-0.0,0.126994,-0.158121,-0.0437355,-0.587266,0.507651,0.244641,0.0,203.76,1,0,0,0
336669464,1492463079399997,45.2206076213,-93.145336455,5.39341726835e-09,-1.30529116404e-08,277.174,-0.0,0.194454,-0.0435155,-0.304672,-0.576146,0.496491,0.244441,0.0,204.014,1,0,0,0
336771472,1492463079399997,45.2206078238,-93.1453362158,5.36736166623e-09,-1.30529116404e-08,277.218,-0.0,0.276396,0.0469942,-0.0317319,-0.555693,0.509048,0.244177,0.0,204.184,1,0,0,0
336871489,1492463079399997,45.2206080465,-93.145335997,5.39341016292e-09,-1.30529116404e-08,277.204,-0.0,0.276222,0.0737012,0.474579,-0.531444,0.497104,0.243949,0.0,203.929,1,0,0,0
336975421,1492463079399997,45.2206085729,-93.1453358668,5.3934030575e-09,-1.30528832187e-08,277.2,-0.0,0.462409,0.0403514,0.0540218,-0.502656,0.509834,0.245566,0.0,204.269,1,0,0,0
337075585,1492463079399997,45.2206090242,-93.1453357533,5.39341726835e-09,-1.30528974296e-08,277.224,-0.0,0.349917,0.0336014,-0.0776158,-0.47896,0.499177,0.245579,0.0,203.675,1,0,0,0
337177026,1492463079399997,45.2206092538,-93.1453355682,5.36736166623e-09,-1.30529116404e-08,277.253,-0.0,0.289761,0.00284894,-0.0997164,-0.459206,0.511738,0.24531,0.0,204.014,1,0,0,0
337277238,1492463080399997,45.2206094876,-93.1453354804,5.36736166623e-09,-1.30529116404e-08,277.28,-0.0,0.296749,-0.0433641,-0.0362097,-0.442129,0.500399,0.245443,0.0,204.269,1,0,0,0
337381082,1492463080399997,45.2206097522,-93.1453354709,5.39339595207e-09,-1.30529116404e-08,277.302,-0.0,0.286171,-0.087899,-0.0244669,-0.428704,0.512705,0.245026,0.0,204.269,1,0,0,0
337481174,1492463080399997,45.2206100041,-93.1453355496,5.36736877166e-09,-1.30529116404e-08,277.327,-0.0,0.24659,-0.141855,-0.0231181,-0.423124,0.502218,0.245395,0.0,204.099,1,0,0,0
337582774,1492463080399997,45.2206102371,-93.1453357344,5.39339595207e-09,-1.30528974296e-08,277.351,-0.0,0.178824,-0.188102,0.0119907,-0.426506,0.516557,0.245817,0.0,204.099,1,0,0,0
337682741,1492463080399997,45.220610397,-93.1453359318,5.39341016292e-09,-1.30528974296e-08,277.371,-0.0,0.104294,-0.226073,0.0255086,-0.435249,0.50328,0.245056,0.0,203.929,1,0,0,0
337786742,1492463080399997,45.2206105006,-93.1453360686,5.39341016292e-09,-1.30529116404e-08,277.397,-0.0,0.0600382,-0.213505,-0.0700934,-0.442677,0.517818,0.245557,0.0,204.184,1,0,0,0
337886667,1492463080399997,45.2206105822,-93.1453362431,5.3934030575e-09,-1.30528974296e-08,277.423,-0.0,0.024804,-0.198959,-0.0755434,-0.446769,0.505389,0.244674,0.0,203.844,1,0,0,0
337990637,1492463080399997,45.220610655,-93.1453363799,5.39342437378e-09,-1.30528974296e-08,277.445,-0.0,-0.00949485,-0.12849,-0.0357112,-0.44805,0.519793,0.245091,0.0,204.099,1,0,0,0
338088215,1492463080399997,45.2206106852,-93.1453364591,5.3934030575e-09,-1.30528974296e-08,277.459,-0.0,-0.017667,-0.072701,-0.0239999,-0.450366,0.506719,0.246023,0.0,203.929,1,0,0,0
338192422,1492463080399997,45.2206107183,-93.1453364535,5.36736166623e-09,-1.30529116404e-08,277.474,-0.0,-0.0223649,0.0297606,-0.0379177,-0.453139,0.521165,0.246436,0.0,204.354,1,0,0,0
338292301,1492463081399997,45.2206107191,-93.1453363411,5.39341726835e-09,-1.30529116404e-08,277.486,-0.0,-0.0621979,0.132306,-0.0504791,-0.454368,0.507713,0.245731,0.0,204.014,1,0,0,0
338498572,1492463081399997,45.220610471,-93.1453358648,5.39342437378e-09,-1.30528974296e-08,277.504,-0.0,-0.173586,0.228486,0.00223891,-0.446999,0.512282,0.244755,0.0,204.354,1,0,0,0
338597806,1492463081399997,45.2206102957,-93.1453355485,5.39342437378e-09,-1.30529116404e-08,277.506,-0.0,-0.163438,0.235531,-0.00420006,-0.438707,0.525154,0.246336,0.0,204.099,1,0,0,0
338698652,1492463081399997,45.2206101261,-93.1453352061,5.36734745538e-09,-1.30529116404e-08,277.507,-0.0,-0.159109,0.184786,-0.000456662,-0.428975,0.513349,0.246356,0.0,204.014,1,0,0,0
338802455,1492463081399997,45.2206099546,-93.1453349061,5.3934030575e-09,-1.30528974296e-08,277.509,-0.0,-0.175143,0.126589,0.00870201,-0.418415,0.528477,0.246997,0.0,203.76,1,0,0,0
338902561,1492463081399997,45.2206098677,-93.1453347267,5.39342437378e-09,-1.30528974296e-08,277.517,-0.0,-0.0904398,0.107659,-0.139583,-0.40972,0.514427,0.246213,0.0,203.76,1,0,0,0
339004340,1492463081399997,45.2206098551,-93.145334667,5.39341726835e-09,-1.30529116404e-08,277.53,-0.0,-0.106559,0.046014,-0.0404123,-0.399551,0.52838,0.246391,0.0,203.929,1,0,0,0
339103936,1492463081399997,45.2206097846,-93.1453345681,5.3934030575e-09,-1.30482789018e-08,277.536,-0.0,-0.0990015,0.0587977,-0.0234858,-0.394098,0.515093,0.245832,0.0,203.929,1,0,0,0
339207467,1492463081399997,45.2206097107,-93.1453344193,5.39339595207e-09,-1.30528832187e-08,277.544,-0.0,-0.0741257,0.0662027,-0.0399246,-0.390562,0.527551,0.247294,0.0,204.014,1,0,0,0
339307473,1492463082399997,45.2206096639,-93.1453343452,5.3673545608e-09,-1.30528974296e-08,277.555,-0.0,-0.0501696,0.0402422,-0.0357846,-0.388253,0.516844,0.24564,0.0,203.589,1,0,0,0
339409050,1492463082399997,45.2206096421,-93.1453343446,5.36736166623e-09,-1.30529116404e-08,277.566,-0.0,-0.0306915,0.0290488,-0.0269142,-0.390095,0.529672,0.247235,0.0,204.184,1,0,0,0
339513051,1492463082399997,45.2206096442,-93.1453342896,5.39341016292e-09,-1.30528974296e-08,277.577,-0.0,-0.0044187,0.0378898,-0.0224506,-0.395561,0.517936,0.245496,0.0,204.523,1,0,0,0
339613650,1492463082399997,45.2206096507,-93.1453342207,5.39342437378e-09,-1.30482789018e-08,277.586,-0.0,-0.0125989,0.0234779,-0.0472776,-0.400428,0.533264,0.246208,0.0,204.014,1,0,0,0
339713158,1492463082399997,45.2206096545,-93.1453341618,5.3673545608e-09,-1.30528974296e-08,277.596,-0.0,0.000218769,0.0236028,-0.0538292,-0.403943,0.518105,0.246825,0.0,204.184,1,0,0,0
339817098,1492463082399997,45.2206096626,-93.1453341016,5.3934030575e-09,-1.30529116404e-08,277.608,-0.0,-0.00446361,0.024575,-0.0507144,-0.408142,0.53371,0.24582,0.0,204.014,1,0,0,0
339918636,1492463082399997,45.2206096322,-93.1453341253,5.39341016292e-09,-1.30528974296e-08,277.618,-0.0,0.0119928,0.0290903,-0.0518892,-0.410908,0.520175,0.247136,0.0,204.014,1,0,0,0
340018705,1492463082399997,45.2206096146,-93.1453341664,5.39341726835e-09,-1.30529116404e-08,277.626,-0.0,0.0348736,0.0314214,-0.0395371,-0.411271,0.533537,0.247075,0.0,203.929,1,0,0,0
340119490,1492463082399997,45.2206096187,-93.145334171,5.39341726835e-09,-1.30528974296e-08,277.63,-0.0,0.0530858,0.0350202,-0.0238529,-0.410792,0.520625,0.246841,0.0,204.269,1,0,0,0
340221106,1492463082399997,45.2206096347,-93.1453341556,5.3934030575e-09,-1.30528974296e-08,277.632,-0.0,0.0499468,0.0334771,-0.0194838,-0.410903,0.535666,0.247483,0.0,203.76,1,0,0,0
340325655,1492463083399997,45.2206096118,-93.1453341712,5.39341726835e-09,-1.30528974296e-08,277.637,-0.0,0.0316071,0.0194589,-0.0516047,-0.408067,0.521682,0.246727,0.0,204.354,1,0,0,0
