timestamp,timestamp_last_signal,channel_count,rssi,rc_lost_frame_count,rc_total_frame_count,rc_ppm_frame_length,values[0],values[1],values[2],values[3],values[4],values[5],values[6],values[7],values[8],values[9],values[10],values[11],values[12],values[13],values[14],values[15],values[16],values[17],rc_failsafe,rc_lost,input_source
491576628,491576628,18,255,0,0,0,1857,1285,1865,1495,1857,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
491600291,491600291,18,255,0,0,0,1853,1287,1865,1496,1853,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
491624715,491624715,18,255,0,0,0,1852,1287,1865,1495,1852,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
491648369,491648369,18,255,0,0,0,1848,1290,1865,1496,1849,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
491669422,491669422,18,255,0,0,0,1845,1290,1865,1495,1845,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
491688834,491688834,18,255,0,0,0,1844,1291,1866,1495,1844,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
491710046,491710046,18,255,0,0,0,1844,1290,1865,1495,1844,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
491734555,491734555,18,255,0,0,0,1845,1290,1866,1495,1844,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
491754656,491754656,18,255,0,0,0,1845,1290,1866,1495,1844,1495,1495,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
491778330,491778330,18,255,0,0,0,1845,1290,1865,1495,1845,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
491801889,491801889,18,255,0,0,0,1850,1289,1865,1495,1850,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
491821942,491821942,18,255,0,0,0,1858,1290,1865,1495,1858,1495,1495,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
491842479,491842479,18,255,0,0,0,1865,1289,1865,1495,1865,1496,1495,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
491865444,491865444,18,255,0,0,0,1867,1287,1866,1495,1867,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
491886373,491886373,18,255,0,0,0,1868,1285,1866,1495,1868,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
491909223,491909223,18,255,0,0,0,1880,1284,1866,1494,1880,1497,1497,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
491930066,491930066,18,255,0,0,0,1888,1282,1865,1496,1888,1495,1495,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
491954302,491954302,18,255,0,0,0,1894,1279,1865,1495,1894,1495,1495,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
491978296,491978296,18,255,0,0,0,1919,1277,1865,1495,1919,1495,1495,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
492001742,492001742,18,255,0,0,0,1931,1277,1865,1495,1931,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
492025819,492025819,18,255,0,0,0,1937,1277,1865,1496,1937,1495,1495,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
492049611,492049611,18,255,0,0,0,1939,1278,1865,1495,1939,1495,1495,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
492069853,492069853,18,255,0,0,0,1938,1285,1866,1495,1938,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
492089972,492089972,18,255,0,0,0,1937,1288,1865,1495,1937,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
492110223,492110223,18,255,0,0,0,1940,1290,1866,1495,1940,1495,1495,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
492134282,492134282,18,255,0,0,0,1941,1293,1865,1495,1941,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
492157974,492157974,18,255,0,0,0,1940,1293,1865,1494,1940,1495,1495,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
492182063,492182063,18,255,0,0,0,1940,1293,1865,1495,1940,1495,1495,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
492205973,492205973,18,255,0,0,0,1940,1293,1865,1494,1940,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
492229395,492229395,18,255,0,0,0,1940,1293,1866,1495,1940,1495,1495,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
492250248,492250248,18,255,0,0,0,1941,1285,1866,1495,1941,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
492271599,492271599,18,255,0,0,0,1942,1283,1866,1495,1942,1495,1495,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
492294066,492294066,18,255,0,0,0,1941,1281,1865,1495,1941,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
492314780,492314780,18,255,0,0,0,1941,1278,1865,1495,1941,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
492338912,492338912,18,255,0,0,0,1939,1272,1865,1495,1939,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
492363253,492363253,18,255,0,0,0,1938,1272,1866,1495,1938,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
492386809,492386809,18,255,0,0,0,1938,1271,1866,1495,1938,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
492410364,492410364,18,255,0,0,0,1937,1270,1865,1495,1939,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
492434690,492434690,18,255,0,0,0,1936,1270,1865,1495,1936,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
492458844,492458844,18,255,0,0,0,1932,1270,1866,1495,1932,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
492483655,492483655,18,255,0,0,0,1928,1269,1865,1495,1928,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
492507386,492507386,18,255,0,0,0,1927,1269,1865,1495,1927,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
492530001,492530001,18,255,0,0,0,1927,1269,1865,1495,1927,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
492550838,492550838,18,255,0,0,0,1925,1269,1865,1495,1925,1495,1495,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
492575241,492575241,18,255,0,0,0,1921,1269,1866,1495,1921,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
492595424,492595424,18,255,0,0,0,1920,1269,1866,1494,1920,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
492619495,492619495,18,255,0,0,0,1920,1269,1865,1495,1920,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
492643335,492643335,18,255,0,0,0,1920,1269,1866,1495,1920,1495,1495,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
492667382,492667382,18,255,0,0,0,1921,1269,1866,1495,1921,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
492691620,492691620,18,255,0,0,0,1922,1269,1866,1495,1922,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
492715355,492715355,18,255,0,0,0,1929,1269,1865,1496,1929,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
492738318,492738318,18,255,0,0,0,1935,1269,1866,1495,1935,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
492759159,492759159,18,255,0,0,0,1935,1269,1866,1495,1935,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
492782382,492782382,18,255,0,0,0,1933,1267,1865,1495,1933,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
492803393,492803393,18,255,0,0,0,1933,1267,1865,1495,1933,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
492827332,492827332,18,255,0,0,0,1933,1268,1865,1494,1933,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
492851323,492851323,18,255,0,0,0,1933,1268,1865,1495,1933,1495,1495,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
492873194,492873194,18,255,0,0,0,1933,1267,1865,1494,1933,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
492895423,492895423,18,255,0,0,0,1933,1267,1865,1494,1933,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
492918844,492918844,18,255,0,0,0,1933,1267,1865,1495,1933,1495,1495,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
492943238,492943238,18,255,0,0,0,1933,1267,1865,1494,1933,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
492967283,492967283,18,255,0,0,0,1935,1267,1866,1495,1935,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
492990849,492990849,18,255,0,0,0,1938,1267,1865,1495,1938,1495,1495,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
493011032,493011032,18,255,0,0,0,1939,1267,1865,1495,1939,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
493032668,493032668,18,255,0,0,0,1940,1267,1865,1496,1940,1495,1495,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
493055946,493055946,18,255,0,0,0,1941,1267,1865,1495,1941,1497,1497,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
493076524,493076524,18,255,0,0,0,1940,1267,1865,1495,1940,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
493098766,493098766,18,255,0,0,0,1940,1267,1866,1495,1940,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
493120357,493120357,18,255,0,0,0,1938,1267,1865,1496,1938,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
493141001,493141001,18,255,0,0,0,1937,1267,1865,1495,1937,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
493164033,493164033,18,255,0,0,0,1938,1267,1865,1496,1938,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
493188182,493188182,18,255,0,0,0,1937,1267,1865,1495,1937,1495,1495,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
493212705,493212705,18,255,0,0,0,1937,1267,1866,1495,1937,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
493232411,493232411,18,255,0,0,0,1937,1267,1865,1495,1937,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
493256477,493256477,18,255,0,0,0,1936,1267,1866,1495,1936,1495,1495,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
493278379,493278379,18,255,0,0,0,1933,1268,1865,1495,1933,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
493299694,493299694,18,255,0,0,0,1929,1268,1865,1495,1929,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
493323839,493323839,18,255,0,0,0,1927,1271,1866,1495,1927,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
493343997,493343997,18,255,0,0,0,1925,1275,1865,1494,1925,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
493363996,493363996,18,255,0,0,0,1917,1298,1866,1495,1917,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
493387799,493387799,18,255,0,0,0,1915,1299,1865,1494,1915,1495,1495,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
493407829,493407829,18,255,0,0,0,1915,1299,1866,1495,1915,1495,1495,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
493428419,493428419,18,255,0,0,0,1915,1299,1865,1495,1915,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
493451980,493451980,18,255,0,0,0,1915,1300,1865,1495,1915,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
493476360,493476360,18,255,0,0,0,1925,1300,1865,1495,1925,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
493500265,493500265,18,255,0,0,0,1930,1300,1865,1495,1930,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
493524230,493524230,18,255,0,0,0,1935,1300,1865,1495,1935,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
493544369,493544369,18,255,0,0,0,1939,1302,1866,1495,1939,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
493568276,493568276,18,255,0,0,0,1939,1302,1865,1495,1939,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
493592419,493592419,18,255,0,0,0,1939,1303,1866,1495,1939,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
493613399,493613399,18,255,0,0,0,1939,1303,1865,1495,1939,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
493637674,493637674,18,255,0,0,0,1941,1308,1865,1495,1941,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
493664058,493664058,18,255,0,0,0,1947,1308,1866,1495,1947,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
493685011,493685011,18,255,0,0,0,1950,1308,1866,1496,1950,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
493709176,493709176,18,255,0,0,0,1951,1308,1865,1495,1951,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
493733154,493733154,18,255,0,0,0,1953,1308,1865,1495,1953,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
493753524,493753524,18,255,0,0,0,1957,1308,1866,1495,1957,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
493777666,493777666,18,255,0,0,0,1959,1305,1865,1494,1959,1495,1495,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
493801176,493801176,18,255,0,0,0,1959,1305,1865,1495,1959,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
493825449,493825449,18,255,0,0,0,1958,1305,1865,1495,1958,1495,1495,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
493845429,493845429,18,255,0,0,0,1959,1305,1866,1495,1959,1495,1495,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
493872014,493872014,18,255,0,0,0,1961,1305,1866,1495,1961,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
493893699,493893699,18,255,0,0,0,1963,1306,1865,1495,1963,1495,1495,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
493913642,493913642,18,255,0,0,0,1965,1307,1865,1495,1965,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
493937496,493937496,18,255,0,0,0,1968,1307,1865,1495,1968,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
493957284,493957284,18,255,0,0,0,1969,1307,1866,1496,1969,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
493981550,493981550,18,255,0,0,0,1968,1306,1865,1495,1968,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
494006037,494006037,18,255,0,0,0,1969,1306,1865,1495,1969,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
494029447,494029447,18,255,0,0,0,1969,1306,1866,1495,1969,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
494053217,494053217,18,255,0,0,0,1973,1305,1865,1495,1973,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
494076396,494076396,18,255,0,0,0,1975,1305,1865,1495,1975,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
494096639,494096639,18,255,0,0,0,1977,1305,1865,1496,1977,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
494117391,494117391,18,255,0,0,0,1977,1305,1865,1496,1977,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
494140607,494140607,18,255,0,0,0,1988,1305,1865,1494,1988,1495,1495,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
494160815,494160815,18,255,0,0,0,1993,1305,1865,1495,1993,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
494185227,494185227,18,255,0,0,0,1998,1303,1865,1495,1998,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
494209280,494209280,18,255,0,0,0,2001,1305,1865,1495,2001,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
494232605,494232605,18,255,0,0,0,2006,1305,1866,1496,2006,1495,1495,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
494256612,494256612,18,255,0,0,0,2006,1305,1865,1496,2006,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
494280645,494280645,18,255,0,0,0,2006,1305,1865,1494,2006,1495,1495,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
494304431,494304431,18,255,0,0,0,2006,1305,1865,1495,2006,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
494324749,494324749,18,255,0,0,0,2006,1305,1865,1495,2006,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
494344621,494344621,18,255,0,0,0,2006,1305,1865,1495,2006,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
494365525,494365525,18,255,0,0,0,2006,1305,1866,1495,2006,1495,1495,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
494387005,494387005,18,255,0,0,0,2006,1305,1866,1495,2006,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
494407163,494407163,18,255,0,0,0,2006,1305,1865,1495,2006,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
494431184,494431184,18,255,0,0,0,2006,1305,1866,1495,2006,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
494454808,494454808,18,255,0,0,0,2006,1303,1865,1496,2006,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
494475675,494475675,18,255,0,0,0,2006,1305,1865,1495,2006,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
494498909,494498909,18,255,0,0,0,2006,1305,1866,1495,2006,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
494522830,494522830,18,255,0,0,0,2006,1305,1866,1495,2006,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
494546202,494546202,18,255,0,0,0,2006,1305,1866,1495,2006,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
494566848,494566848,18,255,0,0,0,2006,1303,1865,1495,2006,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
494587383,494587383,18,255,0,0,0,2006,1305,1865,1495,2006,1495,1495,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
494610455,494610455,18,255,0,0,0,2006,1303,1866,1495,2006,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
494630601,494630601,18,255,0,0,0,2006,1303,1866,1495,2006,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
494651365,494651365,18,255,0,0,0,2006,1303,1865,1495,2006,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
494672857,494672857,18,255,0,0,0,2006,1303,1865,1495,2006,1495,1495,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
494694205,494694205,18,255,0,0,0,2006,1303,1866,1495,2006,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
494714599,494714599,18,255,0,0,0,2006,1302,1865,1495,2006,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
494734686,494734686,18,255,0,0,0,2006,1302,1865,1495,2006,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
494758825,494758825,18,255,0,0,0,2006,1302,1865,1495,2006,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
494779008,494779008,18,255,0,0,0,2006,1302,1866,1496,2006,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
494799231,494799231,18,255,0,0,0,2006,1302,1866,1495,2006,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
494822456,494822456,18,255,0,0,0,2006,1302,1865,1495,2006,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
494843227,494843227,18,255,0,0,0,2006,1302,1865,1495,2006,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
494865061,494865061,18,255,0,0,0,2006,1302,1865,1495,2006,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
494886279,494886279,18,255,0,0,0,2006,1302,1866,1495,2006,1495,1495,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
494906850,494906850,18,255,0,0,0,2006,1301,1866,1495,2006,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
494930773,494930773,18,255,0,0,0,2006,1301,1866,1496,2006,1495,1495,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
494951005,494951005,18,255,0,0,0,2006,1301,1866,1495,2006,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
494972712,494972712,18,255,0,0,0,2006,1301,1866,1495,2006,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
494996501,494996501,18,255,0,0,0,2006,1301,1865,1495,2006,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
495020667,495020667,18,255,0,0,0,2006,1301,1865,1495,2006,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
495045255,495045255,18,255,0,0,0,2006,1299,1865,1495,2006,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
495070389,495070389,18,255,0,0,0,2006,1298,1865,1495,2006,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
495092404,495092404,18,255,0,0,0,2006,1298,1865,1495,2006,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
495116258,495116258,18,255,0,0,0,2006,1298,1866,1495,2006,1495,1495,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
495136447,495136447,18,255,0,0,0,2006,1297,1866,1495,2006,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
495156593,495156593,18,255,0,0,0,2006,1297,1865,1495,2006,1495,1495,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
495180794,495180794,18,255,0,0,0,2006,1297,1865,1494,2006,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
495203851,495203851,18,255,0,0,0,2006,1297,1865,1495,2006,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
495224242,495224242,18,255,0,0,0,2006,1297,1866,1495,2006,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
495243975,495243975,18,255,0,0,0,2006,1297,1866,1495,2006,1497,1497,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
495264413,495264413,18,255,0,0,0,2006,1297,1865,1495,2006,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
495286787,495286787,18,255,0,0,0,2006,1298,1865,1495,2006,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
495308400,495308400,18,255,0,0,0,2006,1298,1866,1495,2006,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
495332730,495332730,18,255,0,0,0,2006,1298,1865,1495,2006,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
495356273,495356273,18,255,0,0,0,2006,1298,1866,1495,2006,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
495380446,495380446,18,255,0,0,0,2006,1299,1866,1495,2006,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
495407134,495407134,18,255,0,0,0,2006,1302,1865,1495,2006,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
495428605,495428605,18,255,0,0,0,2006,1302,1866,1495,2006,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
495451616,495451616,18,255,0,0,0,2006,1302,1865,1495,2006,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
495471923,495471923,18,255,0,0,0,2006,1303,1865,1495,2006,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
495495942,495495942,18,255,0,0,0,2006,1303,1865,1495,2006,1495,1495,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
495520033,495520033,18,255,0,0,0,2006,1303,1865,1495,2006,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
495544722,495544722,18,255,0,0,0,2006,1307,1865,1496,2006,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
495566208,495566208,18,255,0,0,0,2006,1311,1864,1494,2006,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
495589301,495589301,18,255,0,0,0,2006,1312,1862,1495,2006,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
495613279,495613279,18,255,0,0,0,2006,1314,1856,1495,2006,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
495637199,495637199,18,255,0,0,0,2006,1315,1852,1495,2006,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
495658131,495658131,18,255,0,0,0,2006,1317,1851,1494,2006,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
495681627,495681627,18,255,0,0,0,2006,1317,1849,1495,2006,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
495705955,495705955,18,255,0,0,0,2006,1317,1841,1495,2006,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
495730017,495730017,18,255,0,0,0,2006,1317,1840,1495,2006,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
495754344,495754344,18,255,0,0,0,2006,1317,1838,1495,2006,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
495777728,495777728,18,255,0,0,0,2006,1315,1837,1495,2006,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
495802897,495802897,18,255,0,0,0,2006,1315,1837,1496,2006,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
495822039,495822039,18,255,0,0,0,2006,1315,1837,1495,2006,1495,1495,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
